county,precinct,total_reg,total_voted,dems_reg,dems_voted,reps_reg,reps_voted,other_reg,other_voted
CASEY,D102,540,85,80,6,427,79,33,0
CASEY,D103,890,173,106,12,744,161,40,0
CASEY,D104,271,69,50,10,208,59,13,0
CHRISTIAN,A101,466,29,332,24,88,5,46,0
CHRISTIAN,A102,683,46,531,45,86,1,66,0
CHRISTIAN,A103,1158,71,909,68,149,3,100,0
CHRISTIAN,A104,1289,64,721,30,391,34,177,0
CHRISTIAN,A105,582,33,374,29,142,4,66,0
CHRISTIAN,B101,1858,115,1153,70,498,45,207,0
CHRISTIAN,B102,1697,115,1034,70,499,45,164,0
CHRISTIAN,B103,973,154,383,52,505,102,85,0
CHRISTIAN,B104,679,52,268,13,337,39,74,0
CHRISTIAN,C101,714,43,398,21,235,22,81,0
CHRISTIAN,C102,587,48,400,38,132,10,55,0
CHRISTIAN,C103,711,63,397,33,244,30,70,0
CHRISTIAN,C104,814,115,347,32,405,83,62,0
CHRISTIAN,C105,1811,270,695,80,978,190,138,0
CHRISTIAN,C106,1114,129,493,58,534,71,87,0
CHRISTIAN,D101,1076,118,496,50,477,68,103,0
CHRISTIAN,D102,1206,144,528,50,588,94,90,0
CHRISTIAN,D103,897,148,396,54,435,94,66,0
CHRISTIAN,D104,668,95,223,22,378,73,67,0
CHRISTIAN,D105,459,56,165,9,257,47,37,0
CHRISTIAN,D106,361,63,132,13,204,50,25,0
CHRISTIAN,D107,1596,149,755,67,687,82,154,0
CHRISTIAN,E101,1190,72,703,43,341,29,146,0
CHRISTIAN,E102,1754,137,870,70,653,67,231,0
CHRISTIAN,E103,1445,138,681,62,614,76,150,0
CHRISTIAN,E104,867,81,443,35,325,46,99,0
CHRISTIAN,E105,810,56,453,27,261,29,96,0
CHRISTIAN,F101,273,26,133,4,120,22,20,0
CHRISTIAN,F102,1028,128,454,49,454,79,120,0
CHRISTIAN,F103,389,32,149,6,190,26,50,0
CHRISTIAN,F104,3600,69,1454,19,1485,50,661,0
CHRISTIAN,G101,811,130,307,41,436,89,68,0
CHRISTIAN,G102,2985,13,1366,8,1059,5,560,0
CHRISTIAN,G103,702,75,373,37,270,38,59,0
CHRISTIAN,G104,2230,200,897,87,1089,113,244,0
CHRISTIAN,G105,4479,3,1580,1,1930,2,969,0
CHRISTIAN,G106,979,113,422,48,476,65,81,0
CHRISTIAN,H101,1016,86,413,28,507,58,96,0
CHRISTIAN,H102,1585,159,688,46,764,113,133,0
CHRISTIAN,H103,1346,115,673,52,561,63,112,0
CHRISTIAN,H104,1386,127,573,35,697,92,116,0
CLARK,A101,1658,484,601,174,913,299,144,11
CLARK,A102,912,201,414,81,418,118,80,2
CLARK,A103,1128,287,513,126,484,153,131,8
CLARK,A104,1266,292,500,112,656,174,110,6
CLARK,B101,956,257,391,93,502,161,63,3
CLARK,B102,1416,329,599,139,673,184,144,6
CLARK,B103,787,71,378,34,282,35,127,2
CLARK,B104,1028,198,374,60,550,134,104,4
CLARK,B105,1049,223,454,99,502,120,93,4
CLARK,C101,1238,267,478,97,662,169,98,1
CLARK,C102,1182,186,509,74,547,109,126,3
CLARK,C103,1438,317,596,98,725,211,117,8
CLARK,C104,1312,298,529,103,676,192,107,3
CLARK,D101,544,23,255,7,184,15,105,1
CLARK,D102,2370,211,1057,88,972,119,341,4
CLARK,D103,1175,224,460,61,553,162,162,1
CLARK,D104,1277,152,607,88,507,64,163,0
CLARK,E101,691,145,322,70,296,74,73,1
CLARK,E102,2474,389,1041,155,1182,223,251,11
CLARK,E103,725,111,309,40,350,70,66,1
CLARK,F101,640,53,403,41,144,12,93,0
CLARK,F102,566,85,262,52,226,30,78,3
CLARK,F103,1214,157,562,77,475,78,177,2
CLARK,F104,607,70,371,55,152,14,84,1
CLARK,F105,1268,119,596,60,488,54,184,5
CLARK,F106,574,147,264,78,239,59,71,10
CLAY,A101,925,132,186,23,707,109,32,0
CLAY,A106,1038,138,127,8,888,130,23,0
CLAY,A107,425,66,78,7,326,59,21,0
CLAY,B101,951,129,99,9,824,120,28,0
CLAY,B103,634,77,138,12,478,65,18,0
CLAY,B104,932,220,93,9,805,211,34,0
CLAY,C101,358,58,35,3,302,55,21,0
CLAY,C102,555,70,47,0,489,70,19,0
CLAY,C103,528,73,57,2,450,71,21,0
CLAY,C104,863,130,84,3,751,127,28,0
CLAY,D102,368,37,52,3,295,34,21,0
CLAY,D103,1034,83,111,4,893,79,30,0
CLAY,D104,834,67,83,3,728,64,23,0
CLAY,E101,518,54,69,2,424,52,25,0
CLAY,E102,515,66,61,7,432,59,22,0
CLAY,E103,916,185,98,11,776,174,42,0
CLAY,E104,249,23,39,3,206,20,4,0
CLAY,F101,738,126,76,9,632,117,30,0
CLAY,F102,996,118,98,4,868,114,30,0
CLAY,F104,850,106,107,4,718,102,25,0
CLINTON,A101,671,191,87,18,566,173,18,0
CLINTON,A104,621,158,58,11,552,147,11,0
CLINTON,B101,631,122,80,3,536,119,15,0
CLINTON,B102,536,122,59,6,463,116,14,0
CLINTON,C101,575,121,65,15,492,106,18,0
CLINTON,C102,352,117,40,11,308,106,4,0
CLINTON,C103,505,157,61,13,435,144,9,0
CLINTON,D101,501,137,54,6,427,131,20,0
CLINTON,D102,721,207,59,6,643,201,19,0
CLINTON,E101,553,149,74,5,471,144,8,0
CLINTON,E102,681,138,86,4,566,134,29,0
CLINTON,F101,422,116,56,4,358,112,8,0
CLINTON,F102,692,149,93,8,574,141,25,0
CRITTENDEN,A101,513,88,159,16,296,72,58,0
CRITTENDEN,A102,405,69,156,20,219,49,30,0
CRITTENDEN,B101,682,133,200,21,440,112,42,0
CRITTENDEN,B102,454,86,137,13,283,73,34,0
CRITTENDEN,C101,815,79,274,20,447,59,94,0
CRITTENDEN,C102,183,39,58,11,112,28,13,0
CRITTENDEN,D101,775,106,226,19,476,87,73,0
CRITTENDEN,D102,249,46,82,8,141,38,26,0
CRITTENDEN,E101,596,98,218,17,327,81,51,0
CRITTENDEN,E102,661,130,178,24,428,106,55,0
CRITTENDEN,F101,772,127,202,24,490,103,80,0
CRITTENDEN,F102,291,63,108,22,170,41,13,0
CUMBERLAND,A101,612,123,74,6,525,117,13,0
CUMBERLAND,A102,786,195,76,13,671,182,39,0
CUMBERLAND,B101,403,67,57,7,317,60,29,0
CUMBERLAND,B102,361,81,41,5,289,76,31,0
CUMBERLAND,B103,462,100,49,1,402,99,11,0
CUMBERLAND,C101,563,98,66,5,459,93,38,0
CUMBERLAND,C102,628,105,89,10,503,95,36,0
CUMBERLAND,C103,190,11,37,0,140,11,13,0
CUMBERLAND,D101,697,134,88,6,572,128,37,0
CUMBERLAND,D102,551,100,80,9,443,91,28,0
DAVIESS,A101,1847,149,958,71,679,78,210,0
DAVIESS,A102,2176,145,1322,100,590,45,264,0
DAVIESS,A103,1238,84,681,41,388,43,169,0
DAVIESS,A105,1615,280,757,125,719,155,139,0
DAVIESS,A106,1050,81,549,42,370,39,131,0
DAVIESS,A107,2344,164,1354,109,702,55,288,0
DAVIESS,A108,1549,162,806,87,575,75,168,0
DAVIESS,A110,1970,190,939,92,821,98,210,0
DAVIESS,A111,2291,278,1005,105,1063,173,223,0
DAVIESS,A112,521,24,344,16,116,8,61,0
DAVIESS,A113,2146,302,1073,122,879,180,194,0
DAVIESS,A114,3484,442,1859,235,1247,207,378,0
DAVIESS,A115,843,178,292,40,492,138,59,0
DAVIESS,A119,1879,172,951,90,703,82,225,0
DAVIESS,A120,3230,360,1588,176,1293,184,349,0
DAVIESS,A122,471,50,253,28,167,22,51,0
DAVIESS,A128,1204,153,583,89,511,64,110,0
DAVIESS,A129,1458,207,713,99,629,108,116,0
DAVIESS,A130,1479,188,773,100,554,88,152,0
DAVIESS,A135,536,48,290,29,194,19,52,0
DAVIESS,A136,797,71,423,31,303,40,71,0
DAVIESS,A138,1284,123,630,63,505,60,149,0
DAVIESS,A139,1040,135,521,51,435,84,84,0
DAVIESS,A140,1504,173,752,80,589,93,163,0
DAVIESS,A143,667,32,336,13,238,19,93,0
DAVIESS,A146,1848,301,730,106,966,195,152,0
DAVIESS,B101,1429,183,702,93,594,90,133,0
DAVIESS,B102,1996,293,860,126,982,167,154,0
DAVIESS,B103,1643,265,683,92,829,173,131,0
DAVIESS,B104,990,133,471,51,436,82,83,0
DAVIESS,C101,1896,324,794,111,995,213,107,0
DAVIESS,C102,730,93,372,40,310,53,48,0
DAVIESS,D102,776,144,408,81,328,63,40,0
DAVIESS,D103,560,70,248,20,274,50,38,0
DAVIESS,E102,1125,197,408,56,628,141,89,0
DAVIESS,E103,978,189,420,65,489,124,69,0
DAVIESS,E104,243,43,104,11,119,32,20,0
DAVIESS,F101,1929,288,885,116,909,172,135,0
DAVIESS,F102,2086,289,783,97,1115,192,188,0
DAVIESS,F103,1080,183,434,52,570,131,76,0
DAVIESS,G101,1621,275,696,76,820,199,105,0
DAVIESS,G102,955,72,449,30,396,42,110,0
DAVIESS,G103,1266,149,559,48,576,101,131,0
DAVIESS,H101,650,132,265,61,337,71,48,0
DAVIESS,H102,1320,213,552,79,678,134,90,0
DAVIESS,H103,1669,249,675,60,889,189,105,0
DAVIESS,H104,2348,287,960,97,1144,190,244,0
DAVIESS,H105,1617,219,675,77,785,142,157,0
DAVIESS,H107,933,174,374,57,506,117,53,0
DAVIESS,H109,681,121,280,40,340,81,61,0
DAVIESS,H112,1036,166,411,47,552,119,73,0
DAVIESS,H113,658,63,278,22,326,41,54,0
DAVIESS,H114,549,110,262,41,257,69,30,0
DAVIESS,H115,1834,246,742,81,941,165,151,0
DAVIESS,H116,294,32,126,8,139,24,29,0
DAVIESS,H117,2217,301,784,92,1231,209,202,0
EDMONSON,A101,721,107,184,15,471,92,66,0
EDMONSON,A102,1058,233,249,31,751,202,58,0
EDMONSON,B101,1665,246,358,25,1203,221,104,0
EDMONSON,C101,664,90,129,7,481,83,54,0
EDMONSON,C102,969,104,230,19,616,85,123,0
EDMONSON,D101,1521,236,320,33,1130,203,71,0
EDMONSON,E101,1693,227,570,35,946,192,177,0
EDMONSON,F101,1433,263,352,38,1023,225,58,0
ELLIOTT,A101,728,70,519,57,154,13,55,0
ELLIOTT,B101,630,62,476,42,122,20,32,0
ELLIOTT,C101,783,71,565,45,171,26,47,0
ELLIOTT,D101,976,119,721,78,212,41,43,0
ELLIOTT,E101,620,73,484,48,115,25,21,0
ELLIOTT,F101,618,70,421,45,165,25,32,0
ELLIOTT,G101,661,69,474,45,146,24,41,0
ESTILL,A101,348,70,124,20,200,50,24,0
ESTILL,A102,484,53,153,11,284,42,47,0
ESTILL,A103,394,46,129,13,233,33,32,0
ESTILL,A104,526,74,177,22,303,52,46,0
ESTILL,A105,468,72,159,21,273,51,36,0
ESTILL,A106,878,135,315,27,496,108,67,0
ESTILL,B102,894,138,253,15,594,123,47,0
ESTILL,B103,501,69,141,13,309,56,51,0
ESTILL,B104,422,88,119,20,279,68,24,0
ESTILL,B105,1306,188,491,47,714,141,101,0
ESTILL,B106,437,69,93,7,308,62,36,0
ESTILL,C103,1145,189,338,42,712,147,95,0
ESTILL,C104,902,148,266,24,567,124,69,0
ESTILL,C105,632,108,190,21,395,87,47,0
ESTILL,C106,1119,203,439,57,636,146,44,0
FAYETTE,A101,579,105,315,60,191,45,73,0
FAYETTE,A102,787,147,443,99,243,48,101,0
FAYETTE,A103,706,150,374,92,262,58,70,0
FAYETTE,A104,464,75,179,28,216,47,69,0
FAYETTE,A106,609,38,376,22,149,16,84,0
FAYETTE,A109,1157,76,895,73,144,3,118,0
FAYETTE,A111,1073,98,678,69,233,29,162,0
FAYETTE,A113,972,132,549,83,305,49,118,0
FAYETTE,A114,932,56,528,38,248,18,156,0
FAYETTE,A115,927,129,738,122,86,3,103,4
FAYETTE,A116,664,133,342,80,241,53,81,0
FAYETTE,A117,937,158,647,126,186,32,104,0
FAYETTE,A118,775,122,432,70,254,52,89,0
FAYETTE,A120,769,74,591,73,100,0,78,1
FAYETTE,A121,721,73,453,52,173,21,95,0
FAYETTE,A123,854,165,461,118,253,47,140,0
FAYETTE,A126,674,91,527,76,85,13,62,2
FAYETTE,A128,1150,164,635,109,368,55,147,0
FAYETTE,A130,491,86,402,81,51,5,38,0
FAYETTE,A131,612,85,383,64,153,21,76,0
FAYETTE,A132,951,137,545,87,267,50,139,0
FAYETTE,A133,869,102,611,86,154,16,104,0
FAYETTE,A134,427,67,324,58,67,9,36,0
FAYETTE,A135,927,89,649,74,172,15,106,0
FAYETTE,A136,796,141,440,92,250,49,106,0
FAYETTE,A138,978,246,483,123,391,123,104,0
FAYETTE,A139,839,145,453,89,287,56,99,0
FAYETTE,A140,768,114,435,76,223,38,110,0
FAYETTE,A143,888,45,551,33,189,12,148,0
FAYETTE,A144,969,104,747,92,127,11,95,1
FAYETTE,A145,814,178,427,107,273,71,114,0
FAYETTE,A146,1172,68,709,49,281,19,182,0
FAYETTE,A148,1237,120,875,107,187,13,175,0
FAYETTE,A149,694,73,532,68,99,5,63,0
FAYETTE,A150,1050,88,711,78,182,10,157,0
FAYETTE,A151,697,131,402,93,208,38,87,0
FAYETTE,A152,1189,148,703,104,321,44,165,0
FAYETTE,A155,1261,135,915,119,195,16,151,0
FAYETTE,A156,609,105,342,70,204,35,63,0
FAYETTE,A157,873,193,423,85,344,108,106,0
FAYETTE,A158,959,202,275,68,595,134,89,0
FAYETTE,A161,1221,109,845,99,190,10,186,0
FAYETTE,A163,1072,51,660,40,251,11,161,0
FAYETTE,A164,558,112,413,86,97,23,48,3
FAYETTE,A165,482,164,219,81,207,77,56,6
FAYETTE,A166,782,162,343,84,346,78,93,0
FAYETTE,A167,467,126,236,72,179,54,52,0
FAYETTE,A168,851,222,566,154,208,63,77,5
FAYETTE,A169,913,124,542,89,220,35,151,0
FAYETTE,A170,607,47,367,31,151,16,89,0
FAYETTE,A171,790,155,425,98,271,57,94,0
FAYETTE,A172,980,70,583,47,242,23,155,0
FAYETTE,A173,1217,51,669,38,337,13,211,0
FAYETTE,A174,480,30,269,21,120,9,91,0
FAYETTE,A175,646,123,258,58,311,65,77,0
FAYETTE,A176,673,181,251,65,341,116,81,0
FAYETTE,A177,729,64,435,56,159,8,135,0
FAYETTE,A178,962,77,591,54,231,23,140,0
FAYETTE,A179,668,57,553,56,49,0,66,1
FAYETTE,A180,862,86,381,49,340,37,141,0
FAYETTE,A181,886,180,487,113,294,67,105,0
FAYETTE,A182,819,166,350,69,379,97,90,0
FAYETTE,A183,1095,129,566,72,374,57,155,0
FAYETTE,A184,669,13,315,9,236,4,118,0
FAYETTE,A185,1293,81,755,66,332,15,206,0
FAYETTE,A187,1329,149,692,97,458,52,179,0
FAYETTE,A188,901,138,437,76,319,62,145,0
FAYETTE,A189,509,132,217,59,234,73,58,0
FAYETTE,A190,845,107,411,60,302,47,132,0
FAYETTE,A191,1075,149,589,87,369,62,117,0
FAYETTE,A192,939,144,440,53,351,91,148,0
FAYETTE,A193,1015,197,420,87,445,110,150,0
FAYETTE,A194,800,144,431,79,269,65,100,0
FAYETTE,A195,939,136,477,82,334,54,128,0
FAYETTE,A196,981,83,528,52,322,31,131,0
FAYETTE,A197,777,170,435,109,266,61,76,0
FAYETTE,A198,855,92,493,62,266,30,96,0
FAYETTE,A199,818,84,491,55,221,29,106,0
FAYETTE,A200,1771,269,945,167,597,102,229,0
FAYETTE,A201,671,92,370,67,232,25,69,0
FAYETTE,A203,57,4,35,4,11,0,11,0
FAYETTE,A204,862,105,465,63,294,42,103,0
FAYETTE,A205,1510,196,810,114,521,82,179,0
FAYETTE,B101,692,151,285,63,324,88,83,0
FAYETTE,B102,873,185,488,126,278,59,107,0
FAYETTE,B103,773,134,346,62,335,72,92,0
FAYETTE,B104,727,137,387,75,252,62,88,0
FAYETTE,B105,757,131,435,68,235,63,87,0
FAYETTE,B106,905,92,434,54,312,38,159,0
FAYETTE,B108,734,107,399,60,224,47,111,0
FAYETTE,B110,714,120,370,63,265,57,79,0
FAYETTE,B111,1103,85,734,56,242,29,127,0
FAYETTE,B112,555,167,302,93,192,74,61,0
FAYETTE,B113,984,199,581,150,249,49,154,0
FAYETTE,B114,605,145,334,93,210,52,61,0
FAYETTE,B117,895,201,396,97,396,104,103,0
FAYETTE,B118,830,185,479,127,240,58,111,0
FAYETTE,B119,615,70,313,36,217,34,85,0
FAYETTE,B120,415,119,230,72,142,47,43,0
FAYETTE,B121,726,113,404,66,219,47,103,0
FAYETTE,B123,1014,301,455,137,459,164,100,0
FAYETTE,B125,835,154,470,87,268,67,97,0
FAYETTE,B127,973,155,509,84,356,71,108,0
FAYETTE,B128,582,137,304,78,215,59,63,0
FAYETTE,B129,1182,229,511,102,493,127,178,0
FAYETTE,B130,1083,197,507,102,435,95,141,0
FAYETTE,B132,729,119,425,86,200,33,104,0
FAYETTE,B133,968,82,539,59,258,23,171,0
FAYETTE,B135,1039,130,576,104,307,26,156,0
FAYETTE,B137,709,210,367,110,272,100,70,0
FAYETTE,B138,771,208,491,151,195,57,85,0
FAYETTE,B139,734,197,298,90,346,107,90,0
FAYETTE,B140,921,129,518,69,299,60,104,0
FAYETTE,B141,708,158,333,72,288,86,87,0
FAYETTE,B142,1070,314,527,163,443,151,100,0
FAYETTE,B143,827,160,432,104,286,56,109,0
FAYETTE,B146,1470,134,681,65,566,69,223,0
FAYETTE,B147,743,156,421,97,218,59,104,0
FAYETTE,B150,728,167,346,78,316,89,66,0
FAYETTE,B151,514,138,278,77,183,61,53,0
FAYETTE,B152,827,211,353,82,405,129,69,0
FAYETTE,B155,921,118,571,76,235,42,115,0
FAYETTE,B156,754,235,381,125,312,110,61,0
FAYETTE,B157,739,37,431,24,187,13,121,0
FAYETTE,B158,882,85,525,47,241,38,116,0
FAYETTE,B159,731,160,355,77,293,83,83,0
FAYETTE,B163,1120,183,527,97,457,86,136,0
FAYETTE,B164,551,86,270,50,194,36,87,0
FAYETTE,B165,1070,135,606,79,336,56,128,0
FAYETTE,B166,703,187,318,86,321,101,64,0
FAYETTE,B167,578,87,297,53,211,34,70,0
FAYETTE,B168,783,175,452,124,250,51,81,0
FAYETTE,B169,498,104,215,57,217,47,66,0
FAYETTE,B170,875,121,397,62,359,59,119,0
FAYETTE,B174,693,44,451,29,142,15,100,0
FAYETTE,B179,1014,237,460,118,443,119,111,0
FAYETTE,B181,1178,200,573,100,468,100,137,0
FAYETTE,B182,775,174,397,112,295,62,83,0
FAYETTE,B183,656,157,330,93,252,64,74,0
FAYETTE,B184,788,191,359,88,326,103,103,0
FAYETTE,B185,961,248,413,93,465,155,83,0
FAYETTE,B186,663,173,251,64,355,109,57,0
FAYETTE,B187,724,163,308,66,335,97,81,0
FAYETTE,B188,803,222,356,87,371,135,76,0
FAYETTE,B189,920,83,540,47,249,36,131,0
FAYETTE,B190,952,94,573,69,250,25,129,0
FAYETTE,B191,703,135,301,57,328,78,74,0
FAYETTE,B192,934,193,371,81,439,112,124,0
FAYETTE,B195,1049,91,649,55,254,36,146,0
FAYETTE,B196,810,74,440,44,241,30,129,0
FAYETTE,B197,668,77,397,49,188,28,83,0
FAYETTE,B198,789,202,314,88,400,114,75,0
FAYETTE,B199,669,144,293,66,286,78,90,0
FAYETTE,B200,641,83,316,34,255,49,70,0
FAYETTE,B201,718,148,296,55,338,93,84,0
FAYETTE,B202,935,164,408,89,388,75,139,0
FAYETTE,B203,834,186,359,69,387,117,88,0
FAYETTE,B204,820,176,348,78,353,98,119,0
FAYETTE,B205,1059,298,439,130,503,168,117,0
FAYETTE,B206,740,190,288,61,383,129,69,0
FAYETTE,B207,1027,131,493,60,400,71,134,0
FAYETTE,B208,952,175,368,65,468,110,116,0
FAYETTE,B209,807,179,363,79,357,100,87,0
FAYETTE,B210,1400,130,622,55,563,75,215,0
FAYETTE,B211,1038,83,567,45,327,38,144,0
FAYETTE,B212,928,157,450,81,359,76,119,0
FAYETTE,B213,507,77,254,41,182,36,71,0
FAYETTE,B215,750,202,305,77,363,125,82,0
FAYETTE,B216,770,170,336,74,336,96,98,0
FAYETTE,B217,649,117,272,47,298,70,79,0
FAYETTE,B218,802,192,352,93,352,99,98,0
FAYETTE,B219,682,125,300,64,289,61,93,0
FAYETTE,B221,708,153,315,65,319,88,74,0
FAYETTE,B222,921,128,447,58,366,70,108,0
FAYETTE,B223,857,161,353,56,386,105,118,0
FAYETTE,B224,1093,226,457,112,510,114,126,0
FAYETTE,B225,974,128,463,64,384,64,127,0
FAYETTE,B226,766,123,316,40,360,83,90,0
FAYETTE,B227,789,109,371,56,321,53,97,0
FAYETTE,B229,950,66,517,46,265,20,168,0
FAYETTE,B231,941,116,449,55,334,61,158,0
FAYETTE,B232,720,136,296,55,346,81,78,0
FAYETTE,C103,913,234,580,161,247,73,86,0
FAYETTE,C105,1195,56,726,47,264,9,205,0
FAYETTE,C109,671,123,334,63,254,58,83,2
FAYETTE,C113,879,206,508,147,265,59,106,0
FAYETTE,C114,751,118,334,56,332,62,85,0
FAYETTE,C115,860,38,494,33,242,5,124,0
FAYETTE,C118,778,137,402,67,268,65,108,5
FAYETTE,C120,876,191,460,111,310,80,106,0
FAYETTE,C121,689,30,407,21,158,8,124,1
FAYETTE,C124,867,203,544,141,231,62,92,0
FAYETTE,C125,958,212,387,59,474,148,97,5
FAYETTE,C126,658,126,377,82,193,44,88,0
FAYETTE,C127,835,128,456,72,279,51,100,5
FAYETTE,C128,870,90,498,67,248,23,124,0
FAYETTE,C129,500,85,247,45,175,40,78,0
FAYETTE,C130,617,160,305,85,240,75,72,0
FAYETTE,C132,912,102,553,64,218,38,141,0
FAYETTE,C137,689,128,360,74,259,54,70,0
FAYETTE,C138,986,199,640,156,216,43,130,0
FAYETTE,C140,1054,240,746,198,184,42,124,0
FAYETTE,C142,1183,273,792,209,247,64,144,0
FAYETTE,C143,817,75,539,55,161,20,117,0
FAYETTE,C144,1208,62,773,52,239,10,196,0
FAYETTE,C148,752,78,441,57,197,21,114,0
FAYETTE,C150,722,65,465,47,171,18,86,0
FAYETTE,C151,983,85,540,51,286,34,157,0
FAYETTE,C152,986,258,332,82,561,176,93,0
FAYETTE,C153,774,112,410,55,247,54,117,3
FAYETTE,C154,587,101,233,41,277,60,77,0
FAYETTE,C155,659,87,358,48,204,39,97,0
FAYETTE,C156,1055,92,612,60,298,32,145,0
FAYETTE,C157,1040,47,635,35,230,12,175,0
FAYETTE,C159,525,89,298,49,167,40,60,0
FAYETTE,C160,658,118,248,37,340,81,70,0
FAYETTE,C161,615,86,343,45,185,41,87,0
FAYETTE,C162,1079,76,648,47,271,29,160,0
FAYETTE,C163,748,186,259,59,420,124,69,3
FAYETTE,C164,1063,151,511,78,409,73,143,0
FAYETTE,C165,1140,75,658,47,298,28,184,0
FAYETTE,C167,1110,81,648,60,308,21,154,0
FAYETTE,C170,613,95,368,70,164,25,81,0
FAYETTE,C171,729,84,416,53,188,31,125,0
FAYETTE,C173,1141,214,486,90,493,124,162,0
FAYETTE,C174,861,95,473,54,275,41,113,0
FAYETTE,C175,918,122,487,70,280,52,151,0
FAYETTE,C176,834,167,397,93,346,74,91,0
FAYETTE,C177,977,112,542,67,315,45,120,0
FAYETTE,C178,598,144,234,68,291,76,73,0
FAYETTE,C179,794,72,432,49,263,23,99,0
FAYETTE,C180,1106,296,458,119,523,177,125,0
FAYETTE,C182,763,138,363,53,312,85,88,0
FAYETTE,C183,631,51,420,42,136,9,75,0
FAYETTE,C184,242,29,130,15,76,14,36,0
FAYETTE,C185,286,46,98,9,156,37,32,0
FAYETTE,C186,1097,121,603,77,366,44,128,0
FAYETTE,C187,923,165,391,56,444,106,88,3
FAYETTE,C188,711,81,413,46,214,35,84,0
FAYETTE,C189,859,28,545,25,191,3,123,0
FAYETTE,C190,1278,84,608,48,474,36,196,0
FAYETTE,C191,1007,147,599,109,274,38,134,0
FAYETTE,C192,890,181,332,65,452,116,106,0
FAYETTE,C193,549,126,207,49,279,77,63,0
FAYETTE,C194,864,169,402,68,367,101,95,0
FAYETTE,C195,786,127,414,64,290,63,82,0
FAYETTE,C196,901,70,464,47,287,23,150,0
FAYETTE,C197,648,67,301,29,238,38,109,0
FAYETTE,C198,570,77,326,53,175,24,69,0
FAYETTE,C199,577,141,231,57,273,84,73,0
FAYETTE,C200,784,163,324,66,369,94,91,3
FAYETTE,C201,551,108,233,52,249,56,69,0
FAYETTE,C203,925,170,395,72,437,98,93,0
FAYETTE,C205,885,140,485,80,301,60,99,0
FAYETTE,C207,1002,154,607,95,287,53,108,6
FAYETTE,C208,633,164,211,56,373,108,49,0
FAYETTE,C209,1102,150,504,75,478,72,120,3
FAYETTE,C210,965,158,320,56,518,102,127,0
FAYETTE,C211,710,91,407,58,211,31,92,2
FAYETTE,C212,838,70,448,40,256,30,134,0
FAYETTE,C213,609,67,370,42,147,25,92,0
FAYETTE,C215,616,103,265,55,274,48,77,0
FAYETTE,C216,428,119,222,65,159,54,47,0
FAYETTE,C217,1123,173,492,65,509,106,122,2
FAYETTE,C218,911,181,418,89,405,89,88,3
FAYETTE,C219,1029,117,567,65,345,52,117,0
FAYETTE,C220,665,91,306,48,267,43,92,0
FAYETTE,C221,719,108,355,58,284,50,80,0
FAYETTE,C222,793,68,481,41,204,23,108,4
FAYETTE,C223,1045,217,498,108,421,106,126,3
FAYETTE,C224,1675,276,708,110,773,162,194,4
FAYETTE,C225,717,157,297,72,322,81,98,4
FAYETTE,C226,516,65,292,37,171,28,53,0
FAYETTE,C227,1925,248,894,123,765,125,266,0
FAYETTE,C228,883,108,381,59,395,47,107,2
FAYETTE,C229,514,111,211,37,236,74,67,0
FAYETTE,C230,956,148,493,86,346,62,117,0
FAYETTE,C231,779,200,311,88,376,112,92,0
FAYETTE,C232,849,109,392,50,338,57,119,2
FAYETTE,C233,790,138,369,64,308,74,113,0
FAYETTE,C235,577,61,282,36,233,25,62,0
FAYETTE,C236,877,192,415,98,366,89,96,5
FAYETTE,C237,774,142,333,58,338,79,103,5
FAYETTE,C238,1536,171,737,82,590,89,209,0
FAYETTE,C239,1363,288,613,133,588,147,162,8
FAYETTE,E035,0,1,0,0,0,0,0,1
FLEMING,A101,714,120,359,58,309,62,46,0
FLEMING,A102,470,71,206,13,229,58,35,0
FLEMING,A103,674,89,343,36,280,53,51,0
FLEMING,B101,547,77,202,15,290,62,55,0
FLEMING,B102,952,192,415,73,461,119,76,0
FLEMING,B103,453,80,152,14,269,66,32,0
FLEMING,C101,792,169,293,24,462,145,37,0
FLEMING,C102,856,215,395,70,420,145,41,0
FLEMING,D102,971,160,444,63,445,97,82,0
FLEMING,D103,737,172,344,59,353,113,40,0
FLEMING,E101,675,88,304,34,324,54,47,0
FLEMING,E102,481,113,191,30,258,83,32,0
FLEMING,E103,462,78,164,23,266,55,32,0
FLEMING,E104,306,52,121,14,171,38,14,0
FLEMING,F102,425,81,215,29,187,52,23,0
FLEMING,F103,228,33,112,15,102,18,14,0
FLEMING,F104,680,110,352,38,293,72,35,0
FLEMING,F105,538,79,254,39,246,40,38,0
FLOYD,A101,625,78,398,56,187,22,40,0
FLOYD,A102,158,15,108,7,37,8,13,0
FLOYD,A103,704,75,449,41,220,34,35,0
FLOYD,A104,340,53,207,28,118,25,15,0
FLOYD,A105,957,109,567,50,325,59,65,0
FLOYD,A106,1115,111,681,66,352,45,82,0
FLOYD,A107,829,90,496,47,274,43,59,0
FLOYD,A109,943,85,652,46,235,39,56,0
FLOYD,A110,535,51,344,34,154,17,37,0
FLOYD,A111,901,92,599,61,248,31,54,0
FLOYD,A113,835,95,469,40,299,55,67,0
FLOYD,A116,1070,120,654,68,366,52,50,0
FLOYD,B101,447,86,309,63,113,23,25,0
FLOYD,B102,922,104,694,80,181,24,47,0
FLOYD,B103,662,50,480,35,151,15,31,0
