county,precinct,candidate,office,district,party,votes
Madison,C105 Waco,,Straight Party,,DEM,56
Madison,C105 Waco,,Straight Party,,LIB,1
Madison,C105 Waco,Andy Barr,U.S. House,6,REP,475
Madison,C105 Waco,Amy McGrath,U.S. House,6,DEM,177
Madison,C105 Waco,Frank Harris,U.S. House,6,LIB,4
Madison,C105 Waco,Rikka Wallin,U.S. House,6,IND,5
Madison,C105 Waco,James Germalic,U.S. House,6,IND,3
Madison,C105 Waco,Write In,U.S. House,6,NON,0
Madison,C105 Waco,Jared K. Carpenter,State Senate,34,REP,475
Madison,C105 Waco,Susan Byrne Haddix,State Senate,34,DEM,173
Madison,C105 Waco,Write In,State Senate,34,NON,0
Madison,C105 Waco,"Gary ""Toby"" Herald",State Representative,91,REP,458
Madison,C105 Waco,Cluster Howard,State Representative,91,DEM,180
Madison,C105 Waco,Write In,State Representative,91,NON,1
Madison,C106 Brassfield-Bearwallow,,Registered Voters,,,1211
Madison,C106 Brassfield-Bearwallow,,Ballots Cast,,,628
Madison,C106 Brassfield-Bearwallow,,Straight Party,,REP,157
Madison,C106 Brassfield-Bearwallow,,Straight Party,,DEM,65
Madison,C106 Brassfield-Bearwallow,,Straight Party,,LIB,4
Madison,C106 Brassfield-Bearwallow,Andy Barr,U.S. House,6,REP,479
Madison,C106 Brassfield-Bearwallow,Amy McGrath,U.S. House,6,DEM,141
Madison,C106 Brassfield-Bearwallow,Frank Harris,U.S. House,6,LIB,5
Madison,C106 Brassfield-Bearwallow,Rikka Wallin,U.S. House,6,IND,0
Madison,C106 Brassfield-Bearwallow,James Germalic,U.S. House,6,IND,1
Madison,C106 Brassfield-Bearwallow,Write In,U.S. House,6,NON,0
Madison,C106 Brassfield-Bearwallow,Jared K. Carpenter,State Senate,34,REP,472
Madison,C106 Brassfield-Bearwallow,Susan Byrne Haddix,State Senate,34,DEM,146
Madison,C106 Brassfield-Bearwallow,Write In,State Senate,34,NON,2
Madison,C106 Brassfield-Bearwallow,Robert Goforth,State Representative,89,REP,442
Madison,C106 Brassfield-Bearwallow,Kelly Smith,State Representative,89,DEM,170
Madison,C106 Brassfield-Bearwallow,Write In,State Representative,89,NON,0
Madison,C107 Moberly,,Registered Voters,,,2122
Madison,C107 Moberly,,Ballots Cast,,,1160
Madison,C107 Moberly,,Straight Party,,REP,303
Madison,C107 Moberly,,Straight Party,,DEM,128
Madison,C107 Moberly,,Straight Party,,LIB,6
Madison,C107 Moberly,Andy Barr,U.S. House,6,REP,782
Madison,C107 Moberly,Amy McGrath,U.S. House,6,DEM,361
Madison,C107 Moberly,Frank Harris,U.S. House,6,LIB,5
Madison,C107 Moberly,Rikka Wallin,U.S. House,6,IND,5
Madison,C107 Moberly,James Germalic,U.S. House,6,IND,2
Madison,C107 Moberly,Write In,U.S. House,6,NON,0
Madison,C107 Moberly,Jared K. Carpenter,State Senate,34,REP,765
Madison,C107 Moberly,Susan Byrne Haddix,State Senate,34,DEM,374
Madison,C107 Moberly,Write In,State Senate,34,NON,1
Madison,C107 Moberly,Les Yates,State Representative,73,REP,721
Madison,C107 Moberly,Pat Banks,State Representative,73,DEM,402
Madison,C107 Moberly,Write In,State Representative,73,NON,1
Madison,C108 Kavanaugh,,Registered Voters,,,577
Madison,C108 Kavanaugh,,Ballots Cast,,,279
Madison,C108 Kavanaugh,,Straight Party,,REP,71
Madison,C108 Kavanaugh,,Straight Party,,DEM,38
Madison,C108 Kavanaugh,,Straight Party,,LIB,0
Madison,C108 Kavanaugh,Andy Barr,U.S. House,6,REP,171
Madison,C108 Kavanaugh,Amy McGrath,U.S. House,6,DEM,104
Madison,C108 Kavanaugh,Frank Harris,U.S. House,6,LIB,2
Madison,C108 Kavanaugh,Rikka Wallin,U.S. House,6,IND,0
Madison,C108 Kavanaugh,James Germalic,U.S. House,6,IND,1
Madison,C108 Kavanaugh,Write In,U.S. House,6,NON,0
Madison,C108 Kavanaugh,Jared K. Carpenter,State Senate,34,REP,179
Madison,C108 Kavanaugh,Susan Byrne Haddix,State Senate,34,DEM,95
Madison,C108 Kavanaugh,Write In,State Senate,34,NON,0
Madison,C108 Kavanaugh,Deanna L. Frazier,State Representative,81,REP,166
Madison,C108 Kavanaugh,Morgan H Eaves,State Representative,81,DEM,111
Madison,C108 Kavanaugh,Write In,State Representative,81,NON,0
Madison,C109 East Richmond,,Registered Voters,,,1705
Madison,C109 East Richmond,,Ballots Cast,,,903
Madison,C109 East Richmond,,Straight Party,,REP,167
Madison,C109 East Richmond,,Straight Party,,DEM,130
Madison,C109 East Richmond,,Straight Party,,LIB,6
Madison,C109 East Richmond,Andy Barr,U.S. House,6,REP,490
Madison,C109 East Richmond,Amy McGrath,U.S. House,6,DEM,395
Madison,C109 East Richmond,Frank Harris,U.S. House,6,LIB,9
Madison,C109 East Richmond,Rikka Wallin,U.S. House,6,IND,4
Madison,C109 East Richmond,James Germalic,U.S. House,6,IND,2
Madison,C109 East Richmond,Write In,U.S. House,6,NON,0
Madison,C109 East Richmond,Jared K. Carpenter,State Senate,34,REP,494
Madison,C109 East Richmond,Susan Byrne Haddix,State Senate,34,DEM,387
Madison,C109 East Richmond,Write In,State Senate,34,NON,1
Madison,C109 East Richmond,Deanna L. Frazier,State Representative,81,REP,475
Madison,C109 East Richmond,Morgan H Eaves,State Representative,81,DEM,417
Madison,C109 East Richmond,Write In,State Representative,81,NON,0
Madison,C110 Dillingham,,Registered Voters,,,2586
Madison,C110 Dillingham,,Ballots Cast,,,1040
Madison,C110 Dillingham,,Straight Party,,REP,188
Madison,C110 Dillingham,,Straight Party,,DEM,292
Madison,C110 Dillingham,,Straight Party,,LIB,9
Madison,C110 Dillingham,Andy Barr,U.S. House,6,REP,465
Madison,C110 Dillingham,Amy McGrath,U.S. House,6,DEM,547
Madison,C110 Dillingham,Frank Harris,U.S. House,6,LIB,7
Madison,C110 Dillingham,Rikka Wallin,U.S. House,6,IND,4
Madison,C110 Dillingham,James Germalic,U.S. House,6,IND,7
Madison,C110 Dillingham,Write In,U.S. House,6,NON,2
Madison,C110 Dillingham,Jared K. Carpenter,State Senate,34,REP,465
Madison,C110 Dillingham,Susan Byrne Haddix,State Senate,34,DEM,544
Madison,C110 Dillingham,Write In,State Senate,34,NON,2
Madison,C110 Dillingham,Deanna L. Frazier,State Representative,81,REP,437
Madison,C110 Dillingham,Morgan H Eaves,State Representative,81,DEM,585
Madison,C110 Dillingham,Write In,State Representative,81,NON,2
Madison,C112 Courthouse-Central,,Registered Voters,,,2067
Madison,C112 Courthouse-Central,,Ballots Cast,,,948
Madison,C112 Courthouse-Central,,Straight Party,,REP,159
Madison,C112 Courthouse-Central,,Straight Party,,DEM,164
Madison,C112 Courthouse-Central,,Straight Party,,LIB,9
Madison,C112 Courthouse-Central,Andy Barr,U.S. House,6,REP,480
Madison,C112 Courthouse-Central,Amy McGrath,U.S. House,6,DEM,451
Madison,C112 Courthouse-Central,Frank Harris,U.S. House,6,LIB,9
Madison,C112 Courthouse-Central,Rikka Wallin,U.S. House,6,IND,1
Madison,C112 Courthouse-Central,James Germalic,U.S. House,6,IND,3
Madison,C112 Courthouse-Central,Write In,U.S. House,6,NON,0
Madison,C112 Courthouse-Central,Jared K. Carpenter,State Senate,34,REP,481
Madison,C112 Courthouse-Central,Susan Byrne Haddix,State Senate,34,DEM,440
Madison,C112 Courthouse-Central,Write In,State Senate,34,NON,1
Madison,C112 Courthouse-Central,Deanna L. Frazier,State Representative,81,REP,457
Madison,C112 Courthouse-Central,Morgan H Eaves,State Representative,81,DEM,472
Madison,C112 Courthouse-Central,Write In,State Representative,81,NON,0
Madison,C 113 Watertower,,Registered Voters,,,1334
Madison,C 113 Watertower,,Ballots Cast,,,546
Madison,C 113 Watertower,,Straight Party,,REP,80
Madison,C 113 Watertower,,Straight Party,,DEM,99
Madison,C 113 Watertower,,Straight Party,,LIB,4
Madison,C 113 Watertower,Andy Barr,U.S. House,6,REP,249
Madison,C 113 Watertower,Amy McGrath,U.S. House,6,DEM,288
Madison,C 113 Watertower,Frank Harris,U.S. House,6,LIB,3
Madison,C 113 Watertower,Rikka Wallin,U.S. House,6,IND,3
Madison,C 113 Watertower,James Germalic,U.S. House,6,IND,1
Madison,C 113 Watertower,Write In,U.S. House,6,NON,0
Madison,C 113 Watertower,Jared K. Carpenter,State Senate,34,REP,267
Madison,C 113 Watertower,Susan Byrne Haddix,State Senate,34,DEM,270
Madison,C 113 Watertower,Write In,State Senate,34,NON,0
Madison,C 113 Watertower,Deanna L. Frazier,State Representative,81,REP,241
Madison,C 113 Watertower,Morgan H Eaves,State Representative,81,DEM,296
Madison,C 113 Watertower,Write In,State Representative,81,NON,0
Madison,C114 CityHall - Telford,,Registered Voters,,,861
Madison,C114 CityHall - Telford,,Ballots Cast,,,336
Madison,C114 CityHall - Telford,,Straight Party,,REP,41
Madison,C114 CityHall - Telford,,Straight Party,,DEM,108
Madison,C114 CityHall - Telford,,Straight Party,,LIB,3
Madison,C114 CityHall - Telford,Andy Barr,U.S. House,6,REP,124
Madison,C114 CityHall - Telford,Amy McGrath,U.S. House,6,DEM,200
Madison,C114 CityHall - Telford,Frank Harris,U.S. House,6,LIB,6
Madison,C114 CityHall - Telford,Rikka Wallin,U.S. House,6,IND,1
Madison,C114 CityHall - Telford,James Germalic,U.S. House,6,IND,1
Madison,C114 CityHall - Telford,Write In,U.S. House,6,NON,0
Madison,C114 CityHall - Telford,Jared K. Carpenter,State Senate,34,REP,134
Madison,C114 CityHall - Telford,Susan Byrne Haddix,State Senate,34,DEM,194
Madison,C114 CityHall - Telford,Write In,State Senate,34,NON,0
Madison,C114 CityHall - Telford,Deanna L. Frazier,State Representative,81,REP,120
Madison,C114 CityHall - Telford,Morgan H Eaves,State Representative,81,DEM,210
Madison,C114 CityHall - Telford,Write In,State Representative,81,NON,0
Madison,D101 Tevis -Cottonburg-Poosey,,Registered Voters,,,700
Madison,D101 Tevis -Cottonburg-Poosey,,Ballots Cast,,,406
Madison,D101 Tevis -Cottonburg-Poosey,,Straight Party,,REP,45
Madison,D101 Tevis -Cottonburg-Poosey,,Straight Party,,DEM,29
Madison,D101 Tevis -Cottonburg-Poosey,,Straight Party,,LIB,3
Madison,D101 Tevis -Cottonburg-Poosey,Andy Barr,U.S. House,6,REP,293
Madison,D101 Tevis -Cottonburg-Poosey,Amy McGrath,U.S. House,6,DEM,105
Madison,D101 Tevis -Cottonburg-Poosey,Frank Harris,U.S. House,6,LIB,1
Madison,D101 Tevis -Cottonburg-Poosey,Rikka Wallin,U.S. House,6,IND,3
Madison,D101 Tevis -Cottonburg-Poosey,James Germalic,U.S. House,6,IND,0
Madison,D101 Tevis -Cottonburg-Poosey,Write In,U.S. House,6,NON,0
Madison,D101 Tevis -Cottonburg-Poosey,Jared K. Carpenter,State Senate,34,REP,281
Madison,D101 Tevis -Cottonburg-Poosey,Susan Byrne Haddix,State Senate,34,DEM,111
Madison,D101 Tevis -Cottonburg-Poosey,Write In,State Senate,34,NON,0
Madison,D101 Tevis -Cottonburg-Poosey,R. Travis Brenda,State Representative,71,REP,287
Madison,D101 Tevis -Cottonburg-Poosey,Mary J. Renfro,State Representative,71,DEM,95
Madison,D101 Tevis -Cottonburg-Poosey,Write In,State Representative,71,NON,0
Madison,D 102 Burnham Highpoint,,Registered Voters,,,991
Madison,D 102 Burnham Highpoint,,Ballots Cast,,,664
Madison,D 102 Burnham Highpoint,,Straight Party,,REP,125
Madison,D 102 Burnham Highpoint,,Straight Party,,DEM,65
Madison,D 102 Burnham Highpoint,,Straight Party,,LIB,3
Madison,D 102 Burnham Highpoint,Andy Barr,U.S. House,6,REP,433
Madison,D 102 Burnham Highpoint,Amy McGrath,U.S. House,6,DEM,222
Madison,D 102 Burnham Highpoint,Frank Harris,U.S. House,6,LIB,1
Madison,D 102 Burnham Highpoint,Rikka Wallin,U.S. House,6,IND,1
Madison,D 102 Burnham Highpoint,James Germalic,U.S. House,6,IND,1
Madison,D 102 Burnham Highpoint,Write In,U.S. House,6,NON,1
Madison,D 102 Burnham Highpoint,Jared K. Carpenter,State Senate,34,REP,440
Madison,D 102 Burnham Highpoint,Susan Byrne Haddix,State Senate,34,DEM,210
Madison,D 102 Burnham Highpoint,Write In,State Senate,34,NON,1
Madison,D 102 Burnham Highpoint,R. Travis Brenda,State Representative,71,REP,429
Madison,D 102 Burnham Highpoint,Mary J. Renfro,State Representative,71,DEM,204
Madison,D 102 Burnham Highpoint,Write In,State Representative,71,NON,1
Madison,D103 Menelaus Todd West,,Registered Voters,,,1571
Madison,D103 Menelaus Todd West,,Ballots Cast,,,821
Madison,D103 Menelaus Todd West,,Straight Party,,REP,165
Madison,D103 Menelaus Todd West,,Straight Party,,DEM,78
Madison,D103 Menelaus Todd West,,Straight Party,,LIB,6
Madison,D103 Menelaus Todd West,Andy Barr,U.S. House,6,REP,559
Madison,D103 Menelaus Todd West,Amy McGrath,U.S. House,6,DEM,250
Madison,D103 Menelaus Todd West,Frank Harris,U.S. House,6,LIB,5
Madison,D103 Menelaus Todd West,Rikka Wallin,U.S. House,6,IND,2
Madison,D103 Menelaus Todd West,James Germalic,U.S. House,6,IND,3
Madison,D103 Menelaus Todd West,Write In,U.S. House,6,NON,0
Madison,D103 Menelaus Todd West,Jared K. Carpenter,State Senate,34,REP,532
Madison,D103 Menelaus Todd West,Susan Byrne Haddix,State Senate,34,DEM,269
Madison,D103 Menelaus Todd West,Write In,State Senate,34,NON,2
Madison,D103 Menelaus Todd West,R. Travis Brenda,State Representative,71,REP,577
Madison,D103 Menelaus Todd West,Mary J. Renfro,State Representative,71,DEM,222
Madison,D103 Menelaus Todd West,Write In,State Representative,71,NON,0
Madison,D104 Menelaus Todd East,,Registered Voters,,,187
Madison,D104 Menelaus Todd East,,Ballots Cast,,,109
Madison,D104 Menelaus Todd East,,Straight Party,,REP,26
Madison,D104 Menelaus Todd East,,Straight Party,,DEM,17
Madison,D104 Menelaus Todd East,,Straight Party,,LIB,1
Madison,D104 Menelaus Todd East,Andy Barr,U.S. House,6,REP,79
Madison,D104 Menelaus Todd East,Amy McGrath,U.S. House,6,DEM,29
Madison,D104 Menelaus Todd East,Frank Harris,U.S. House,6,LIB,0
Madison,D104 Menelaus Todd East,Rikka Wallin,U.S. House,6,IND,0
Madison,D104 Menelaus Todd East,James Germalic,U.S. House,6,IND,0
Madison,D104 Menelaus Todd East,Write In,U.S. House,6,NON,0
Madison,D104 Menelaus Todd East,Jared K. Carpenter,State Senate,34,REP,78
Madison,D104 Menelaus Todd East,Susan Byrne Haddix,State Senate,34,DEM,29
Madison,D104 Menelaus Todd East,Write In,State Senate,34,NON,0
Madison,D104 Menelaus Todd East,Deanna L. Frazier,State Representative,81,REP,64
Madison,D104 Menelaus Todd East,Morgan H Eaves,State Representative,81,DEM,43
Madison,D104 Menelaus Todd East,Write In,State Representative,81,NON,0
Madison,D105 South Richmond,,Registered Voters,,,1872
Madison,D105 South Richmond,,Ballots Cast,,,814
Madison,D105 South Richmond,,Straight Party,,REP,177
Madison,D105 South Richmond,,Straight Party,,DEM,106
Madison,D105 South Richmond,,Straight Party,,LIB,7
Madison,D105 South Richmond,Andy Barr,U.S. House,6,REP,464
Madison,D105 South Richmond,Amy McGrath,U.S. House,6,DEM,336
Madison,D105 South Richmond,Frank Harris,U.S. House,6,LIB,8
Madison,D105 South Richmond,Rikka Wallin,U.S. House,6,IND,2
Madison,D105 South Richmond,James Germalic,U.S. House,6,IND,0
Madison,D105 South Richmond,Write In,U.S. House,6,NON,0
Madison,D105 South Richmond,Jared K. Carpenter,State Senate,34,REP,476
Madison,D105 South Richmond,Susan Byrne Haddix,State Senate,34,DEM,317
Madison,D105 South Richmond,Write In,State Senate,34,NON,2
Madison,D105 South Richmond,Deanna L. Frazier,State Representative,81,REP,435
Madison,D105 South Richmond,Morgan H Eaves,State Representative,81,DEM,368
Madison,D105 South Richmond,Write In,State Representative,81,NON,0
Madison,D106 Kingston,,Registered Voters,,,3383
Madison,D106 Kingston,,Ballots Cast,,,1818
Madison,D106 Kingston,,Straight Party,,REP,529
Madison,D106 Kingston,,Straight Party,,DEM,176
Madison,D106 Kingston,,Straight Party,,LIB,11
Madison,D106 Kingston,Andy Barr,U.S. House,6,REP,1257
Madison,D106 Kingston,Amy McGrath,U.S. House,6,DEM,529
Madison,D106 Kingston,Frank Harris,U.S. House,6,LIB,18
Madison,D106 Kingston,Rikka Wallin,U.S. House,6,IND,4
Madison,D106 Kingston,James Germalic,U.S. House,6,IND,2
Madison,D106 Kingston,Write In,U.S. House,6,NON,3
Madison,D106 Kingston,Jared K. Carpenter,State Senate,34,REP,1236
Madison,D106 Kingston,Susan Byrne Haddix,State Senate,34,DEM,543
Madison,D106 Kingston,Write In,State Senate,34,NON,6
Madison,D106 Kingston,Robert Goforth,State Representative,89,REP,1259
Madison,D106 Kingston,Kelly Smith,State Representative,89,DEM,513
Madison,D106 Kingston,Write In,State Representative,89,NON,2
Madison,D107 Army Depot,,Registered Voters,,,20
Madison,D107 Army Depot,,Ballots Cast,,,7
Madison,D107 Army Depot,,Straight Party,,REP,3
Madison,D107 Army Depot,,Straight Party,,DEM,2
Madison,D107 Army Depot,,Straight Party,,LIB,0
Madison,D107 Army Depot,Andy Barr,U.S. House,6,REP,5
Madison,D107 Army Depot,Amy McGrath,U.S. House,6,DEM,2
Madison,D107 Army Depot,Frank Harris,U.S. House,6,LIB,0
Madison,D107 Army Depot,Rikka Wallin,U.S. House,6,IND,0
Madison,D107 Army Depot,James Germalic,U.S. House,6,IND,0
Madison,D107 Army Depot,Write In,U.S. House,6,NON,0
Madison,D107 Army Depot,Jared K. Carpenter,State Senate,34,REP,5
Madison,D107 Army Depot,Susan Byrne Haddix,State Senate,34,DEM,2
Madison,D107 Army Depot,Write In,State Senate,34,NON,0
Madison,D107 Army Depot,Les Yates,State Representative,73,REP,5
Madison,D107 Army Depot,Pat Banks,State Representative,73,DEM,2
Madison,D107 Army Depot,Write In,State Representative,73,NON,0
Madison,D109 Francis,,Registered Voters,,,2310
Madison,D109 Francis,,Ballots Cast,,,1054
Madison,D109 Francis,,Straight Party,,REP,172
Madison,D109 Francis,,Straight Party,,DEM,177
Madison,D109 Francis,,Straight Party,,LIB,4
Madison,D109 Francis,Andy Barr,U.S. House,6,REP,534
Madison,D109 Francis,Amy McGrath,U.S. House,6,DEM,500
Madison,D109 Francis,Frank Harris,U.S. House,6,LIB,8
Madison,D109 Francis,Rikka Wallin,U.S. House,6,IND,2
Madison,D109 Francis,James Germalic,U.S. House,6,IND,2
Madison,D109 Francis,Write In,U.S. House,6,NON,0
Madison,D109 Francis,Jared K. Carpenter,State Senate,34,REP,547
Madison,D109 Francis,Susan Byrne Haddix,State Senate,34,DEM,466
Madison,D109 Francis,Write In,State Senate,34,NON,1
Madison,D109 Francis,Deanna L. Frazier,State Representative,81,REP,520
Madison,D109 Francis,Morgan H Eaves,State Representative,81,DEM,513
Madison,D109 Francis,Write In,State Representative,81,NON,1
Madison,D110 Eastern Campus,,Registered Voters,,,1075
Madison,D110 Eastern Campus,,Ballots Cast,,,281
Madison,D110 Eastern Campus,,Straight Party,,REP,29
Madison,D110 Eastern Campus,,Straight Party,,DEM,85
Madison,D110 Eastern Campus,,Straight Party,,LIB,0
Madison,D110 Eastern Campus,Andy Barr,U.S. House,6,REP,87
Madison,D110 Eastern Campus,Amy McGrath,U.S. House,6,DEM,192
Madison,D110 Eastern Campus,Frank Harris,U.S. House,6,LIB,2
Madison,D110 Eastern Campus,Rikka Wallin,U.S. House,6,IND,0
Madison,D110 Eastern Campus,James Germalic,U.S. House,6,IND,0
Madison,D110 Eastern Campus,Write In,U.S. House,6,NON,0
Madison,D110 Eastern Campus,Jared K. Carpenter,State Senate,34,REP,94
Madison,D110 Eastern Campus,Susan Byrne Haddix,State Senate,34,DEM,185
Madison,D110 Eastern Campus,Write In,State Senate,34,NON,0
Madison,D110 Eastern Campus,Deanna L. Frazier,State Representative,81,REP,88
Madison,D110 Eastern Campus,Morgan H Eaves,State Representative,81,DEM,191
Madison,D110 Eastern Campus,Write In,State Representative,81,NON,0
Madison,D111 Deacon Hills,,Registered Voters,,,1576
Madison,D111 Deacon Hills,,Ballots Cast,,,1035
Madison,D111 Deacon Hills,,Straight Party,,REP,198
Madison,D111 Deacon Hills,,Straight Party,,DEM,146
Madison,D111 Deacon Hills,,Straight Party,,LIB,3
Madison,D111 Deacon Hills,Andy Barr,U.S. House,6,REP,610
Madison,D111 Deacon Hills,Amy McGrath,U.S. House,6,DEM,406
Madison,D111 Deacon Hills,Frank Harris,U.S. House,6,LIB,13
Madison,D111 Deacon Hills,Rikka Wallin,U.S. House,6,IND,1
Madison,D111 Deacon Hills,James Germalic,U.S. House,6,IND,1
Madison,D111 Deacon Hills,Write In,U.S. House,6,NON,0
Madison,D111 Deacon Hills,Jared K. Carpenter,State Senate,34,REP,610
Madison,D111 Deacon Hills,Susan Byrne Haddix,State Senate,34,DEM,403
Madison,D111 Deacon Hills,Write In,State Senate,34,NON,4
Madison,D111 Deacon Hills,Deanna L. Frazier,State Representative,81,REP,571
Madison,D111 Deacon Hills,Morgan H Eaves,State Representative,81,DEM,447
Madison,D111 Deacon Hills,Write In,State Representative,81,NON,2
Madison,D112 South Crutcher,,Registered Voters,,,1575
Madison,D112 South Crutcher,,Ballots Cast,,,946
Madison,D112 South Crutcher,,Straight Party,,REP,166
Madison,D112 South Crutcher,,Straight Party,,DEM,141
Madison,D112 South Crutcher,,Straight Party,,LIB,0
Madison,D112 South Crutcher,Andy Barr,U.S. House,6,REP,554
Madison,D112 South Crutcher,Amy McGrath,U.S. House,6,DEM,383
Madison,D112 South Crutcher,Frank Harris,U.S. House,6,LIB,5
Madison,D112 South Crutcher,Rikka Wallin,U.S. House,6,IND,0
Madison,D112 South Crutcher,James Germalic,U.S. House,6,IND,1
Madison,D112 South Crutcher,Write In,U.S. House,6,NON,0
Madison,D112 South Crutcher,Jared K. Carpenter,State Senate,34,REP,555
Madison,D112 South Crutcher,Susan Byrne Haddix,State Senate,34,DEM,366
Madison,D112 South Crutcher,Write In,State Senate,34,NON,1
Madison,D112 South Crutcher,Deanna L. Frazier,State Representative,81,REP,568
Madison,D112 South Crutcher,Morgan H Eaves,State Representative,81,DEM,366
Madison,D112 South Crutcher,Write In,State Representative,81,NON,1
Madison,D113 North Crutcher,,Registered Voters,,,963
Madison,D113 North Crutcher,,Ballots Cast,,,627
Madison,D113 North Crutcher,,Straight Party,,REP,124
Madison,D113 North Crutcher,,Straight Party,,DEM,64
Madison,D113 North Crutcher,,Straight Party,,LIB,2
Madison,D113 North Crutcher,Andy Barr,U.S. House,6,REP,369
Madison,D113 North Crutcher,Amy McGrath,U.S. House,6,DEM,250
Madison,D113 North Crutcher,Frank Harris,U.S. House,6,LIB,5
Madison,D113 North Crutcher,Rikka Wallin,U.S. House,6,IND,0
Madison,D113 North Crutcher,James Germalic,U.S. House,6,IND,0
Madison,D113 North Crutcher,Write In,U.S. House,6,NON,0
Madison,D113 North Crutcher,Jared K. Carpenter,State Senate,34,REP,376
Madison,D113 North Crutcher,Susan Byrne Haddix,State Senate,34,DEM,234
Madison,D113 North Crutcher,Write In,State Senate,34,NON,0
Madison,D113 North Crutcher,Deanna L. Frazier,State Representative,81,REP,382
Madison,D113 North Crutcher,Morgan H Eaves,State Representative,81,DEM,235
Madison,D113 North Crutcher,Write In,State Representative,81,NON,0
