county,precinct,precinct_name,registered_voters,reg_dem_voters,reg_rep_voters,reg_other_voters,reg_ind_voters,reg_lib_voters,reg_grn_voters,reg_const_voters,reg_reform_voters,reg_socwk_voters,reg_male_voters,reg_female_voters
Fayette,B232,RIVER OAK,726,307,339,41,37,2,0,0,0,0,342,384
Fayette,C103,ASHLAND AVENUE,924,584,241,35,59,4,1,0,0,0,415,509
Fayette,C105,AYLESFORD,1278,766,279,83,127,16,5,0,0,2,625,652
Fayette,C109,BRYAN STATION,682,333,261,51,30,3,2,2,0,0,310,372
Fayette,C113,CHEVY CHASE,911,516,281,49,59,5,1,0,0,0,441,470
Fayette,C114,AUTUMN RIDGE,757,328,342,42,39,4,0,0,0,2,352,405
Fayette,C118,DEEP SPRINGS,765,385,270,65,41,2,1,0,1,0,350,415
Fayette,C120,DUKE,917,488,323,42,60,4,0,0,0,0,425,492
Fayette,C121,EASTLAND,642,371,142,77,46,3,2,1,0,0,332,310
Fayette,C124,FONTAINE,896,545,248,36,62,4,1,0,0,0,392,504
Fayette,C125,HELM,984,378,503,47,51,2,2,0,1,0,470,514
Fayette,C126,KINGSWOOD,683,398,200,37,47,1,0,0,0,0,324,359
Fayette,C127,HERMITAGE,824,429,282,64,43,4,1,0,1,0,359,465
Fayette,C128,HOLLYWOOD,881,491,248,62,65,10,1,1,0,3,425,456
Fayette,C129,IDLE HOUR,479,244,169,34,29,2,1,0,0,0,220,259
Fayette,C130,JULIA R EWAN,599,297,229,29,42,2,0,0,0,0,279,320
Fayette,C132,JOHNSON HEIGHTS,947,556,245,71,64,7,1,3,0,0,431,516
Fayette,C137,ROOKWOOD,690,366,247,43,31,1,0,0,1,1,319,371
Fayette,C138,VICTORY,1000,647,223,62,61,3,3,0,1,0,444,556
Fayette,C140,WALTON,1085,767,181,63,63,8,3,0,0,0,515,570
Fayette,C142,WOODLAND,1255,843,258,55,88,8,3,0,0,0,594,661
Fayette,C143,WOODSPOINT,836,538,170,74,48,5,0,0,1,0,355,481
Fayette,C144,ALSAB,1233,763,267,114,78,7,2,0,1,1,549,684
Fayette,C148,DELAWARE,783,461,204,64,45,8,1,0,0,0,360,423
Fayette,C150,WINTER GARDEN,717,443,184,46,36,7,0,1,0,0,318,399
Fayette,C151,COVE LAKE,998,526,284,95,83,6,3,0,0,1,459,539
Fayette,C152,HARTLAND,990,328,550,53,53,6,0,0,0,0,489,501
Fayette,C153,KINGSTON,763,400,238,70,50,5,0,0,0,0,360,403
Fayette,C154,MAN O WAR,586,226,281,37,38,4,0,0,0,0,275,311
Fayette,C155,MARY TODD,647,346,206,61,29,4,1,0,0,0,315,332
Fayette,C156,PATCHEN VILLAGE,1056,576,324,76,66,11,2,0,0,1,494,562
Fayette,C157,RICHMOND RD.,1074,651,232,82,86,18,3,1,0,1,499,575
Fayette,C159,SHANDON PARK,530,286,171,38,29,5,0,1,0,0,244,286
Fayette,C160,WALNUT HILL,664,234,353,34,39,4,0,0,0,0,318,346
Fayette,C161,TATESBROOK,629,346,188,45,48,1,1,0,0,0,292,337
Fayette,C162,NIAGARA,1057,639,260,89,65,4,0,0,0,0,425,632
Fayette,C163,GREENBRIER,792,264,452,28,42,6,0,0,0,0,381,411
Fayette,C164,EAST HILLS,1143,535,439,80,80,7,1,1,0,0,497,646
Fayette,C165,CRESTVIEW,1165,657,299,93,109,7,0,0,0,0,520,644
Fayette,C167,RIO DOSA,1139,647,321,87,75,7,0,1,0,1,498,641
Fayette,C170,BRECKINRIDGE,625,365,175,36,45,4,0,0,0,0,281,344
Fayette,C171,GROVES POINT,764,423,200,73,56,7,3,2,0,0,356,408
Fayette,C173,BUCKHORN,1290,534,569,67,113,7,0,0,0,0,618,672
Fayette,C174,CENTURY HILLS,866,460,296,50,57,3,0,0,0,0,423,443
Fayette,C175,EAST LAKE,923,487,286,83,55,11,0,0,0,1,441,482
Fayette,C176,SQUIRE OAK,835,397,339,34,60,4,1,0,0,0,395,440
Fayette,C177,SUMMERHILL,993,545,313,71,57,6,0,1,0,0,455,538
Fayette,C178,PLEASANT GROVE,627,238,308,27,45,7,1,1,0,0,303,324
Fayette,C179,BRANDYWINE,849,454,276,43,71,3,0,2,0,0,401,448
Fayette,C180,BROADMOOR,1145,478,533,53,78,3,0,0,0,0,531,614
Fayette,C182,KENESAW VILLAGE,780,373,315,31,53,7,1,0,0,0,374,406
Fayette,C183,MILLCREEK,618,409,126,49,30,4,0,0,0,0,286,332
Fayette,C184,MT FORAKER,246,138,70,21,15,2,0,0,0,0,125,121
Fayette,C185,N ELKHORN,298,99,164,17,14,4,0,0,0,0,146,152
Fayette,C186,OLD FARM,1123,604,373,59,76,10,1,0,0,0,481,642
Fayette,C187,CHILESBURG,938,398,442,50,44,4,0,0,0,0,438,500
Fayette,C188,STEPHEN FOSTER,713,406,219,40,44,4,0,0,0,0,328,385
Fayette,C189,SADDLEBROOK,861,540,181,56,73,9,2,0,0,0,378,482
Fayette,C190,AMHERST,1318,644,470,75,106,16,5,1,0,1,642,676
Fayette,C191,PLAINVIEW,1019,583,284,82,64,4,2,0,0,0,452,567
Fayette,C192,CHETFORD,919,336,466,59,52,5,0,0,1,0,447,472
Fayette,C193,SHEFFIELD PLACE,547,204,278,25,37,3,0,0,0,0,258,289
Fayette,C194,CHESTNUT HILL,896,400,392,50,50,4,0,0,0,0,403,493
Fayette,C195,LIBERTY STATION,787,407,290,40,47,2,0,0,1,0,346,440
Fayette,C196,MAPLELEAF,937,503,279,71,80,4,0,0,0,0,456,481
Fayette,C197,MOORELAND,646,289,254,50,46,5,0,0,1,1,293,353
Fayette,C198,MT. RUSHMORE,595,340,179,33,37,5,1,0,0,0,260,335
Fayette,C199,WOODFIELD,578,217,283,36,41,1,0,0,0,0,278,300
Fayette,C200,DEER CROSSING,808,319,388,45,53,2,1,0,0,0,396,412
Fayette,C201,TELLURIDE,560,233,255,30,41,1,0,0,0,0,277,283
Fayette,C203,GINGERMILL,938,388,448,52,44,6,0,0,0,0,436,502
Fayette,C205,CRYSTAL FALLS,888,497,292,52,44,3,0,0,0,0,388,500
Fayette,C207,NORTH POINTE,1018,604,296,63,52,0,2,1,0,0,450,568
Fayette,C208,ROTHBURY,649,212,386,21,30,0,0,0,0,0,310,339
Fayette,C209,SHAKER RUN,1130,515,483,71,55,6,0,0,0,0,523,607
Fayette,C210,MINT HILL,1015,340,533,52,83,5,2,0,0,0,497,518
Fayette,C211,BILOXI,727,400,222,67,35,2,1,0,0,0,320,407
Fayette,C212,BROOKEWIND,849,449,264,66,62,5,0,1,2,0,363,486
Fayette,C213,CHATSWORTH,603,356,154,48,42,1,1,1,0,0,258,345
Fayette,C215,FOUR WYNDS,643,272,285,44,39,3,0,0,0,0,288,355
Fayette,C216,HEARTWOOD,423,213,165,19,26,0,0,0,0,0,210,213
Fayette,C217,DENALI,1189,511,540,61,65,8,1,3,0,0,550,639
Fayette,C218,LEVI TODD,1005,453,443,50,54,4,1,0,0,0,477,528
Fayette,C219,MARKET GARDEN,1078,600,362,51,63,2,0,0,0,0,457,621
Fayette,C220,PARK PLACE,722,322,293,32,69,3,2,0,0,1,302,420
Fayette,C221,RIDGEBROOK,738,363,288,39,42,5,1,0,0,0,324,414
Fayette,C222,ROSEWOOD,752,448,204,64,27,5,2,1,0,1,345,407
Fayette,C223,WILKES RUN,1096,535,422,60,72,6,1,0,0,0,514,582
Fayette,C224,BAY SPRINGS PARK,1852,823,795,89,128,13,1,0,0,3,904,948
Fayette,C225,BOONE STATION,797,338,343,51,59,3,2,1,0,0,386,411
Fayette,C226,BURKEWOOD,521,286,177,28,26,3,0,1,0,0,232,289
Fayette,C227,FORTUNE HILL,2041,960,755,135,177,10,3,0,1,0,956,1085
Fayette,C228,MANY OAKS PARK,922,405,395,47,67,8,0,0,0,0,444,478
Fayette,C229,RAVEN RUN,537,213,251,44,27,2,0,0,0,0,263,274
Fayette,C230,RED LEAF,1009,523,359,51,70,5,1,0,0,0,469,540
Fayette,C231,ROCKMINSTER,814,325,382,30,73,4,0,0,0,0,390,424
Fayette,C232,TURTLE CREEK,854,397,333,59,58,6,1,0,0,0,414,440
Fayette,C233,WALNUT CREEK,844,400,322,61,53,5,1,1,1,0,408,435
Fayette,C235,RED STONE,578,293,224,31,26,4,0,0,0,0,261,317
Fayette,C236,PASSAGE MOUND,1003,471,409,44,76,3,0,0,0,0,481,522
Fayette,C237,ORCHARD GRASS,782,326,341,36,70,9,0,0,0,0,376,406
Fayette,C238,VILLA,1697,790,650,110,130,13,0,4,0,0,760,937
Fayette,C239,NEEDLERUSH,1417,624,604,90,91,5,3,0,0,0,677,739
Fleming,A101,TILTON,756,335,364,26,27,2,1,1,0,0,369,386
Fleming,A102,HILLTOP,471,195,240,23,12,1,0,0,0,0,233,236
Fleming,A103,FLEMING CO.WATER ASSOC.,708,348,306,29,23,2,0,0,0,0,321,386
Fleming,B101,WALLINGFORD,553,181,314,33,23,2,0,0,0,0,275,277
Fleming,B102,POPLAR PLAINS,986,395,514,41,31,4,1,0,0,0,490,494
Fleming,B103,MUSES MILLS #17,467,137,290,22,17,1,0,0,0,0,229,237
Fleming,C101,MT CARMEL,794,266,482,28,16,2,0,0,0,0,386,404
Fleming,C102,WOODMAN OF THE WORLD BLDG,851,368,443,27,9,3,0,1,0,0,393,457
Fleming,D102,PVA OFFICE,985,426,475,49,35,0,0,0,0,0,458,526
Fleming,D103,MAYORS OFFICE,718,322,359,19,17,1,0,0,0,0,310,407
Fleming,E101,RINGOS MILL,694,292,346,34,20,1,1,0,0,0,326,368
Fleming,E102,HILLSBORO,487,185,266,21,10,4,1,0,0,0,234,252
Fleming,E103,PLUMMERS LANDING,468,149,278,23,17,1,0,0,0,0,229,237
Fleming,E104,GRANGE CITY,319,116,186,8,8,1,0,0,0,0,162,157
Fleming,F102,EWING,413,197,188,11,14,2,1,0,0,0,189,224
Fleming,F103,COWAN,242,107,117,13,3,1,0,1,0,0,127,115
Fleming,F104,ELIZAVILLE,692,334,313,24,19,1,0,0,0,1,338,353
Fleming,F105,FAIRVIEW,536,242,250,24,17,1,0,1,1,0,264,270
Floyd,A101,COURT HOUSE/TRIMBLE BR,641,370,217,14,38,2,0,0,0,0,301,340
Floyd,A102,ENDICOTT/BUFFALO,157,98,46,6,7,0,0,0,0,0,83,74
Floyd,A103,DEPOT,708,424,248,11,25,0,0,0,0,0,344,363
Floyd,A104,RICHMOND,357,197,140,9,10,1,0,0,0,0,172,185
Floyd,A105,NORTH PRESTONBURG,1003,583,354,17,45,3,1,0,0,0,450,553
Floyd,A106,PORTER,1131,644,387,30,67,3,0,0,0,0,550,580
Floyd,A107,AUXIER,847,478,300,20,47,1,1,0,0,0,384,463
Floyd,A109,COW CREEK,929,614,258,12,42,3,0,0,0,0,465,464
Floyd,A110,ALLEN-DWALE,542,340,167,8,27,0,0,0,0,0,256,286
Floyd,A111,JIM BANKS,904,566,280,23,34,1,0,0,0,0,433,470
Floyd,A113,ABBOTT,842,439,326,20,54,3,0,0,0,0,409,433
Floyd,A116,CLIFF,1073,613,399,17,39,4,1,0,0,0,514,559
Floyd,B101,JOHN POSSUM,454,290,135,7,17,4,1,0,0,0,200,254
Floyd,B102,MAYTOWN,920,662,205,16,32,4,1,0,0,0,452,468
Floyd,B103,BOSCO,667,460,168,13,26,0,0,0,0,0,332,335
Floyd,B104,GARRETT/ROCK FORK,571,447,99,4,21,0,0,0,0,0,287,284
Floyd,B105,LACKEY/WAYLAND,645,485,124,9,27,0,0,0,0,0,320,325
Floyd,B106,MIDDLE CREEK/JACK ALLEN,984,648,282,12,39,3,0,0,0,0,475,508
Floyd,B108,BEECH GROVE,581,413,128,8,30,1,1,0,0,0,284,297
Floyd,B109,MOUTH OF BEAVER,314,192,103,7,12,0,0,0,0,0,163,151
Floyd,B112,ROUGH & TOUGH,789,477,269,11,30,0,0,1,0,1,392,397
Floyd,C101,MARTIN,587,410,133,11,31,1,0,1,0,0,256,331
Floyd,C102,HALBERT,523,402,95,6,20,0,0,0,0,0,267,255
Floyd,C103,DRIFT,626,478,124,5,16,3,0,0,0,0,289,337
Floyd,C104,JOHN ANT/FRASURES CREEK,897,704,151,14,26,2,0,0,0,0,436,459
Floyd,C105,GEARHEART,185,147,27,4,7,0,0,0,0,0,87,98
Floyd,C106,CLEAR CREEK,561,427,104,12,17,0,0,0,1,0,277,284
Floyd,C107,JACKS CREEK,491,377,80,13,20,0,1,0,0,0,229,261
Floyd,C108,LEE HALL,543,460,73,6,3,1,0,0,0,0,262,279
Floyd,C109,MELVIN,504,414,69,9,12,0,0,0,0,0,249,255
Floyd,C110,WEEKSBURY,382,312,51,7,12,0,0,0,0,0,196,186
Floyd,C111,ARKANSAS,395,266,100,7,18,4,0,0,0,0,179,216
Floyd,D101,ANTIOCH,545,421,109,6,7,2,0,0,0,0,261,284
Floyd,D102,TICKEY,889,645,197,16,30,1,0,0,0,0,427,462
Floyd,D103,TOLER,664,441,183,17,20,3,0,0,0,0,326,338
Floyd,D104,MOUTH OF MUD,914,502,350,12,43,5,2,0,0,0,454,460
Floyd,D105,LITTLE MUD,528,359,147,9,11,2,0,0,0,0,283,245
Floyd,D106,IVEL,923,555,311,11,40,6,0,0,0,0,433,490
Floyd,D107,BETSY LAYNE,1061,603,382,26,48,1,0,1,0,0,516,545
Floyd,D108,PRATER CREEK,1047,668,317,18,42,1,0,1,0,0,502,544
Floyd,D109,BRANHAMS CREEK,367,273,74,7,13,0,0,0,0,0,189,178
Floyd,D110,HEAD OF MUD,315,249,54,1,11,0,0,0,0,0,149,166
Franklin,A101,127 SOUTH,1163,585,471,44,55,5,2,1,0,0,530,630
Franklin,A102,RIVER VIEW,3769,2112,1340,133,163,15,4,2,0,0,1731,2029
Franklin,A103,NEW CAPITAL,2028,1381,414,84,139,7,1,1,0,1,918,1107
Franklin,B101,ROLLING ACRES,1040,607,333,55,36,5,1,3,0,0,456,584
Franklin,B102,TIERRA LINDA,1662,966,516,77,86,16,1,0,0,0,757,902
Franklin,B103,SLICK-A-WAY,1962,1128,675,57,93,8,1,0,0,0,892,1069
Franklin,B104,STATION SPRINGS,2459,1318,907,85,136,9,2,1,0,1,1161,1294
Franklin,C101,FREEDOM,518,349,94,36,32,5,1,1,0,0,199,314
Franklin,C102,INDIAN HILLS,5505,3335,1710,180,252,16,7,3,0,2,2458,3032
Franklin,C103,DISCHER ESTATES,213,123,82,1,7,0,0,0,0,0,103,110
Franklin,C104,FORKS OF ELKHORN,738,359,290,32,49,8,0,0,0,0,348,390
Franklin,D101,OWENTON ROAD,1121,616,417,39,46,2,0,1,0,0,536,583
Franklin,D102,BUFFALO TRACE,615,359,167,48,38,3,0,0,0,0,274,339
Franklin,D103,PEAKS MILL,1961,1038,771,63,70,16,3,0,0,0,948,1009
Franklin,D104,THORN HILL,799,423,267,53,51,4,0,1,0,0,388,410
Franklin,D105,COLONY,1583,915,484,95,80,4,0,1,1,3,707,872
Franklin,E101,SOUTH BENSON,1881,978,739,64,96,4,0,0,0,0,901,972
Franklin,E102,WESTERN HILLS,3463,1957,1116,183,184,18,2,3,0,0,1503,1952
Franklin,E103,AIRPORT,997,595,315,45,38,4,0,0,0,0,471,524
Franklin,F101,BALD KNOB,4526,2433,1682,200,186,18,5,2,0,0,2175,2342
Franklin,F102,OLD CAPITAL-BELLPOINT,889,554,223,56,52,1,1,0,0,2,407,481
Franklin,F103,KSU,2484,2029,250,128,68,7,0,1,0,1,1142,1320
Fulton,A101,COUNTRY CLUB,70,20,42,6,2,0,0,0,0,0,30,40
Fulton,A102,CITY HALL,1429,814,428,140,40,6,0,1,0,0,583,846
Fulton,B101,PCJC,733,367,307,40,16,3,0,0,0,0,360,373
Fulton,B102,HIGH SCHOOL,602,333,191,61,15,1,0,1,0,0,240,362
Fulton,C101,MUD CREEK,337,231,89,6,11,0,0,0,0,0,156,180
Fulton,C102,MILLS POINT COMM CNTR,957,690,176,71,19,1,0,0,0,0,393,564
Fulton,D101,BROWNSVILLE WESTERN MADRID BEND,354,201,130,17,5,0,0,1,0,0,166,188
Fulton,D102,COURTHOUSE,555,322,193,28,12,0,0,0,0,0,259,296
Gallatin,A101,LOWER WARSAW,838,436,332,32,34,4,0,0,0,0,375,463
Gallatin,A102,UPPER WARSAW,810,392,338,52,24,2,2,0,0,0,361,448
Gallatin,B101,NAPOLEON,750,280,402,39,26,2,0,1,0,0,371,378
Gallatin,B102,CONCORD,886,295,477,72,35,5,0,2,0,0,422,463
Gallatin,C101,GLENCOE,673,254,344,39,30,4,1,1,0,0,344,328
Gallatin,C102,VETERAN'S MEMORIAL,955,359,475,69,48,2,1,0,0,1,488,467
Gallatin,D101,SPARTA,845,394,368,47,30,5,0,0,1,0,428,417
Gallatin,D102,GOLD STAR,892,358,452,46,30,4,0,1,1,0,448,443
Garrard,A101,BOONES CREEK,508,131,346,21,8,1,1,0,0,0,243,265
Garrard,A103,BOURNE,1165,271,772,79,37,6,0,0,0,0,550,615
Garrard,A104,MARKSBURY,1272,298,834,84,54,2,0,0,0,0,615,655
Garrard,B101,GILBERTS CK,916,298,487,70,56,5,0,0,0,0,400,516
Garrard,B102,ELKIN,1101,235,788,46,30,2,0,0,0,0,523,576
Garrard,B103,PLEASANT RETREAT,512,154,298,40,18,1,0,0,0,1,203,309
Garrard,C102,BRYANTSVILLE,1510,354,1009,89,52,5,0,1,0,0,766,744
Garrard,C103,BUENA VISTA,1473,344,983,74,67,3,2,0,0,0,752,721
Garrard,D101,BUCKEYE,922,175,670,45,27,4,1,0,0,0,459,463
Garrard,D102,SUGAR CREEK,466,101,323,16,26,0,0,0,0,0,228,238
Garrard,D103,POOR HOUSE,766,243,431,58,32,2,0,0,0,0,341,425
Garrard,D104,MT. HEBRON,750,184,488,42,32,3,1,0,0,0,361,389
Garrard,E101,PAINT LICK,1255,291,854,67,35,7,1,0,0,0,633,621
Garrard,E103,CARTERSVILLE,1285,268,885,64,59,7,0,1,0,1,629,656
Grant,A101,GRANT COUNTY #1,6278,1987,3525,451,270,30,6,8,1,0,3036,3242
Grant,B102,GRANT COUNTY #2,6497,2088,3689,440,240,35,1,4,0,0,3179,3317
Grant,C103,GRANT COUNTY #3,6225,1775,3649,476,288,30,3,2,0,2,3054,3171
Graves,A101,SOUTH,4256,1797,2127,190,117,22,1,2,0,0,2045,2209
Graves,A103,SOUTHEAST,3439,1529,1649,149,93,17,0,2,0,0,1619,1820
Graves,A107,SOUTHWEST,1517,662,743,58,46,6,1,1,0,0,732,784
Graves,B103,BYRN,3936,2144,1392,222,146,22,6,1,1,2,1682,2250
Graves,B105,BROWN,2106,1063,834,119,71,15,0,1,1,2,942,1163
Graves,B109,KESS CRK,166,77,77,5,6,1,0,0,0,0,68,98
Graves,B110,CENTRAL WEST,957,420,491,28,14,3,1,0,0,0,451,506
Graves,B111,CENTRAL EAST,817,400,349,37,25,5,1,0,0,0,395,421
Graves,C102,CENTRAL,1313,609,617,42,34,8,0,2,0,1,630,682
Graves,C108,NORTHWEST,3757,1526,1984,134,97,12,1,2,0,1,1827,1928
Graves,C110,NORTHEAST,4207,1733,2175,177,107,13,0,1,0,1,2046,2161
Grayson,A102,EAST LEITCHFIELD,727,196,471,29,27,4,0,0,0,0,308,417
Grayson,A103,CLARKSON,1563,374,1056,73,55,4,1,0,0,0,740,823
Grayson,A104,"EAST ""A"" LEITCHFIELD",466,106,328,14,18,0,0,0,0,0,219,247
Grayson,B101,CANEYVILLE,1057,176,798,42,37,3,1,0,0,0,500,553
Grayson,B102,SPRING LICK,394,70,292,15,16,1,0,0,0,0,192,201
Grayson,B103,FALLS OF ROUGH,481,155,290,22,14,0,0,0,0,0,259,221
Grayson,B104,YEAMAN,292,99,179,8,5,1,0,0,0,0,132,160
Grayson,B105,SHORT CREEK,1072,324,650,58,30,9,0,0,0,1,550,520
Grayson,C102,"WEST ""A"" LEITCHFIELD",1628,371,1165,55,32,1,3,1,0,0,778,848
Grayson,C103,NORTH LEITCHFIELD,1547,446,972,70,50,8,0,1,0,0,682,864
Grayson,D101,BIG CLIFTY,1612,427,1063,81,35,4,0,1,0,1,783,827
Grayson,D102,"NORTH ""A"" LEITCHFIELD",1529,365,1054,61,45,2,1,0,0,1,693,832
Grayson,E101,ROCK CREEK,797,177,566,28,24,2,0,0,0,0,398,398
Grayson,E102,ANNETA,1638,458,1036,90,50,3,1,0,0,0,803,835
Grayson,E103,MILLERSTOWN,619,106,472,28,12,0,1,0,0,0,300,318
Grayson,E104,"SOUTH ""A"" LEITCHFIELD",530,112,374,23,17,3,0,1,0,0,271,258
Grayson,F101,SOUTHWEST LEITCHFIELD,725,201,438,53,29,2,2,0,0,0,283,442
Grayson,F103,ARLINGTON,1119,228,836,30,19,3,1,2,0,0,545,574
Grayson,F104,MILLWOOD,281,83,188,6,2,1,0,1,0,0,131,150
Grayson,F105,SHREWSBURY,405,69,312,17,6,0,0,1,0,0,194,209
Grayson,F106,READY,571,89,451,14,13,4,0,0,0,0,275,295
Green,A101,EAST GREENSBURG,1310,401,789,59,51,5,4,1,0,0,594,705
Green,A102,SOUTH GREENSBURG,274,65,189,7,9,4,0,0,0,0,114,158
Green,A103,NORTH GREENSBURG,1155,297,783,41,32,2,0,0,0,0,525,622
Green,A104,WEST GREENSBURG,618,171,401,20,23,2,1,0,0,0,286,327
Green,B101,NORTH SUMMERSVILLE,941,194,697,26,21,1,1,1,0,0,448,484
Green,B102,ALLENDALE,1049,220,767,29,24,6,2,1,0,0,507,530
Green,C101,PIKEVIEW,835,160,620,25,26,3,1,0,0,0,396,433
Green,C102,EXIE,823,206,565,24,26,2,0,0,0,0,421,394
Green,D101,DONANSBURG,746,140,553,31,20,2,0,0,0,0,351,387
Green,D102,PIERCE,970,203,708,30,24,3,2,0,0,0,487,472
Greenup,A101,RACELAND #1,1176,418,634,56,62,4,1,1,0,0,566,610
Greenup,A102,RACELAND #2,1131,462,557,49,56,4,2,1,0,0,508,623
Greenup,A103,WORTHINGTON,1300,575,593,57,70,2,3,0,0,0,609,691
Greenup,A104,WURTLAND #1,1052,428,508,60,50,5,0,0,0,1,505,546
Greenup,A105,WURTLAND #2,705,275,354,33,38,4,0,0,0,1,334,371
Greenup,A106,GREENUP #2,710,319,328,34,26,3,0,0,0,0,323,387
Greenup,A107,GREENUP #3,751,259,440,22,26,2,0,2,0,0,369,382
Greenup,A108,RUSSELL #1,693,300,306,42,42,3,0,0,0,0,309,384
Greenup,A109,RUSSELL #2,1698,608,918,57,104,8,2,1,0,0,807,891
Greenup,A110,FLATWOODS #6,1226,449,639,56,76,5,0,1,0,0,592,634
Greenup,B101,SOUTH PORTSMOUTH,933,409,429,45,45,5,0,0,0,0,450,483
Greenup,B102,SOUTH SHORE,1041,477,464,54,41,4,1,0,0,0,460,581
Greenup,B103,KINGS ADDITION,1119,425,591,43,54,4,1,1,0,0,513,605
Greenup,B104,LIMEVILLE,811,300,441,35,33,2,0,0,0,0,394,417
Greenup,B105,SCHULTZ,1182,424,641,53,60,3,0,1,0,0,594,588
Greenup,B107,THOMPSON,1007,382,525,51,43,4,2,0,0,0,504,503
Greenup,B108,SMITH BRANCH,1464,581,759,41,77,5,0,1,0,0,688,775
Greenup,B110,WARNOCK,731,276,385,35,29,3,3,0,0,0,361,370
Greenup,B111,GREENUP #1,1429,539,749,81,54,5,0,1,0,0,701,727
Greenup,C101,BELLEFONTE,913,318,508,30,55,1,0,1,0,0,433,479
Greenup,C102,EAST FORK,1189,401,680,41,63,4,0,0,0,0,568,621
Greenup,C103,FLATWOODS #1,906,377,443,38,43,5,0,0,0,0,419,487
Greenup,C104,FLATWOODS #2,1104,458,526,48,66,6,0,0,0,0,488,616
Greenup,C105,FLATWOODS #3,1318,505,682,58,67,5,0,0,0,1,624,694
Greenup,C106,FLATWOODS #4,1107,440,546,48,69,4,0,0,0,0,521,583
Greenup,C107,FLATWOODS #5,929,380,447,44,47,10,1,0,0,0,417,512
Greenup,C108,KENWOOD,943,336,510,33,56,6,1,1,0,0,435,508
Greenup,C109,OLDTOWN,818,344,412,29,29,4,0,0,0,0,409,408
Greenup,C110,HUNNEWELL,938,365,473,50,46,4,0,0,0,0,469,469
Hancock,A101,WEST LEWISPORT,611,272,278,37,21,2,1,0,0,0,283,328
Hancock,A102,EAST LEWISPORT,1057,487,457,52,52,7,0,0,1,1,498,559
Hancock,B101,YELLOW CREEK,496,258,203,12,22,1,0,0,0,0,241,253
Hancock,B102,UTILITY,713,320,339,32,17,5,0,0,0,0,358,355
Hancock,B103,CHAMBERS,504,246,219,20,15,2,2,0,0,0,267,237
Hancock,C101,WEST HAWESVILLE,986,416,500,36,27,3,3,1,0,0,475,507
Hancock,C102,EAST HAWESVILLE,780,311,404,34,28,3,0,0,0,0,375,403
Hancock,D101,INDIAN CREEK,615,203,359,27,23,3,0,0,0,0,296,319
Hancock,D102,PELLVILLE,673,213,424,20,14,2,0,0,0,0,338,334
Hancock,D103,BOLING CHAPEL,560,135,391,12,17,5,0,0,0,0,286,271
Hardin,A001,WEST POINT,728,271,364,63,28,2,0,0,0,0,366,361
Hardin,A002,RADCLIFF EAST,1709,780,638,179,94,13,3,1,0,1,777,930
Hardin,A003,RADCLIFF NORTH,1175,579,387,133,69,5,2,0,0,0,528,647
Hardin,A004,RADCLIFF NORTHWEST,1377,659,514,108,83,10,2,1,0,0,663,714
Hardin,A005,RADCLIFF WEST,1467,653,574,159,71,9,0,0,0,1,731,734
Hardin,A006,RED HILL,1633,775,570,155,116,14,2,1,0,0,754,877
Hardin,A007,VETERANS,815,354,333,78,42,7,0,1,0,0,383,432
Hardin,A008,RADCLIFF SOUTHWEST,1686,791,623,169,85,17,0,1,0,0,776,909
Hardin,A009,FORT KNOX 26,1934,645,853,214,188,28,2,3,0,1,877,1042
Hardin,A010,FORT KNOX 27,500,177,209,59,40,14,0,1,0,0,218,281
Hardin,B001,RADCLIFF SOUTH,1252,541,499,136,69,6,0,1,0,0,586,666
Hardin,B002,RADCLIFF SOUTHEAST,2364,1179,830,222,112,13,4,1,1,2,1064,1297
Hardin,B003,SHELTON,2511,1211,922,207,155,11,3,1,0,1,1172,1338
Hardin,B004,WOODLAND,1977,1001,663,183,118,10,2,0,0,0,878,1099
Hardin,B005,LONGVIEW,1154,429,556,102,63,2,0,2,0,0,561,593
Hardin,B006,PARKWAY,1571,741,595,129,94,8,2,2,0,0,717,854
Hardin,C001,HIGHLANDS,1086,465,482,62,70,6,0,1,0,0,503,583
Hardin,C002,CITY PARK,1967,909,771,164,102,14,4,2,0,1,909,1055
Hardin,C003,COLESBURG,1617,548,865,122,71,7,0,2,1,1,818,799
Hardin,C004,TUNNEL HILL,2054,747,1097,96,99,12,0,2,0,1,998,1053
Hardin,C005,LINCOLN TRAIL NORTH,1130,387,601,77,55,8,1,0,0,1,556,574
Hardin,C006,LINCOLN TRAIL SOUTH,1728,647,886,97,91,7,0,0,0,0,838,890
Hardin,C007,E-TOWN EAST,1333,631,500,114,74,13,1,0,0,0,581,752
Hardin,D001,MANTLE,1205,533,479,105,76,10,0,1,0,1,542,663
Hardin,D002,FREEMAN,2308,905,1085,156,146,12,2,2,0,0,1081,1227
Hardin,D003,OAKLAWN,1566,604,764,112,75,8,1,2,0,0,735,829
Hardin,D004,PINEVALLEY,3031,1249,1374,190,192,16,5,3,0,2,1453,1578
Hardin,D005,HELMWOOD HEIGHTS,3291,1382,1427,241,215,21,2,3,0,0,1441,1846
Hardin,D006,HELM,1243,543,518,101,70,8,2,1,0,0,555,687
Hardin,E001,CENTRAL,940,431,393,58,45,12,1,0,0,0,441,498
Hardin,E002,E-TOWN NORTH,917,429,373,56,48,7,2,1,0,1,417,500
Hardin,E003,E-TOWN WEST,1784,766,814,107,82,13,2,0,0,0,785,998
