county,precinct,total_reg,total_voted,dems_reg,dems_voted,reps_reg,reps_voted,other_reg,other_voted
CASEY,D103,887,105,153,12,711,93,23,0
CASEY,D104,273,46,63,6,203,40,7,0
CHRISTIAN,A101,445,38,326,34,85,4,34,0
CHRISTIAN,A102,734,34,605,33,86,0,43,1
CHRISTIAN,A103,519,32,433,32,63,0,23,0
CHRISTIAN,A104,737,27,636,24,61,3,40,0
CHRISTIAN,A105,484,33,329,28,122,5,33,0
CHRISTIAN,A106,677,41,485,31,133,9,59,1
CHRISTIAN,B101,1623,76,1155,62,363,14,105,0
CHRISTIAN,B102,1533,107,1113,83,321,24,99,0
CHRISTIAN,B103,941,59,547,34,338,25,56,0
CHRISTIAN,B104,607,25,378,21,179,4,50,0
CHRISTIAN,C101,765,45,532,38,184,7,49,0
CHRISTIAN,C102,498,19,361,16,101,2,36,1
CHRISTIAN,C103,880,108,584,83,240,25,56,0
CHRISTIAN,C104,718,60,409,41,264,19,45,0
CHRISTIAN,C105,1754,107,1070,65,598,41,86,1
CHRISTIAN,C106,956,128,561,106,338,21,57,1
CHRISTIAN,D101,938,86,581,58,310,28,47,0
CHRISTIAN,D102,964,95,566,58,333,36,65,1
CHRISTIAN,D103,889,96,504,63,350,33,35,0
CHRISTIAN,D104,605,60,322,24,253,36,30,0
CHRISTIAN,D105,403,28,263,18,116,10,24,0
CHRISTIAN,D106,403,36,216,18,167,17,20,1
CHRISTIAN,D107,1158,137,674,98,401,38,83,1
CHRISTIAN,E101,415,13,285,12,92,1,38,0
CHRISTIAN,E102,499,25,302,15,153,10,44,0
CHRISTIAN,E103,1123,64,632,36,388,27,103,1
CHRISTIAN,E104,1095,63,681,48,327,15,87,0
CHRISTIAN,E105,732,101,463,73,219,26,50,2
CHRISTIAN,E106,848,45,514,37,257,8,77,0
CHRISTIAN,F101,373,27,256,18,100,9,17,0
CHRISTIAN,F102,1021,91,661,62,290,29,70,0
CHRISTIAN,F103,342,20,186,15,129,5,27,0
CHRISTIAN,F104,2820,25,1302,7,1124,15,394,3
CHRISTIAN,G101,761,125,417,95,308,30,36,0
CHRISTIAN,G102,573,41,426,32,111,9,36,0
CHRISTIAN,G103,460,38,307,31,124,7,29,0
CHRISTIAN,G104,1241,106,649,77,499,28,93,1
CHRISTIAN,G105,5101,31,2292,2,1882,19,927,10
CHRISTIAN,G106,835,62,458,40,323,21,54,1
CHRISTIAN,H101,822,39,510,22,246,16,66,1
CHRISTIAN,H102,1607,80,1040,55,481,25,86,0
CHRISTIAN,H103,532,24,384,19,107,5,41,0
CHRISTIAN,H104,723,37,424,21,258,16,41,0
CHRISTIAN,H105,1276,65,792,46,408,18,76,1
CLARK,A101,1320,140,694,50,536,78,90,12
CLARK,A102,1962,79,1162,42,621,31,179,6
CLARK,A103,2043,149,1184,58,725,77,134,14
CLARK,A104,1148,100,650,40,434,53,64,7
CLARK,A105,1073,82,628,34,372,35,73,13
CLARK,A106,1095,79,729,43,298,28,68,8
CLARK,B101,895,89,549,43,303,45,43,1
CLARK,B102,902,101,498,42,362,58,42,1
CLARK,B103,1200,102,785,47,344,43,71,12
CLARK,B104,883,63,561,28,261,31,61,4
CLARK,B105,1035,106,640,60,327,44,68,2
CLARK,B106,602,55,385,29,185,26,32,0
CLARK,B107,1056,89,604,45,340,35,112,9
CLARK,B108,937,45,580,25,298,20,59,0
CLARK,B109,637,40,386,24,212,15,39,1
CLARK,B110,510,64,280,32,193,32,37,0
CLARK,C101,507,33,388,28,83,5,36,0
CLARK,C102,1082,87,668,42,347,42,67,3
CLARK,C103,533,42,320,25,167,11,46,6
CLARK,C104,1015,81,648,40,290,37,77,4
CLARK,C105,737,49,472,22,190,20,75,7
CLARK,C106,1239,118,805,66,371,50,63,2
CLARK,C107,528,12,356,6,120,6,52,0
CLARK,C108,545,43,414,40,88,2,43,1
CLARK,C109,1069,57,656,38,311,17,102,2
CLARK,C110,1035,77,605,26,371,44,59,7
CLAY,A101,808,209,174,22,612,187,22,0
CLAY,A106,1258,250,157,11,1093,239,8,0
CLAY,A107,422,110,79,13,332,96,11,1
CLAY,B101,980,170,111,13,849,157,20,0
CLAY,B103,682,99,191,16,485,83,6,0
CLAY,B104,848,293,101,16,733,277,14,0
CLAY,C101,352,85,44,5,300,80,8,0
CLAY,C102,775,128,87,14,663,113,25,1
CLAY,C103,502,68,74,2,415,65,13,1
CLAY,D102,442,41,74,5,355,36,13,0
CLAY,D103,620,135,65,7,548,128,7,0
CLAY,D104,725,67,65,2,652,65,8,0
CLAY,E101,587,86,73,4,507,82,7,0
CLAY,E102,585,101,87,8,484,93,14,0
CLAY,E103,720,174,110,12,590,162,20,0
CLAY,E104,755,141,113,8,632,132,10,1
CLAY,F101,759,171,85,10,653,160,21,1
CLAY,F102,945,166,92,7,843,159,10,0
CLAY,F103,806,167,107,12,676,154,23,1
CLAY,F104,907,143,97,8,795,134,15,1
CLINTON,A101,590,241,98,17,486,224,6,0
CLINTON,A104,564,240,98,25,460,214,6,1
CLINTON,B101,723,288,136,13,580,275,7,0
CLINTON,B102,505,176,100,5,398,171,7,0
CLINTON,C101,588,228,135,18,447,210,6,0
CLINTON,C102,365,174,69,15,296,159,0,0
CLINTON,C103,542,250,112,20,421,230,9,0
CLINTON,D101,470,214,66,11,392,203,12,0
CLINTON,D102,647,265,93,15,543,250,11,0
CLINTON,E101,578,243,127,21,445,222,6,0
CLINTON,E102,584,228,108,26,462,202,14,0
CLINTON,F101,583,218,108,12,459,206,16,0
CLINTON,F102,741,283,127,21,609,262,5,0
CRITTENDEN,A101,533,139,239,39,251,100,43,0
CRITTENDEN,A102,423,72,225,21,170,51,28,0
CRITTENDEN,B101,674,172,327,42,326,129,21,1
CRITTENDEN,B102,442,114,229,37,194,77,19,0
CRITTENDEN,C101,756,129,376,39,315,90,65,0
CRITTENDEN,C102,170,30,101,12,59,18,10,0
CRITTENDEN,D101,746,183,345,46,364,137,37,0
CRITTENDEN,D102,243,38,118,12,103,26,22,0
CRITTENDEN,E101,608,111,330,31,240,77,38,3
CRITTENDEN,E102,656,174,301,40,325,134,30,0
CRITTENDEN,F101,787,236,351,41,385,194,51,1
CRITTENDEN,F102,297,55,174,23,107,32,16,0
CUMBERLAND,A101,827,169,134,10,674,159,19,0
CUMBERLAND,A102,682,184,91,13,569,171,22,0
CUMBERLAND,B101,462,102,90,6,362,96,10,0
CUMBERLAND,B102,335,77,51,7,268,70,16,0
CUMBERLAND,B103,480,118,65,4,411,114,4,0
CUMBERLAND,C101,523,106,92,6,411,100,20,0
CUMBERLAND,C102,619,137,131,7,461,130,27,0
CUMBERLAND,D101,726,130,107,16,595,114,24,0
CUMBERLAND,D102,527,100,85,7,425,93,17,0
DAVIESS,A101,621,47,412,28,156,16,53,3
DAVIESS,A102,789,61,518,37,204,22,67,2
DAVIESS,A103,1086,119,691,79,299,38,96,2
DAVIESS,A104,1104,77,681,55,331,20,92,2
DAVIESS,A105,915,221,569,161,303,59,43,1
DAVIESS,A106,953,94,613,65,253,23,87,6
DAVIESS,A107,610,54,406,41,126,10,78,3
DAVIESS,A108,449,85,263,53,157,24,29,8
DAVIESS,A109,917,102,555,74,283,28,79,0
DAVIESS,A110,687,68,422,47,222,19,43,2
DAVIESS,A111,952,109,541,71,339,36,72,2
DAVIESS,A112,701,81,533,71,118,10,50,0
DAVIESS,A113,530,48,349,33,131,15,50,0
DAVIESS,A114,970,109,678,80,196,20,96,9
DAVIESS,A115,1112,184,577,98,494,85,41,1
DAVIESS,A116,988,119,627,79,293,40,68,0
DAVIESS,A118,662,41,435,31,157,6,70,4
DAVIESS,A119,918,66,569,46,264,17,85,3
DAVIESS,A120,806,85,511,51,234,30,61,4
DAVIESS,A121,645,70,422,49,183,17,40,4
DAVIESS,A122,369,80,247,52,100,26,22,2
DAVIESS,A123,609,74,398,59,166,14,45,1
DAVIESS,A124,895,174,557,120,285,51,53,3
DAVIESS,A125,540,157,292,101,219,54,29,2
DAVIESS,A126,747,106,448,63,262,42,37,1
DAVIESS,A127,673,157,423,113,208,39,42,5
DAVIESS,A128,592,122,365,84,192,32,35,6
DAVIESS,A129,590,85,377,57,182,26,31,2
DAVIESS,A130,721,99,438,66,225,25,58,8
DAVIESS,A131,646,126,435,94,184,30,27,2
DAVIESS,A132,871,140,541,91,273,42,57,7
DAVIESS,A133,586,142,364,96,187,43,35,3
DAVIESS,A134,738,157,462,104,248,51,28,2
DAVIESS,A135,521,70,375,54,118,13,28,3
DAVIESS,A136,652,78,423,55,190,21,39,2
DAVIESS,A137,717,81,467,68,212,13,38,0
DAVIESS,A138,689,76,435,55,200,20,54,1
DAVIESS,A139,993,195,581,125,361,61,51,9
DAVIESS,A140,653,97,401,63,210,29,42,5
DAVIESS,A141,867,118,453,59,358,56,56,3
DAVIESS,A142,1073,102,774,90,191,8,108,4
DAVIESS,A143,959,73,587,43,278,20,94,10
DAVIESS,A144,705,95,435,55,216,34,54,6
DAVIESS,A145,439,93,267,57,144,33,28,3
DAVIESS,A146,828,119,456,80,332,36,40,3
DAVIESS,A147,854,77,539,56,258,21,57,0
DAVIESS,A148,761,134,425,82,281,46,55,6
DAVIESS,B101,1129,131,676,92,368,36,85,3
DAVIESS,B102,1498,191,871,131,538,55,89,5
DAVIESS,B103,532,41,345,35,148,6,39,0
DAVIESS,B104,903,99,607,83,237,16,59,0
DAVIESS,B105,194,32,125,22,63,10,6,0
DAVIESS,C101,1026,216,651,167,335,48,40,1
DAVIESS,C102,777,137,530,116,203,21,44,0
DAVIESS,D102,670,186,509,169,134,17,27,0
DAVIESS,D103,417,54,292,43,103,11,22,0
DAVIESS,E101,950,90,620,61,281,29,49,0
DAVIESS,E102,1008,78,568,44,362,33,78,1
DAVIESS,E103,589,71,366,48,195,23,28,0
DAVIESS,E104,532,65,319,48,184,17,29,0
DAVIESS,F101,1091,73,692,40,327,33,72,0
DAVIESS,F102,1055,84,627,62,353,19,75,3
DAVIESS,F103,942,90,605,66,298,24,39,0
DAVIESS,F104,741,53,489,31,198,22,54,0
DAVIESS,G101,617,51,449,37,149,14,19,0
DAVIESS,G102,917,39,576,24,259,15,82,0
DAVIESS,G103,677,52,434,31,199,21,44,0
DAVIESS,G104,837,55,586,44,206,11,45,0
DAVIESS,G105,490,41,304,27,150,14,36,0
DAVIESS,H101,764,100,418,64,307,33,39,3
DAVIESS,H102,1112,92,611,54,443,38,58,0
DAVIESS,H103,1035,90,575,49,399,40,61,1
DAVIESS,H104,790,78,427,42,324,36,39,0
DAVIESS,H105,875,54,527,35,289,19,59,0
DAVIESS,H106,658,49,385,34,206,14,67,1
DAVIESS,H107,817,72,494,56,283,16,40,0
DAVIESS,H108,1568,151,742,74,746,77,80,0
DAVIESS,H109,668,79,357,42,282,37,29,0
DAVIESS,H110,458,48,268,24,168,24,22,0
DAVIESS,H111,1191,53,713,32,373,21,105,0
DAVIESS,H112,968,80,536,38,382,42,50,0
DAVIESS,H113,601,35,358,22,211,13,32,0
DAVIESS,H114,517,53,293,27,205,26,19,0
DAVIESS,H115,1566,212,794,118,686,92,86,2
EDMONSON,A101,685,67,226,15,437,52,22,0
EDMONSON,A102,1050,104,348,27,678,77,24,0
EDMONSON,B101,705,118,174,18,512,100,19,0
EDMONSON,B102,432,36,121,10,302,26,9,0
EDMONSON,C101,608,76,171,12,414,59,23,5
EDMONSON,C102,840,77,280,15,499,60,61,2
EDMONSON,D101,1350,129,375,32,935,97,40,0
EDMONSON,E101,1341,103,534,32,710,71,97,0
EDMONSON,E102,370,36,131,11,229,25,10,0
EDMONSON,F101,1302,111,505,43,770,68,27,0
ELLIOTT,A101,678,110,636,109,27,1,15,0
ELLIOTT,B101,623,128,595,125,22,3,6,0
ELLIOTT,C101,776,112,717,111,35,1,24,0
ELLIOTT,D101,971,150,914,149,38,1,19,0
ELLIOTT,E101,635,167,609,163,18,3,8,1
ELLIOTT,F101,604,103,567,99,24,4,13,0
ELLIOTT,G101,680,112,644,110,25,2,11,0
ESTILL,A101,341,70,144,14,181,56,16,0
ESTILL,A102,528,59,232,16,270,43,26,0
ESTILL,A103,419,65,170,26,222,39,27,0
ESTILL,A104,541,94,221,20,293,74,27,0
ESTILL,A105,443,97,192,20,231,77,20,0
ESTILL,A106,838,118,363,22,447,96,28,0
ESTILL,B102,890,146,352,20,501,126,37,0
ESTILL,B103,528,92,157,10,333,82,38,0
ESTILL,B104,417,115,139,12,268,103,10,0
ESTILL,B105,1126,156,588,48,474,108,64,0
ESTILL,B106,471,62,149,11,302,51,20,0
ESTILL,C103,1022,153,440,37,516,116,66,0
ESTILL,C104,816,131,324,29,451,102,41,0
ESTILL,C105,676,75,267,15,376,60,33,0
ESTILL,C106,1074,130,587,28,448,101,39,1
FAYETTE,A101,504,78,292,50,163,27,49,1
FAYETTE,A102,643,117,387,74,202,40,54,3
FAYETTE,A103,639,109,341,51,248,57,50,1
FAYETTE,A104,802,61,380,28,340,32,82,1
FAYETTE,A106,456,36,291,18,126,17,39,1
FAYETTE,A108,297,39,128,10,147,29,22,0
FAYETTE,A109,949,113,807,103,77,6,65,4
FAYETTE,A111,800,59,499,41,200,17,101,1
FAYETTE,A113,694,82,369,36,254,43,71,3
FAYETTE,A114,552,43,303,24,185,18,64,1
FAYETTE,A115,768,65,666,61,62,4,40,0
FAYETTE,A116,525,65,246,28,226,34,53,3
FAYETTE,A117,718,81,495,55,147,25,76,1
FAYETTE,A118,698,70,415,39,219,31,64,0
FAYETTE,A120,769,66,575,54,110,3,84,9
FAYETTE,A121,546,51,342,28,143,23,61,0
FAYETTE,A123,663,116,344,62,250,50,69,4
FAYETTE,A126,639,47,520,36,70,8,49,3
FAYETTE,A128,707,116,409,70,238,38,60,8
FAYETTE,A130,462,90,407,83,23,5,32,2
FAYETTE,A131,555,47,350,27,161,20,44,0
FAYETTE,A132,733,66,416,36,259,29,58,1
FAYETTE,A133,606,126,439,109,103,8,64,9
FAYETTE,A134,532,60,384,45,106,11,42,4
FAYETTE,A135,983,120,697,97,189,11,97,12
FAYETTE,A136,707,83,401,44,232,28,74,11
FAYETTE,A138,873,141,441,60,371,75,61,6
FAYETTE,A139,723,111,407,51,253,59,63,1
FAYETTE,A140,706,78,452,49,191,28,63,1
FAYETTE,A143,644,43,424,25,138,16,82,2
FAYETTE,A144,780,59,644,50,84,9,52,0
FAYETTE,A145,684,88,376,51,232,37,76,0
FAYETTE,A146,638,73,377,49,194,21,67,3
FAYETTE,A148,755,43,544,31,116,11,95,1
FAYETTE,A149,443,40,338,33,62,7,43,0
FAYETTE,A150,1007,73,745,58,151,15,111,0
FAYETTE,A151,507,64,286,37,163,26,58,1
FAYETTE,A152,828,95,542,66,205,28,81,1
FAYETTE,A155,987,92,780,66,109,14,98,12
FAYETTE,A156,596,71,336,37,196,25,64,9
FAYETTE,A157,769,106,360,39,320,67,89,0
FAYETTE,A158,721,103,264,28,405,75,52,0
FAYETTE,A160,38,8,18,3,18,5,2,0
FAYETTE,A161,819,61,575,50,144,10,100,1
FAYETTE,A162,425,10,297,6,88,4,40,0
FAYETTE,A163,889,34,640,25,150,9,99,0
FAYETTE,A164,538,36,421,32,63,2,54,2
FAYETTE,A165,331,87,157,43,156,44,18,0
FAYETTE,A166,713,115,336,47,302,68,75,0
FAYETTE,A167,498,84,257,45,189,39,52,0
FAYETTE,A168,665,110,450,64,167,46,48,0
FAYETTE,A169,839,79,548,61,189,17,102,1
FAYETTE,A170,494,33,310,18,128,14,56,1
FAYETTE,A171,747,97,427,41,250,43,70,13
FAYETTE,A172,791,35,494,19,181,15,116,1
FAYETTE,A173,795,55,442,31,246,17,107,7
FAYETTE,A174,420,28,260,17,98,10,62,1
FAYETTE,A175,255,35,114,12,113,22,28,1
FAYETTE,A176,621,103,232,20,338,82,51,1
FAYETTE,A177,584,96,335,57,170,23,79,16
FAYETTE,A178,360,42,231,24,97,18,32,0
FAYETTE,A179,569,45,464,43,55,1,50,1
FAYETTE,A180,482,45,221,25,208,19,53,1
FAYETTE,A181,831,106,494,63,256,43,81,0
FAYETTE,A182,753,105,310,36,369,69,74,0
FAYETTE,A183,662,80,353,43,240,28,69,9
FAYETTE,A184,475,15,225,9,187,5,63,1
FAYETTE,A185,965,95,586,60,244,10,135,25
FAYETTE,A186,494,20,239,16,188,3,67,1
FAYETTE,A187,877,81,464,47,312,29,101,5
FAYETTE,A188,754,88,316,32,363,56,75,0
FAYETTE,A189,464,88,218,42,209,45,37,1
FAYETTE,A190,684,95,319,46,287,46,78,3
FAYETTE,A191,859,80,463,44,325,34,71,2
FAYETTE,A192,785,103,335,40,350,62,100,1
FAYETTE,A193,854,109,331,29,425,80,98,0
FAYETTE,A194,546,86,272,44,218,38,56,4
FAYETTE,A195,683,81,362,45,255,29,66,7
FAYETTE,A196,532,36,301,20,182,14,49,2
FAYETTE,A197,671,99,372,52,244,45,55,2
FAYETTE,A198,549,50,285,31,218,18,46,1
FAYETTE,A199,578,62,352,41,179,15,47,6
FAYETTE,A200,860,117,474,69,302,45,84,3
FAYETTE,A201,533,47,296,32,197,15,40,0
FAYETTE,B101,636,94,273,43,310,51,53,0
FAYETTE,B102,762,99,409,55,284,44,69,0
FAYETTE,B103,700,117,351,47,289,68,60,2
FAYETTE,B104,634,87,320,31,250,56,64,0
FAYETTE,B105,669,85,388,48,233,37,48,0
FAYETTE,B106,762,70,378,35,294,34,90,1
FAYETTE,B108,595,61,325,41,219,20,51,0
FAYETTE,B110,629,90,333,48,230,39,66,3
FAYETTE,B111,937,62,601,38,232,24,104,0
FAYETTE,B112,478,78,266,34,174,43,38,1
FAYETTE,B113,812,167,470,111,227,45,115,11
FAYETTE,B114,540,87,323,42,165,44,52,1
FAYETTE,B117,791,166,364,72,334,86,93,8
FAYETTE,B118,737,101,408,55,248,46,81,0
FAYETTE,B119,403,47,242,24,125,22,36,1
FAYETTE,B120,370,68,200,33,135,34,35,1
FAYETTE,B121,700,79,383,42,224,32,93,5
FAYETTE,B123,679,130,323,48,301,82,55,0
FAYETTE,B125,740,88,392,42,274,40,74,6
FAYETTE,B127,802,98,404,40,323,56,75,2
FAYETTE,B128,538,105,282,52,211,53,45,0
FAYETTE,B129,590,102,271,55,252,46,67,1
FAYETTE,B130,954,139,466,62,405,76,83,1
FAYETTE,B132,606,81,348,49,181,30,77,2
FAYETTE,B133,708,65,405,42,213,23,90,0
FAYETTE,B135,935,134,493,83,318,42,124,9
FAYETTE,B137,678,116,360,65,270,51,48,0
FAYETTE,B138,655,105,394,69,208,36,53,0
FAYETTE,B139,688,111,334,43,307,68,47,0
FAYETTE,B140,748,96,405,34,265,61,78,1
FAYETTE,B141,660,133,322,61,287,68,51,4
FAYETTE,B142,430,96,242,59,153,36,35,1
FAYETTE,B143,699,88,393,42,240,46,66,0
FAYETTE,B146,835,77,367,28,376,47,92,2
FAYETTE,B147,698,103,390,65,227,37,81,1
FAYETTE,B150,613,127,282,51,281,73,50,3
FAYETTE,B151,496,106,262,39,196,67,38,0
FAYETTE,B152,768,126,342,46,393,80,33,0
FAYETTE,B154,543,187,255,91,246,92,42,4
FAYETTE,B155,878,63,537,30,255,33,86,0
FAYETTE,B156,722,227,369,104,299,118,54,5
FAYETTE,B157,563,26,313,18,176,8,74,0
FAYETTE,B158,718,45,404,11,235,34,79,0
FAYETTE,B159,679,89,365,44,252,43,62,2
FAYETTE,B163,774,106,381,46,325,58,68,2
FAYETTE,B164,497,68,247,33,205,35,45,0
FAYETTE,B165,981,89,539,44,341,44,101,1
FAYETTE,B166,627,125,293,48,290,77,44,0
FAYETTE,B167,494,66,243,28,211,37,40,1
FAYETTE,B168,636,91,357,45,225,40,54,6
FAYETTE,B169,476,69,233,29,194,36,49,4
FAYETTE,B170,1222,137,585,60,503,71,134,6
FAYETTE,B172,489,86,224,42,219,42,46,2
FAYETTE,B174,578,27,380,12,130,14,68,1
FAYETTE,B179,890,130,386,49,430,80,74,1
FAYETTE,B181,990,107,463,48,439,56,88,3
FAYETTE,B182,350,85,194,59,130,24,26,2
FAYETTE,B183,637,101,338,46,254,55,45,0
FAYETTE,B184,660,93,288,37,309,55,63,1
FAYETTE,B185,877,165,338,49,468,116,71,0
FAYETTE,B186,627,130,252,48,334,80,41,2
FAYETTE,B187,666,137,279,49,337,88,50,0
FAYETTE,B188,752,134,334,43,341,91,77,0
FAYETTE,B189,745,59,422,34,235,24,88,1
FAYETTE,B190,881,65,502,26,272,32,107,7
FAYETTE,B191,543,89,253,35,240,53,50,1
FAYETTE,B192,938,123,396,40,470,80,72,3
FAYETTE,B195,915,64,542,37,284,27,89,0
FAYETTE,B196,678,54,354,22,263,30,61,2
FAYETTE,B197,563,35,327,16,179,19,57,0
FAYETTE,B198,764,95,287,33,421,62,56,0
FAYETTE,B199,958,151,423,63,421,84,114,4
FAYETTE,B200,548,80,238,35,272,41,38,4
FAYETTE,B201,629,78,273,16,308,62,48,0
FAYETTE,B202,785,79,339,34,374,44,72,1
FAYETTE,B203,767,114,349,41,379,72,39,1
FAYETTE,B204,441,83,209,33,184,48,48,2
FAYETTE,B205,510,88,223,32,230,53,57,3
FAYETTE,B206,713,87,250,23,404,61,59,3
FAYETTE,B207,676,59,364,26,250,33,62,0
FAYETTE,B208,582,84,222,25,306,58,54,1
FAYETTE,B209,729,94,311,30,363,64,55,0
FAYETTE,B210,1008,67,387,14,492,53,129,0
FAYETTE,B211,802,66,425,25,305,40,72,1
FAYETTE,B212,825,111,371,45,377,63,77,3
FAYETTE,B213,439,69,201,31,188,37,50,1
FAYETTE,B214,650,76,270,29,337,47,43,0
FAYETTE,B215,674,145,278,50,344,94,52,1
FAYETTE,B216,664,93,298,40,312,52,54,1
FAYETTE,B217,488,94,214,37,216,55,58,2
FAYETTE,B218,699,74,320,21,334,50,45,3
FAYETTE,B219,632,84,275,32,291,49,66,3
FAYETTE,B221,532,74,229,21,267,46,36,7
FAYETTE,B222,718,114,341,53,319,59,58,2
FAYETTE,B223,684,110,275,32,345,73,64,5
FAYETTE,B224,788,103,339,49,396,53,53,1
FAYETTE,B225,536,91,229,39,271,52,36,0
FAYETTE,B226,574,74,233,21,294,51,47,2
FAYETTE,B227,540,50,219,13,273,35,48,2
FAYETTE,C102,451,59,237,30,159,29,55,0
FAYETTE,C103,743,112,455,65,218,46,70,1
FAYETTE,C105,900,71,526,48,223,15,151,8
FAYETTE,C109,593,68,296,25,239,43,58,0
FAYETTE,C113,760,130,434,64,245,64,81,2
FAYETTE,C114,675,59,325,24,291,35,59,0
FAYETTE,C115,631,67,341,51,205,13,85,3
FAYETTE,C118,720,88,411,44,228,44,81,0
FAYETTE,C120,785,120,429,68,286,52,70,0
FAYETTE,C121,592,34,393,25,124,9,75,0
FAYETTE,C122,296,58,142,25,130,33,24,0
FAYETTE,C124,772,124,469,77,222,47,81,0
FAYETTE,C125,837,132,420,43,378,88,39,1
FAYETTE,C126,557,82,317,42,177,40,63,0
FAYETTE,C127,724,82,401,37,238,45,85,0
FAYETTE,C128,765,107,421,68,238,34,106,5
FAYETTE,C129,433,63,224,24,157,38,52,1
FAYETTE,C130,506,97,238,33,219,64,49,0
FAYETTE,C132,626,39,385,27,157,12,84,0
FAYETTE,C134,560,126,319,78,175,43,66,5
FAYETTE,C137,635,73,348,41,225,31,62,1
FAYETTE,C138,762,95,481,64,182,31,99,0
FAYETTE,C140,936,234,618,178,209,44,109,12
FAYETTE,C142,984,242,628,176,247,57,109,9
FAYETTE,C143,749,58,475,29,197,28,77,1
FAYETTE,C144,901,51,617,37,186,13,98,1
FAYETTE,C148,780,67,442,39,226,28,112,0
FAYETTE,C150,614,34,375,14,175,19,64,1
FAYETTE,C151,574,48,301,22,193,26,80,0
FAYETTE,C152,934,136,360,41,507,95,67,0
FAYETTE,C153,503,56,262,24,183,31,58,1
FAYETTE,C154,562,57,249,22,245,35,68,0
FAYETTE,C155,741,45,454,26,204,19,83,0
FAYETTE,C156,803,64,431,33,292,30,80,1
FAYETTE,C157,778,37,483,23,207,13,88,1
FAYETTE,C159,523,53,325,38,151,15,47,0
FAYETTE,C160,572,71,235,23,291,48,46,0
FAYETTE,C161,561,52,319,28,189,24,53,0
FAYETTE,C162,858,76,518,40,235,36,105,0
FAYETTE,C163,553,68,213,17,294,51,46,0
FAYETTE,C164,690,85,373,33,239,50,78,2
FAYETTE,C165,966,60,551,30,304,27,111,3
FAYETTE,C167,962,101,566,55,314,42,82,4
FAYETTE,C170,568,47,335,34,160,11,73,2
FAYETTE,C171,645,59,367,33,206,25,72,1
FAYETTE,C173,580,59,269,24,250,34,61,1
FAYETTE,C174,797,51,411,20,291,31,95,0
FAYETTE,C175,789,73,444,35,254,37,91,1
FAYETTE,C176,722,98,352,40,308,57,62,1
FAYETTE,C177,904,82,458,33,353,47,93,2
FAYETTE,C178,582,62,203,16,320,44,59,2
FAYETTE,C179,697,49,361,21,245,24,91,4
FAYETTE,C180,718,92,295,27,369,65,54,0
FAYETTE,C182,677,74,314,28,300,46,63,0
FAYETTE,C183,543,33,311,20,163,11,69,2
FAYETTE,C184,240,29,111,8,102,21,27,0
FAYETTE,C185,222,30,96,10,104,20,22,0
FAYETTE,C186,945,51,474,25,349,26,122,0
FAYETTE,C187,622,58,270,20,300,38,52,0
FAYETTE,C188,620,58,365,35,177,23,78,0
FAYETTE,C189,489,31,302,18,132,11,55,2
FAYETTE,C190,995,57,423,24,445,32,127,1
FAYETTE,C191,895,74,524,46,262,26,109,2
FAYETTE,C192,589,98,203,30,333,68,53,0
FAYETTE,C193,724,113,272,27,399,86,53,0
FAYETTE,C194,749,93,347,32,332,61,70,0
FAYETTE,C195,674,63,363,25,247,38,64,0
FAYETTE,C196,752,66,402,34,268,32,82,0
FAYETTE,C197,597,41,283,20,252,20,62,1
FAYETTE,C198,504,32,289,18,154,13,61,1
FAYETTE,C199,540,74,246,36,249,37,45,1
FAYETTE,C200,694,85,282,33,348,51,64,1
FAYETTE,C201,683,43,313,16,294,25,76,2
FAYETTE,C203,796,97,311,30,414,67,71,0
FAYETTE,C204,4,0,4,0,0,0,0,0
FAYETTE,C205,716,90,404,41,242,49,70,0
FAYETTE,C207,862,94,522,62,266,32,74,0
FAYETTE,C208,589,60,210,23,334,37,45,0
FAYETTE,C209,773,49,312,20,382,28,79,1
FAYETTE,C210,688,49,247,16,376,33,65,0
FAYETTE,C211,648,64,404,40,174,23,70,1
FAYETTE,C212,708,48,363,25,283,23,62,0
FAYETTE,C213,504,48,331,28,122,19,51,1
FAYETTE,C215,574,48,254,19,263,27,57,2
FAYETTE,C216,399,63,222,31,146,31,31,1
FAYETTE,C217,876,92,364,31,440,61,72,0
FAYETTE,C218,584,56,222,26,322,30,40,0
FAYETTE,C219,571,35,321,20,208,14,42,1
FAYETTE,C220,505,52,224,26,209,23,72,3
FAYETTE,C221,616,75,302,37,273,38,41,0
FAYETTE,C222,529,38,343,25,116,11,70,2
FAYETTE,C223,743,97,411,41,284,55,48,1
FAYETTE,C224,915,68,399,28,417,40,99,0
FAYETTE,C225,730,55,340,22,335,32,55,1
FAYETTE,C226,474,41,266,24,162,17,46,0
FAYETTE,C227,470,63,294,32,139,30,37,1
FAYETTE,C228,662,48,270,22,315,25,77,1
FAYETTE,C229,733,78,328,19,325,58,80,1
FAYETTE,C230,877,104,396,33,410,69,71,2
FAYETTE,C231,871,71,379,34,422,36,70,1
FAYETTE,C232,617,49,288,21,266,27,63,1
FAYETTE,C233,477,46,217,18,216,21,44,7
FLEMING,A101,607,42,486,34,89,8,32,0
FLEMING,A102,426,26,319,17,91,9,16,0
FLEMING,A103,605,33,430,21,135,11,40,1
FLEMING,B101,511,34,296,12,178,22,37,0
FLEMING,B102,927,58,627,33,266,25,34,0
FLEMING,B103,400,39,194,11,182,28,24,0
