county,precinct,total_reg,total_voted,dems_reg,dems_voted,reps_reg,reps_voted,other_reg,other_voted
CHRISTIAN,A101,465,19,339,17,86,2,40,0
CHRISTIAN,A102,799,25,660,24,83,1,56,0
CHRISTIAN,A103,1211,59,999,55,143,4,69,0
CHRISTIAN,A104,1194,79,796,59,282,20,116,0
CHRISTIAN,A105,612,49,443,39,124,10,45,0
CHRISTIAN,B101,1729,95,1216,80,376,15,137,0
CHRISTIAN,B102,1608,103,1122,66,369,37,117,0
CHRISTIAN,B103,977,99,531,51,375,48,71,0
CHRISTIAN,B104,608,31,360,28,193,3,55,0
CHRISTIAN,C101,682,49,441,32,181,17,60,0
CHRISTIAN,C102,601,37,419,30,127,7,55,0
CHRISTIAN,C103,679,70,449,50,185,20,45,0
CHRISTIAN,C104,725,95,416,46,269,49,40,0
CHRISTIAN,C105,1669,164,947,89,637,75,85,0
CHRISTIAN,C106,1010,83,532,38,409,45,69,0
CHRISTIAN,D101,1025,105,622,59,340,46,63,0
CHRISTIAN,D102,1217,112,675,49,445,63,97,0
CHRISTIAN,D103,834,130,430,66,363,64,41,0
CHRISTIAN,D104,611,69,280,22,285,47,46,0
CHRISTIAN,D105,404,38,241,25,136,13,27,0
CHRISTIAN,D106,347,49,178,28,143,21,26,0
CHRISTIAN,D107,1383,126,762,75,521,51,100,0
CHRISTIAN,E101,1127,57,716,38,302,19,109,0
CHRISTIAN,E102,1649,126,941,75,548,51,160,0
CHRISTIAN,E103,1286,115,752,76,427,39,107,0
CHRISTIAN,E104,821,88,498,51,262,37,61,0
CHRISTIAN,E105,728,47,424,28,240,19,64,0
CHRISTIAN,F101,297,27,189,18,94,9,14,0
CHRISTIAN,F102,921,97,555,58,287,39,79,0
CHRISTIAN,F103,394,45,200,32,160,13,34,0
CHRISTIAN,F104,3429,29,1562,9,1356,20,511,0
CHRISTIAN,G101,790,104,403,57,343,47,44,0
CHRISTIAN,G102,4155,7,1819,1,1613,6,723,0
CHRISTIAN,G103,683,71,441,48,203,23,39,0
CHRISTIAN,G104,1467,133,709,72,644,61,114,0
CHRISTIAN,G105,2587,0,1118,0,972,0,497,0
CHRISTIAN,G106,940,86,483,49,394,37,63,0
CHRISTIAN,H101,900,75,515,36,307,39,78,0
CHRISTIAN,H102,1625,117,986,68,538,49,101,0
CHRISTIAN,H103,1267,77,793,47,382,30,92,0
CHRISTIAN,H104,1358,128,786,76,479,52,93,0
CLARK,A101,1447,290,705,118,637,172,105,0
CLARK,A102,893,135,513,70,337,65,43,0
CLARK,A103,1079,179,622,103,363,76,94,0
CLARK,A104,1196,173,625,79,501,94,70,0
CLARK,B101,934,152,489,77,394,75,51,0
CLARK,B102,1256,184,756,105,394,79,106,0
CLARK,B103,788,78,491,54,221,24,76,0
CLARK,B104,918,105,533,58,311,47,74,0
CLARK,B105,950,105,558,65,316,40,76,0
CLARK,C101,1136,154,632,73,432,81,72,0
CLARK,C102,1081,124,642,70,344,54,95,0
CLARK,C103,1310,176,772,80,454,96,84,0
CLARK,C104,1162,170,625,61,462,109,75,0
CLARK,D101,507,25,332,14,124,11,51,0
CLARK,D102,2027,107,1144,68,673,39,210,0
CLARK,D103,1125,158,594,60,411,98,120,0
CLARK,D104,1169,134,743,79,336,55,90,0
CLARK,E101,635,99,376,51,220,48,39,0
CLARK,E102,2199,255,1188,127,817,128,194,0
CLARK,E103,638,69,375,36,215,33,48,0
CLARK,F101,590,50,439,41,99,9,52,0
CLARK,F102,576,61,329,43,188,18,59,0
CLARK,F103,1146,135,618,72,388,63,140,0
CLARK,F104,556,37,393,30,101,7,62,0
CLARK,F105,1139,76,660,46,340,30,139,0
CLARK,F106,557,101,288,44,215,57,54,0
CLAY,A101,967,137,211,23,726,114,30,0
CLAY,A106,1206,141,134,15,1059,126,13,0
CLAY,A107,458,75,86,16,357,59,15,0
CLAY,B101,953,97,114,13,811,84,28,0
CLAY,B103,642,78,159,17,473,61,10,0
CLAY,B104,902,218,116,13,766,205,20,0
CLAY,C101,373,61,44,7,319,54,10,0
CLAY,C102,653,72,67,4,560,68,26,0
CLAY,C103,561,65,76,5,471,60,14,0
CLAY,C104,856,119,93,10,743,109,20,0
CLAY,D102,422,44,71,6,334,38,17,0
CLAY,D103,1096,84,119,7,958,77,19,0
CLAY,D104,863,57,93,8,757,49,13,0
CLAY,E101,588,41,82,4,494,37,12,0
CLAY,E102,547,87,72,9,459,78,16,0
CLAY,E103,880,185,132,15,710,170,38,0
CLAY,E104,268,21,35,3,228,18,5,0
CLAY,F101,718,122,85,11,615,111,18,0
CLAY,F102,977,117,96,7,863,110,18,0
CLAY,F104,910,84,102,3,782,81,26,0
CLINTON,A101,652,144,121,13,518,131,13,0
CLINTON,A104,586,119,90,11,489,108,7,0
CLINTON,B101,680,146,128,12,545,134,7,0
CLINTON,B102,505,85,97,4,396,81,12,0
CLINTON,C101,553,104,115,17,432,87,6,0
CLINTON,C102,343,104,67,10,273,94,3,0
CLINTON,C103,512,151,106,25,400,126,6,0
CLINTON,D101,505,142,66,10,424,132,15,0
CLINTON,D102,697,161,80,8,605,153,12,0
CLINTON,E101,541,151,109,9,428,142,4,0
CLINTON,E102,660,143,114,12,530,131,16,0
CLINTON,F101,480,113,85,5,384,107,11,1
CLINTON,F102,693,145,115,17,571,128,7,0
CRITTENDEN,A101,549,92,239,47,265,45,45,0
CRITTENDEN,A102,455,60,227,29,192,31,36,0
CRITTENDEN,B101,703,110,314,41,356,69,33,0
CRITTENDEN,B102,460,91,219,42,215,49,26,0
CRITTENDEN,C101,839,64,393,26,363,38,83,0
CRITTENDEN,C102,190,27,100,8,74,19,16,0
CRITTENDEN,D101,780,97,328,21,404,76,48,0
CRITTENDEN,D102,255,42,110,12,117,30,28,0
CRITTENDEN,E101,619,84,313,22,271,62,35,0
CRITTENDEN,E102,664,111,265,31,355,79,44,1
CRITTENDEN,F101,807,106,343,35,399,71,65,0
CRITTENDEN,F102,284,47,155,33,112,14,17,0
CUMBERLAND,A101,697,166,100,13,581,153,16,0
CUMBERLAND,A102,763,171,87,9,651,162,25,0
CUMBERLAND,B101,398,94,53,7,336,87,9,0
CUMBERLAND,B102,348,59,47,7,278,52,23,0
CUMBERLAND,B103,482,124,67,6,406,118,9,0
CUMBERLAND,C101,547,94,99,2,430,92,18,0
CUMBERLAND,C102,648,92,131,9,492,83,25,0
CUMBERLAND,C103,206,24,52,2,141,22,13,0
CUMBERLAND,D101,752,161,108,19,623,142,21,0
CUMBERLAND,D102,532,106,75,6,445,100,12,0
DAVIESS,A101,646,49,418,29,161,20,67,0
DAVIESS,A102,789,60,485,37,220,23,84,0
DAVIESS,A103,1210,100,725,62,337,38,148,0
DAVIESS,A104,1168,65,722,46,339,19,107,0
DAVIESS,A105,933,175,563,100,321,75,49,0
DAVIESS,A106,1005,79,611,48,285,31,109,0
DAVIESS,A107,647,37,416,22,147,15,84,0
DAVIESS,A108,460,74,267,47,160,27,33,0
DAVIESS,A109,912,89,541,63,274,26,97,0
DAVIESS,A110,683,64,389,36,245,28,49,0
DAVIESS,A111,1178,133,637,66,461,67,80,0
DAVIESS,A112,770,67,576,56,128,11,66,0
DAVIESS,A113,578,49,360,29,155,20,63,0
DAVIESS,A114,1065,82,735,63,213,19,117,0
DAVIESS,A115,811,151,380,65,393,85,38,1
DAVIESS,A116,1027,117,611,71,336,46,80,0
DAVIESS,A118,657,40,421,28,165,12,71,0
DAVIESS,A119,970,55,581,32,292,23,97,0
DAVIESS,A120,906,85,531,58,280,27,95,0
DAVIESS,A121,681,72,405,45,211,27,65,0
DAVIESS,A122,392,51,256,28,107,23,29,0
DAVIESS,A123,683,85,424,64,208,21,51,0
DAVIESS,A124,928,150,550,93,311,57,67,0
DAVIESS,A125,563,132,296,74,235,58,32,0
DAVIESS,A126,776,96,464,44,254,52,58,0
DAVIESS,A127,719,124,418,69,251,55,50,0
DAVIESS,A128,615,82,355,52,220,30,40,0
DAVIESS,A129,603,73,360,45,192,28,51,0
DAVIESS,A130,753,66,460,40,215,26,78,0
DAVIESS,A131,576,79,352,52,192,27,32,0
DAVIESS,A132,855,97,514,59,285,38,56,0
DAVIESS,A133,614,126,337,77,237,49,40,0
DAVIESS,A134,771,145,462,84,265,61,44,0
DAVIESS,A135,526,68,353,47,134,21,39,0
DAVIESS,A136,716,81,436,51,225,30,55,0
DAVIESS,A137,741,76,451,60,236,16,54,0
DAVIESS,A138,1130,100,673,73,356,27,101,0
DAVIESS,A139,1020,144,585,81,373,63,62,0
DAVIESS,A140,666,76,398,44,226,32,42,0
DAVIESS,A141,894,115,445,56,382,59,67,0
DAVIESS,A142,1107,87,796,74,210,13,101,0
DAVIESS,A143,719,49,418,33,225,16,76,0
DAVIESS,A144,731,71,402,32,259,39,70,0
DAVIESS,A145,486,58,279,40,178,18,29,0
DAVIESS,A146,1218,168,655,98,497,70,66,0
DAVIESS,A147,1026,107,635,75,315,32,76,0
DAVIESS,A148,769,115,418,52,298,63,53,0
DAVIESS,B101,989,112,590,74,334,38,65,0
DAVIESS,B102,1634,164,904,78,612,86,118,0
DAVIESS,B103,730,94,460,63,224,31,46,0
DAVIESS,B104,965,101,618,60,284,41,63,0
DAVIESS,C101,1409,201,821,118,525,82,63,1
DAVIESS,C102,750,105,500,77,206,28,44,0
DAVIESS,D102,741,134,523,108,186,26,32,0
DAVIESS,D103,513,63,342,44,140,19,31,0
DAVIESS,E101,781,121,488,81,250,40,43,0
DAVIESS,E102,1019,107,521,48,422,59,76,0
DAVIESS,E103,935,160,554,90,331,70,50,0
DAVIESS,E104,241,33,134,21,90,12,17,0
DAVIESS,F101,1117,127,678,82,358,45,81,0
DAVIESS,F102,1294,177,709,109,480,68,105,0
DAVIESS,F103,995,157,599,99,347,58,49,0
DAVIESS,F104,762,96,479,63,218,33,65,0
DAVIESS,G101,579,73,381,51,181,22,17,0
DAVIESS,G102,909,78,545,47,267,31,97,0
DAVIESS,G103,721,88,447,57,234,31,40,0
DAVIESS,G104,871,93,588,73,232,20,51,0
DAVIESS,G105,477,61,285,39,155,22,37,0
DAVIESS,H101,523,71,263,32,226,39,34,0
DAVIESS,H102,1169,166,618,91,490,75,61,0
DAVIESS,H103,1028,157,561,76,404,81,63,0
DAVIESS,H104,857,108,416,55,381,53,60,0
DAVIESS,H105,909,114,505,65,322,49,82,0
DAVIESS,H106,401,46,242,31,115,15,44,0
DAVIESS,H107,819,132,475,76,303,56,41,0
DAVIESS,H108,481,70,203,20,243,50,35,0
DAVIESS,H109,668,120,335,48,289,72,44,0
DAVIESS,H110,491,66,272,23,192,43,27,0
DAVIESS,H111,1259,97,726,56,417,41,116,0
DAVIESS,H112,1015,147,527,75,430,72,58,0
DAVIESS,H113,617,74,340,36,249,38,28,0
DAVIESS,H114,543,76,309,34,211,42,23,0
DAVIESS,H115,1692,233,838,108,757,125,97,0
DAVIESS,H116,257,27,145,15,85,12,27,0
DAVIESS,H117,1542,192,634,68,815,124,93,0
EDMONSON,A101,1609,229,517,48,1043,181,49,0
EDMONSON,B101,1409,259,389,50,975,208,45,1
EDMONSON,C101,516,83,136,12,352,71,28,0
EDMONSON,C102,866,109,271,20,518,89,77,0
EDMONSON,D101,1443,231,411,42,978,189,54,0
EDMONSON,E101,1541,195,593,38,833,157,115,0
EDMONSON,F101,1442,230,479,44,927,186,36,0
ELLIOTT,A101,724,44,645,39,47,5,32,0
ELLIOTT,B101,643,45,594,41,36,4,13,0
ELLIOTT,C101,805,48,727,46,45,2,33,0
ELLIOTT,D101,969,78,887,74,54,4,28,0
ELLIOTT,E101,644,36,598,36,33,0,13,0
ELLIOTT,F101,635,50,573,42,35,8,27,0
ELLIOTT,G101,713,52,652,51,41,1,20,0
ESTILL,A101,340,74,137,19,187,55,16,0
ESTILL,A102,500,53,205,16,258,37,37,0
ESTILL,A103,440,40,175,16,233,24,32,0
ESTILL,A104,565,82,227,21,312,61,26,0
ESTILL,A105,461,65,200,20,232,45,29,0
ESTILL,A106,869,128,354,38,477,90,38,0
ESTILL,B102,927,123,357,26,524,97,46,0
ESTILL,B103,522,67,150,9,330,58,42,0
ESTILL,B104,424,82,133,20,277,62,14,0
ESTILL,B105,1183,166,589,62,504,104,90,0
ESTILL,B106,469,51,136,8,308,43,25,0
ESTILL,C103,1082,167,434,57,572,110,76,0
ESTILL,C104,867,114,335,27,478,87,54,0
ESTILL,C105,700,92,253,27,408,65,39,0
ESTILL,C106,1096,153,571,45,480,108,45,0
FAYETTE,A101,542,82,294,45,192,37,56,0
FAYETTE,A102,695,125,403,75,223,50,69,0
FAYETTE,A103,708,133,352,62,281,71,75,0
FAYETTE,A104,453,73,199,31,196,42,58,0
FAYETTE,A106,519,55,329,37,140,18,50,0
FAYETTE,A108,326,55,136,19,159,36,31,0
FAYETTE,A109,981,67,817,55,91,11,73,1
FAYETTE,A111,854,94,536,55,200,39,118,0
FAYETTE,A113,841,96,443,46,290,50,108,0
FAYETTE,A114,738,53,384,24,245,29,109,0
FAYETTE,A115,966,76,804,73,83,3,79,0
FAYETTE,A116,568,92,277,40,227,52,64,0
FAYETTE,A117,789,98,532,73,166,25,91,0
FAYETTE,A118,752,106,436,57,246,49,70,0
FAYETTE,A120,703,44,532,43,96,1,75,0
FAYETTE,A121,596,60,349,32,168,28,79,0
FAYETTE,A123,736,139,386,75,259,64,91,0
FAYETTE,A126,645,67,518,52,74,15,53,0
FAYETTE,A128,881,120,479,69,304,51,98,0
FAYETTE,A130,470,52,399,49,28,3,43,0
FAYETTE,A131,579,74,355,45,169,29,55,0
FAYETTE,A132,850,101,471,51,287,50,92,0
FAYETTE,A133,759,64,549,53,123,10,87,1
FAYETTE,A134,418,58,311,49,76,9,31,0
FAYETTE,A135,944,87,680,70,171,17,93,0
FAYETTE,A136,759,92,429,59,235,33,95,0
FAYETTE,A138,909,193,445,82,387,111,77,0
FAYETTE,A139,785,115,403,54,298,61,84,0
FAYETTE,A140,714,88,439,50,197,38,78,0
FAYETTE,A143,731,48,477,32,159,16,95,0
FAYETTE,A144,859,71,668,60,108,11,83,0
FAYETTE,A145,737,136,406,71,245,64,86,1
FAYETTE,A146,994,65,551,48,310,17,133,0
FAYETTE,A148,1082,70,787,57,163,12,132,1
FAYETTE,A149,564,41,442,37,72,4,50,0
FAYETTE,A150,976,65,685,48,169,17,122,0
FAYETTE,A151,529,66,288,42,167,24,74,0
FAYETTE,A152,1068,113,664,71,282,42,122,0
FAYETTE,A155,1095,97,851,80,142,17,102,0
FAYETTE,A156,528,77,283,38,181,39,64,0
FAYETTE,A157,834,158,372,58,362,100,100,0
FAYETTE,A158,810,135,257,40,491,95,62,0
FAYETTE,A161,1066,82,733,66,185,15,148,1
FAYETTE,A162,519,23,353,14,111,9,55,0
FAYETTE,A163,1037,42,677,30,224,12,136,0
FAYETTE,A164,459,47,375,42,53,5,31,0
FAYETTE,A165,381,112,169,53,184,59,28,0
FAYETTE,A166,744,145,341,56,327,89,76,0
FAYETTE,A167,515,93,258,51,197,42,60,0
FAYETTE,A168,795,137,529,90,200,47,66,0
FAYETTE,A169,843,82,522,58,199,24,122,0
FAYETTE,A170,542,34,330,23,146,11,66,0
FAYETTE,A171,762,113,415,66,263,47,84,0
FAYETTE,A172,820,51,514,33,188,18,118,0
FAYETTE,A173,989,34,506,20,322,14,161,0
FAYETTE,A174,482,32,290,17,98,15,94,0
FAYETTE,A175,252,52,112,23,112,29,28,0
FAYETTE,A176,643,137,246,38,340,99,57,0
FAYETTE,A177,725,78,444,56,175,22,106,0
FAYETTE,A178,359,47,211,31,116,16,32,0
FAYETTE,A179,615,35,508,35,63,0,44,0
FAYETTE,A180,642,56,270,25,289,31,83,0
FAYETTE,A181,871,160,488,91,307,69,76,0
FAYETTE,A182,770,144,302,42,388,102,80,0
FAYETTE,A183,724,80,382,40,267,40,75,0
FAYETTE,A184,548,6,228,5,223,1,97,0
FAYETTE,A185,1115,58,622,37,331,21,162,0
FAYETTE,A187,1068,101,549,47,387,54,132,0
FAYETTE,A188,822,74,322,22,407,52,93,0
FAYETTE,A189,482,110,217,44,222,66,43,0
FAYETTE,A190,750,80,332,29,307,50,111,1
FAYETTE,A191,1155,100,594,53,451,47,110,0
FAYETTE,A192,844,137,370,48,356,89,118,0
FAYETTE,A193,878,133,340,33,437,100,101,0
FAYETTE,A194,645,83,333,47,239,36,73,0
FAYETTE,A195,576,79,276,40,229,39,71,0
FAYETTE,A196,626,52,334,33,218,19,74,0
FAYETTE,A197,704,100,361,47,279,53,64,0
FAYETTE,A198,615,64,315,27,238,37,62,0
FAYETTE,A199,711,62,417,34,228,28,66,0
FAYETTE,A200,1037,120,572,69,358,51,107,0
FAYETTE,A201,611,64,333,38,228,26,50,0
FAYETTE,A203,15,0,7,0,4,0,4,0
FAYETTE,A204,501,45,265,26,185,19,51,0
FAYETTE,B101,669,111,288,47,322,64,59,0
FAYETTE,B102,833,138,450,72,301,66,82,0
FAYETTE,B103,755,149,378,69,307,80,70,0
FAYETTE,B104,685,89,332,36,275,53,78,0
FAYETTE,B105,688,116,394,64,233,52,61,0
FAYETTE,B106,845,72,403,40,327,32,115,0
FAYETTE,B108,662,71,324,43,261,28,77,0
FAYETTE,B110,657,124,347,68,231,56,79,0
FAYETTE,B111,852,76,541,42,200,34,111,0
FAYETTE,B112,508,114,278,54,173,60,57,0
FAYETTE,B113,883,132,513,95,244,37,126,0
FAYETTE,B114,592,95,323,48,202,47,67,0
FAYETTE,B117,819,120,361,52,352,68,106,0
FAYETTE,B118,738,99,384,54,254,45,100,0
FAYETTE,B119,512,56,259,26,189,30,64,0
FAYETTE,B120,392,84,208,37,145,47,39,0
FAYETTE,B121,780,101,422,56,248,45,110,0
FAYETTE,B123,701,156,321,64,323,92,57,0
FAYETTE,B125,779,114,414,53,287,61,78,0
FAYETTE,B127,923,118,429,41,386,77,108,0
FAYETTE,B128,544,110,279,54,209,56,56,0
FAYETTE,B129,617,85,277,42,263,43,77,0
FAYETTE,B130,980,135,474,52,406,82,100,1
FAYETTE,B132,637,87,374,53,188,34,75,0
FAYETTE,B133,817,71,446,40,255,31,116,0
FAYETTE,B135,1053,107,558,56,348,51,147,0
FAYETTE,B137,682,148,373,81,260,67,49,0
FAYETTE,B138,715,149,427,93,223,56,65,0
FAYETTE,B139,708,132,313,45,335,87,60,0
FAYETTE,B140,781,101,448,50,246,51,87,0
FAYETTE,B141,674,128,321,53,291,75,62,0
FAYETTE,B142,459,100,251,53,170,47,38,0
FAYETTE,B143,763,120,392,56,283,64,88,0
FAYETTE,B146,959,94,444,40,411,53,104,1
FAYETTE,B147,758,121,400,68,261,53,97,0
FAYETTE,B150,664,131,296,59,302,72,66,0
FAYETTE,B151,516,107,261,43,207,64,48,0
FAYETTE,B152,811,167,359,71,415,96,37,0
FAYETTE,B154,540,147,250,62,253,85,37,0
FAYETTE,B155,900,83,542,43,256,40,102,0
FAYETTE,B156,729,201,357,86,311,115,61,0
FAYETTE,B157,651,38,334,15,228,23,89,0
FAYETTE,B158,834,60,463,27,257,33,114,0
FAYETTE,B159,697,119,338,49,290,70,69,0
FAYETTE,B163,844,119,393,59,369,60,82,0
FAYETTE,B164,530,74,265,39,205,35,60,0
FAYETTE,B165,1121,124,550,64,441,60,130,0
FAYETTE,B166,667,170,296,58,322,112,49,0
FAYETTE,B167,516,68,240,26,228,42,48,0
FAYETTE,B168,706,125,372,66,258,59,76,0
FAYETTE,B169,489,89,219,39,223,50,47,0
FAYETTE,B170,551,62,279,27,206,35,66,0
FAYETTE,B172,478,91,214,37,219,54,45,0
FAYETTE,B174,632,27,431,15,128,12,73,0
FAYETTE,B179,939,194,394,74,457,118,88,2
FAYETTE,B181,1130,140,511,59,500,81,119,0
FAYETTE,B182,381,70,202,43,137,27,42,0
FAYETTE,B183,650,126,332,62,266,64,52,0
FAYETTE,B184,792,126,343,43,371,83,78,0
FAYETTE,B185,940,196,371,64,481,132,88,0
FAYETTE,B186,698,124,283,41,359,83,56,0
FAYETTE,B187,700,117,298,38,345,79,57,0
FAYETTE,B188,764,187,333,63,353,124,78,0
FAYETTE,B189,820,73,483,43,243,29,94,1
FAYETTE,B190,956,78,532,38,299,40,125,0
FAYETTE,B191,595,100,272,38,261,62,62,0
FAYETTE,B192,893,167,358,57,453,110,82,0
FAYETTE,B195,1006,76,605,37,299,39,102,0
FAYETTE,B196,735,72,359,36,288,35,88,1
FAYETTE,B197,607,64,326,27,213,37,68,0
FAYETTE,B198,811,145,289,39,451,106,71,0
FAYETTE,B199,668,120,314,45,269,75,85,0
FAYETTE,B200,564,76,261,31,256,45,47,0
FAYETTE,B201,652,108,261,30,331,78,60,0
FAYETTE,B202,883,121,365,44,437,77,81,0
FAYETTE,B203,813,131,362,43,400,88,51,0
FAYETTE,B204,468,107,208,44,196,63,64,0
FAYETTE,B205,954,197,375,63,467,134,112,0
FAYETTE,B206,767,99,274,25,432,74,61,0
FAYETTE,B207,755,92,371,39,308,53,76,0
FAYETTE,B208,600,102,230,39,316,63,54,0
FAYETTE,B209,756,125,309,41,387,84,60,0
FAYETTE,B210,1182,101,469,39,557,62,156,0
FAYETTE,B211,895,62,472,32,312,30,111,0
FAYETTE,B212,847,119,348,41,402,78,97,0
FAYETTE,B213,503,69,221,30,227,39,55,0
FAYETTE,B215,723,165,283,51,372,114,68,0
FAYETTE,B216,708,112,300,40,336,72,72,0
FAYETTE,B217,385,50,157,20,181,30,47,0
FAYETTE,B218,736,128,332,42,353,86,51,0
FAYETTE,B219,673,81,294,25,296,56,83,0
FAYETTE,B221,595,118,257,39,286,79,52,0
FAYETTE,B222,807,126,377,56,359,70,71,0
FAYETTE,B223,745,99,287,30,382,69,76,0
FAYETTE,B224,872,140,361,50,435,90,76,0
FAYETTE,B225,789,109,324,39,387,70,78,0
FAYETTE,B226,651,91,254,26,345,65,52,0
FAYETTE,B227,698,69,272,25,354,44,72,0
FAYETTE,B228,303,79,140,37,137,42,26,0
FAYETTE,B229,606,107,328,55,208,52,70,0
FAYETTE,B230,1332,9,563,7,510,2,259,0
FAYETTE,B231,1219,124,543,49,565,75,111,0
FAYETTE,B232,826,140,325,46,430,93,71,1
FAYETTE,C102,405,56,191,24,158,32,56,0
FAYETTE,C103,854,176,499,108,268,68,87,0
FAYETTE,C105,1349,44,680,29,402,15,267,0
FAYETTE,C109,596,91,280,37,252,54,64,0
FAYETTE,C113,843,139,468,79,269,60,106,0
FAYETTE,C114,680,71,321,36,287,35,72,0
FAYETTE,C115,929,43,427,30,349,13,153,0
FAYETTE,C118,738,97,400,47,242,50,96,0
FAYETTE,C120,895,134,460,64,334,70,101,0
FAYETTE,C121,634,28,411,18,129,10,94,0
FAYETTE,C124,809,119,472,70,247,49,90,0
FAYETTE,C125,844,174,408,76,378,98,58,0
FAYETTE,C126,611,92,334,45,205,47,72,0
FAYETTE,C127,769,102,422,59,249,43,98,0
FAYETTE,C128,862,91,460,58,280,33,122,0
FAYETTE,C129,468,76,232,29,173,46,63,1
FAYETTE,C130,539,110,266,52,214,58,59,0
FAYETTE,C132,829,66,502,41,214,25,113,0
FAYETTE,C137,668,100,342,51,254,49,72,0
FAYETTE,C138,852,112,521,76,209,36,122,0
FAYETTE,C140,1044,179,680,140,225,39,139,0
FAYETTE,C142,1096,165,683,121,275,44,138,0
FAYETTE,C143,775,58,490,34,190,24,95,0
FAYETTE,C144,1008,46,667,36,220,10,121,0
FAYETTE,C148,685,65,402,44,189,21,94,0
FAYETTE,C150,681,49,410,22,198,27,73,0
FAYETTE,C151,506,44,279,26,156,18,71,0
FAYETTE,C152,992,216,377,67,538,149,77,0
FAYETTE,C153,716,86,387,36,229,50,100,0
FAYETTE,C154,529,66,215,28,242,38,72,0
FAYETTE,C155,597,59,353,28,183,31,61,0
FAYETTE,C156,885,80,468,49,317,31,100,0
FAYETTE,C157,882,36,502,24,257,12,123,0
FAYETTE,C159,535,74,320,49,164,25,51,0
FAYETTE,C160,477,67,181,20,257,47,39,0
FAYETTE,C161,593,81,333,40,197,41,63,0
FAYETTE,C162,926,62,561,37,242,25,123,0
FAYETTE,C163,625,111,219,28,352,83,54,0
FAYETTE,C164,874,122,455,58,330,64,89,0
FAYETTE,C165,1081,72,619,41,321,31,141,0
FAYETTE,C167,1101,111,611,59,363,52,127,0
FAYETTE,C170,585,71,353,52,153,19,79,0
FAYETTE,C171,668,62,366,40,200,22,102,0
FAYETTE,C173,765,124,327,47,353,77,85,0
FAYETTE,C174,848,72,437,33,301,39,110,0
FAYETTE,C175,839,92,474,48,257,44,108,0
FAYETTE,C176,753,130,356,49,321,81,76,0
FAYETTE,C177,941,84,472,34,355,50,114,0
FAYETTE,C178,618,97,218,25,334,71,66,1
FAYETTE,C179,788,54,396,26,290,28,102,0
FAYETTE,C180,877,175,348,56,455,119,74,0
FAYETTE,C182,707,102,322,32,314,70,71,0
FAYETTE,C183,590,46,353,24,156,22,81,0
FAYETTE,C184,236,35,120,18,87,17,29,0
FAYETTE,C185,255,44,106,15,126,29,23,0
FAYETTE,C186,1064,79,546,32,369,47,149,0
FAYETTE,C187,677,93,322,27,301,66,54,0
FAYETTE,C188,676,67,384,36,204,31,88,0
FAYETTE,C189,684,49,421,33,188,16,75,0
FAYETTE,C190,1134,65,487,33,495,32,152,0
FAYETTE,C191,920,79,540,53,256,26,124,0
FAYETTE,C192,680,126,236,37,375,89,69,0
FAYETTE,C193,515,102,182,23,298,79,35,0
FAYETTE,C194,828,131,374,50,360,81,94,0
FAYETTE,C195,730,75,387,29,282,46,61,0
FAYETTE,C196,837,77,420,49,302,28,115,0
FAYETTE,C197,660,49,324,20,270,29,66,0
FAYETTE,C198,539,43,318,22,156,21,65,0
FAYETTE,C199,543,95,243,41,250,54,50,0
FAYETTE,C200,727,114,285,39,377,75,65,0
FAYETTE,C201,505,71,197,22,256,49,52,0
FAYETTE,C203,867,143,329,48,444,95,94,0
FAYETTE,C205,803,90,450,46,275,44,78,0
FAYETTE,C207,936,119,570,77,279,42,87,0
FAYETTE,C208,653,130,219,28,380,102,54,0
FAYETTE,C209,869,84,361,30,425,54,83,0
FAYETTE,C210,795,115,257,27,469,87,69,1
FAYETTE,C211,688,62,417,42,188,20,83,0
FAYETTE,C212,768,49,391,24,284,25,93,0
FAYETTE,C213,548,62,357,32,136,30,55,0
FAYETTE,C215,587,69,243,26,271,43,73,0
FAYETTE,C216,405,99,205,45,161,54,39,0
FAYETTE,C217,565,73,234,22,286,51,45,0
FAYETTE,C218,701,96,283,36,377,60,41,0
FAYETTE,C219,633,62,359,38,212,24,62,0
FAYETTE,C220,569,66,226,30,257,36,86,0
FAYETTE,C221,687,81,330,32,294,49,63,0
FAYETTE,C222,653,50,416,35,151,15,86,0
FAYETTE,C223,866,146,444,70,350,76,72,0
FAYETTE,C224,639,73,279,22,299,51,61,0
FAYETTE,C225,792,105,347,41,355,64,90,0
FAYETTE,C226,505,40,278,17,169,23,58,0
FAYETTE,C227,801,61,466,26,278,35,57,0
FAYETTE,C228,762,87,296,35,371,52,95,0
FAYETTE,C229,419,67,170,20,198,47,51,0
FAYETTE,C230,638,71,317,31,268,40,53,0
FAYETTE,C231,715,116,280,40,372,76,63,0
FAYETTE,C232,706,81,311,33,315,48,80,0
FAYETTE,C233,651,100,290,48,289,52,72,0
FAYETTE,C235,509,52,239,23,218,29,52,0
FAYETTE,C236,487,56,207,21,229,35,51,0
FAYETTE,C237,704,79,286,30,334,49,84,0
FAYETTE,C238,932,75,393,32,431,43,108,0
FAYETTE,C239,846,119,359,41,411,78,76,0
FLEMING,A101,640,82,475,63,131,19,34,0
FLEMING,A102,424,48,299,25,107,23,18,0
FLEMING,A103,674,69,476,47,157,22,41,0
FLEMING,B101,517,56,303,21,172,35,42,0
FLEMING,B102,934,116,600,65,286,51,48,0
