county,precinct,precinct_name,registered_voters,reg_dem_voters,reg_rep_voters,reg_other_voters,reg_ind_voters,reg_lib_voters,reg_grn_voters,reg_const_voters,reg_reform_voters,reg_socwk_voters,reg_male_voters,reg_female_voters
Fayette,B108,DEERFIELD,681,350,242,51,35,2,0,1,0,0,324,357
Fayette,B110,FAIRWAY,703,350,266,58,24,5,0,0,0,0,340,363
Fayette,B111,GAINESWAY,1043,680,247,85,27,4,0,0,0,0,355,688
Fayette,B112,GLENDOVER,516,283,182,31,15,5,0,0,0,0,235,281
Fayette,B113,GOODRICH,943,552,255,70,59,5,1,0,0,1,443,500
Fayette,B114,HILL-N-DALE,619,336,222,31,27,3,0,0,0,0,272,347
Fayette,B117,KEITHSHIRE,866,388,367,66,41,4,0,0,0,0,414,452
Fayette,B118,LAFAYETTE,810,443,271,52,41,1,2,0,0,0,372,438
Fayette,B119,LAKETOWER,571,286,216,43,22,4,0,0,0,0,253,318
Fayette,B120,LANSDOWNE,412,212,155,28,16,1,0,0,0,0,190,222
Fayette,B121,LEAWOOD,825,441,278,72,32,2,0,0,0,0,417,408
Fayette,B123,ECTON PARK,1050,463,494,59,33,0,1,0,0,0,497,553
Fayette,B125,MALABU,857,456,312,58,27,3,1,0,0,0,423,434
Fayette,B127,MERRICK,1032,491,427,61,49,3,1,0,0,0,459,573
Fayette,B128,CHINOE,567,290,227,29,17,3,1,0,0,0,271,296
Fayette,B129,MONTICELLO,656,292,282,49,24,8,1,0,0,0,298,358
Fayette,B130,OPEN GATES,1064,521,434,65,41,3,0,0,0,0,491,573
Fayette,B132,PICADOME,686,398,197,48,35,3,4,0,0,1,344,342
Fayette,B133,CEDAR RUN,867,487,252,75,42,6,3,1,0,1,419,448
Fayette,B135,SEVEN PARKS,1154,615,385,74,67,8,4,1,0,0,613,541
Fayette,B137,SHADELAND,694,379,259,29,27,0,0,0,0,0,319,375
Fayette,B138,SHADY LANE,762,458,224,50,30,0,0,0,0,0,372,390
Fayette,B139,CLAYS SPRING,755,319,369,39,27,1,0,0,0,0,353,402
Fayette,B140,SOUTHEASTERN HILLS,855,484,274,66,27,3,1,0,0,0,385,470
Fayette,B141,STONE,723,336,314,40,30,2,1,0,0,0,353,370
Fayette,B142,STONEWALL,1038,517,437,56,24,3,1,0,0,0,494,544
Fayette,B143,TATES CREEK,773,398,284,56,28,4,2,1,0,0,359,414
Fayette,B146,KENLOCK,1190,546,484,72,75,11,2,0,0,0,555,635
Fayette,B147,ZANDALE,763,399,261,64,34,3,2,0,0,0,374,389
Fayette,B150,ROBINWOOD,682,315,306,38,21,1,1,0,0,0,334,348
Fayette,B151,BLAIRMORE,577,303,229,26,16,1,2,0,0,0,283,294
Fayette,B152,EDGEWATER,843,371,420,29,19,4,0,0,0,0,399,444
Fayette,B155,ASCOT,961,584,250,88,30,8,0,1,0,0,426,535
Fayette,B156,BAYSWATER,743,374,307,45,17,0,0,0,0,0,343,400
Fayette,B157,KIRKLEVINGTON,758,389,254,57,51,5,2,0,0,0,352,406
Fayette,B158,PARK HILLS,884,506,258,69,42,6,2,0,0,1,377,507
Fayette,B159,SOUTHVIEW,721,331,306,52,29,2,1,0,0,0,338,383
Fayette,B163,PLANTATION,971,429,442,68,30,1,1,0,0,0,465,506
Fayette,B164,BLUEBERRY HILLS,563,264,222,54,22,1,0,0,0,0,269,294
Fayette,B165,OAKS,1173,601,423,73,60,13,3,0,0,0,527,646
Fayette,B166,LAKEVIEW,702,303,345,41,12,1,0,0,0,0,358,344
Fayette,B167,GRAY HAWK,585,279,239,30,28,6,2,0,0,1,273,312
Fayette,B168,MONTAVESTA,802,417,289,51,39,5,1,0,0,0,351,451
Fayette,B169,MT. RAINIER,507,235,220,33,17,1,1,0,0,0,235,272
Fayette,B170,BAFFIN BAY,804,360,345,60,36,1,1,0,0,1,377,427
Fayette,B172,SHILLITO,521,244,226,29,16,4,0,0,0,2,253,268
Fayette,B174,WHISPERING HILLS,699,482,130,54,29,4,0,0,0,0,275,424
Fayette,B179,FAIRHAVEN,1000,423,480,58,37,1,1,0,0,0,483,517
Fayette,B181,TABORLAKE,1240,577,530,65,63,5,0,0,0,0,587,653
Fayette,B182,MONTCLAIR,798,411,302,42,38,3,2,0,0,0,379,419
Fayette,B183,CAVE HILL,676,345,267,46,16,2,0,0,0,0,307,369
Fayette,B184,PALOMAR,830,362,380,53,34,1,0,0,0,0,375,455
Fayette,B185,SCENICVIEW,984,385,512,57,30,0,0,0,0,0,479,505
Fayette,B186,GLENVIEW,712,273,381,31,24,2,1,0,0,0,346,366
Fayette,B187,STONE CREEK,727,315,350,40,20,2,0,0,0,0,362,365
Fayette,B188,CASTLEGATE,797,347,377,43,27,1,2,0,0,0,366,431
Fayette,B189,KITTIWAKE,966,562,287,76,36,4,1,0,0,0,426,540
Fayette,B190,LAREDO,1024,609,284,81,44,4,2,0,0,0,421,603
Fayette,B191,WAVERLY,621,273,278,45,24,1,0,0,0,0,297,324
Fayette,B192,PALMETTO,908,355,459,63,30,0,1,0,0,0,440,468
Fayette,B195,WALDEN GROVE,1051,638,293,79,34,6,1,0,0,0,454,597
Fayette,B196,SPRINGHOUSE,793,401,285,59,43,5,0,0,0,0,354,439
Fayette,B197,AQUEDUCT,667,385,208,54,19,1,0,0,0,0,288,379
Fayette,B198,BRIDGEMONT,834,299,456,48,29,2,0,0,0,0,409,425
Fayette,B199,INDIAN HILLS,688,310,288,63,24,3,0,0,0,0,313,375
Fayette,B200,WHITE PINE,634,284,289,35,22,4,0,0,0,0,304,330
Fayette,B201,HARRODS VIEW,666,267,330,39,28,2,0,0,0,0,301,365
Fayette,B202,PINNACLE,953,403,455,59,34,1,1,0,0,0,450,503
Fayette,B203,WYNDSONG,863,357,437,43,25,1,0,0,0,0,401,462
Fayette,B204,ATWOOD,799,347,348,67,32,5,0,0,0,0,392,407
Fayette,B205,BLACKHORSE,1091,425,545,70,47,4,0,0,0,0,498,593
Fayette,B206,ROLLING CREEK,794,285,437,42,28,2,0,0,0,0,388,406
Fayette,B207,FOX HARBOUR,910,441,373,61,35,0,0,0,0,0,415,495
Fayette,B208,ENGLISH STATION,810,311,414,43,40,2,0,0,0,0,364,446
Fayette,B209,CHARWOOD,802,332,398,44,26,1,1,0,0,0,389,413
Fayette,B210,FIDDLER CREEK,1427,580,646,123,69,7,2,0,0,0,676,751
Fayette,B211,RHODORA RIDGE,1088,554,395,81,50,8,0,0,0,0,512,576
Fayette,B212,BAY MEADOWS,931,413,409,59,44,4,2,0,0,0,414,517
Fayette,B213,BEAVER PLACE,524,240,224,25,30,4,1,0,0,0,209,315
Fayette,B215,COPPER CREEK,756,294,399,31,32,0,0,0,0,0,369,387
Fayette,B216,FOLEYS TRAIL,754,331,340,45,32,6,0,0,0,0,347,407
Fayette,B217,COBBLESTONE KNOLL,629,265,290,45,27,2,0,0,0,0,293,336
Fayette,B218,LAURELWOOD,768,353,356,41,17,1,0,0,0,0,368,400
Fayette,B219,LEE ADAMS,685,296,307,49,29,4,0,0,0,0,297,388
Fayette,B221,MAGNOLIA GARDENS,678,281,347,30,20,0,0,0,0,0,310,368
Fayette,B222,WELLINGTON GARDENS,903,432,389,53,26,3,0,0,0,0,407,496
Fayette,B223,WILLOW OAK,803,319,391,64,26,3,0,0,0,0,392,411
Fayette,B224,WINDSTAR,1038,416,525,57,36,4,0,0,0,0,494,544
Fayette,B225,GOLDON TROPHY,922,397,433,48,41,2,1,0,0,0,406,516
Fayette,B226,HOLLYBERRY,706,295,343,41,26,1,0,0,0,0,330,376
Fayette,B227,SILVERBELL,770,339,353,37,36,3,2,0,0,0,333,437
Fayette,B229,COMPLEX,1169,507,433,126,94,9,0,0,0,0,504,665
Fayette,B231,SPENCER PARK,978,453,405,62,48,9,0,1,0,0,454,524
Fayette,B232,RIVER OAK,661,262,338,36,22,3,0,0,0,0,330,331
Fayette,C103,ASHLAND AVENUE,886,543,254,44,39,5,1,0,0,0,402,484
Fayette,C105,AYLESFORD,1392,777,369,117,110,13,6,0,0,0,753,639
Fayette,C109,BRYAN STATION,654,318,265,53,18,0,0,0,0,0,297,357
Fayette,C113,CHEVY CHASE,913,503,294,67,44,2,3,0,0,0,421,492
Fayette,C114,AUTUMN RIDGE,734,314,329,56,30,4,0,0,0,1,348,386
Fayette,C115,CLIFTON,838,428,274,66,57,12,1,0,0,0,395,443
Fayette,C118,DEEP SPRINGS,787,424,264,74,21,3,1,0,0,0,358,429
Fayette,C120,DUKE,912,465,347,57,38,3,2,0,0,0,409,503
Fayette,C121,EASTLAND,705,452,147,77,28,1,0,0,0,0,363,342
Fayette,C124,FONTAINE,886,522,274,50,36,2,2,0,0,0,390,496
Fayette,C125,HELM,916,432,415,45,22,1,1,0,0,0,415,501
Fayette,C126,KINGSWOOD,653,368,211,43,29,2,0,0,0,0,304,349
Fayette,C127,HERMITAGE,827,456,276,65,24,5,1,0,0,0,356,471
Fayette,C128,HOLLYWOOD,929,519,288,65,48,5,3,0,0,1,508,421
Fayette,C129,IDLE HOUR,472,242,175,37,16,2,0,0,0,0,218,254
Fayette,C130,JULIA R EWAN,583,278,235,36,32,2,0,0,0,0,274,309
Fayette,C132,JOHNSON HEIGHTS,921,566,228,86,35,4,1,1,0,0,430,491
Fayette,C137,ROOKWOOD,684,341,268,55,19,1,0,0,0,0,317,367
Fayette,C138,VICTORY,933,614,207,70,37,2,3,0,0,0,426,507
Fayette,C140,WALTON,1098,734,220,84,55,4,1,0,0,0,527,571
Fayette,C142,WOODLAND,1213,776,287,76,62,4,8,0,0,0,582,631
Fayette,C143,WOODSPOINT,820,535,182,64,32,6,1,0,0,0,373,447
Fayette,C144,ALSAB,1160,760,251,108,34,5,2,0,0,0,500,660
Fayette,C148,DELAWARE,732,427,206,67,30,2,0,0,0,0,342,390
Fayette,C150,WINTER GARDEN,682,421,183,57,17,3,1,0,0,0,281,401
Fayette,C151,COVE LAKE,974,540,288,92,48,4,1,0,0,1,428,546
Fayette,C152,HARTLAND,1028,374,575,50,26,2,0,0,1,0,510,518
Fayette,C153,KINGSTON,734,410,223,73,25,3,0,0,0,0,321,413
Fayette,C154,MAN O WAR,541,221,260,41,18,1,0,0,0,0,254,287
Fayette,C155,MARY TODD,630,340,210,61,16,3,0,0,0,0,288,342
Fayette,C156,PATCHEN VILLAGE,967,527,320,71,41,6,2,0,0,0,435,532
Fayette,C157,RICHMOND RD.,1028,620,271,84,38,10,3,2,0,0,493,535
Fayette,C159,SHANDON PARK,538,322,156,39,17,4,0,0,0,0,243,295
Fayette,C160,WALNUT HILL,502,187,268,33,10,2,2,0,0,0,244,258
Fayette,C161,TATESBROOK,603,335,200,40,28,0,0,0,0,0,272,331
Fayette,C162,NIAGARA,1043,635,264,103,36,5,0,0,0,0,423,620
Fayette,C163,GREENBRIER,663,232,379,27,21,4,0,0,0,0,326,337
Fayette,C164,EAST HILLS,906,466,335,67,38,0,0,0,0,0,419,487
Fayette,C165,CRESTVIEW,1243,703,368,103,63,6,0,0,0,0,513,730
Fayette,C167,RIO DOSA,1172,649,374,88,54,5,1,1,0,0,533,639
Fayette,C170,BRECKINRIDGE,641,393,164,56,24,3,1,0,0,0,292,349
Fayette,C171,GROVES POINT,743,416,226,63,31,7,0,0,0,0,309,434
Fayette,C173,BUCKHORN,930,379,435,72,41,3,0,0,0,0,449,481
Fayette,C174,CENTURY HILLS,915,484,317,68,43,3,0,0,0,0,408,507
Fayette,C175,EAST LAKE,899,496,284,85,32,2,0,0,0,0,414,485
Fayette,C176,SQUIRE OAK,798,377,336,43,39,2,1,0,0,0,388,410
Fayette,C177,SUMMERHILL,1031,558,352,76,40,5,0,0,0,0,471,560
Fayette,C178,PLEASANT GROVE,645,219,350,46,28,2,0,0,0,0,320,325
Fayette,C179,BRANDYWINE,823,414,304,69,35,1,0,0,0,0,365,458
Fayette,C180,BROADMOOR,1046,402,536,57,49,2,0,0,0,0,486,560
Fayette,C182,KENESAW VILLAGE,782,364,337,40,38,3,0,0,0,0,375,407
Fayette,C183,MILLCREEK,655,408,170,47,27,3,0,0,0,0,281,374
Fayette,C184,MT FORAKER,253,131,89,22,10,1,0,0,0,0,130,123
Fayette,C185,N ELKHORN,265,104,132,17,11,1,0,0,0,0,136,129
Fayette,C186,OLD FARM,1170,615,406,91,51,7,0,0,0,0,539,631
Fayette,C187,CHILESBURG,809,354,390,51,12,1,1,0,0,0,379,430
Fayette,C188,STEPHEN FOSTER,720,392,221,74,29,3,1,0,0,0,310,410
Fayette,C189,SADDLEBROOK,958,613,228,61,53,3,0,0,0,0,405,553
Fayette,C190,AMHERST,1317,590,556,88,69,10,4,0,0,0,646,671
Fayette,C191,PLAINVIEW,1032,623,271,86,45,7,0,0,0,0,453,579
Fayette,C192,CHETFORD,787,273,433,52,25,4,0,0,0,0,383,404
Fayette,C193,SHEFFIELD PLACE,517,181,295,22,14,5,0,0,0,0,243,274
Fayette,C194,CHESTNUT HILL,885,386,398,62,34,5,0,0,0,0,413,472
Fayette,C195,LIBERTY STATION,779,397,309,39,30,3,1,0,0,0,345,434
Fayette,C196,MAPLELEAF,931,464,341,76,48,2,0,0,0,0,446,485
Fayette,C197,MOORELAND,666,317,264,48,32,4,1,0,0,0,312,354
Fayette,C198,MT. RUSHMORE,574,343,173,39,18,0,1,0,0,0,252,322
Fayette,C199,WOODFIELD,567,236,271,42,17,0,1,0,0,0,274,293
Fayette,C200,DEER CROSSING,762,307,383,47,24,1,0,0,0,0,371,391
Fayette,C201,TELLURIDE,555,213,273,37,31,1,0,0,0,0,274,281
Fayette,C203,GINGERMILL,929,375,461,52,35,6,0,0,0,0,432,497
Fayette,C205,CRYSTAL FALLS,835,443,303,54,29,6,0,0,0,0,364,471
Fayette,C207,NORTH POINTE,965,565,306,59,33,1,1,0,0,0,425,540
Fayette,C208,ROTHBURY,675,226,384,41,22,2,0,0,0,0,333,342
Fayette,C209,SHAKER RUN,1041,454,475,65,43,4,0,0,0,0,491,550
Fayette,C210,MINT HILL,896,272,533,52,36,3,0,0,0,0,439,457
Fayette,C211,BILOXI,720,428,204,59,26,2,1,0,0,0,314,406
Fayette,C212,BROOKEWIND,881,454,308,76,39,3,1,0,0,0,383,498
Fayette,C213,CHATSWORTH,597,385,141,45,21,2,1,2,0,0,245,352
Fayette,C215,FOUR WYNDS,635,247,311,42,32,3,0,0,0,0,282,353
Fayette,C216,HEARTWOOD,425,203,174,29,19,0,0,0,0,0,198,227
Fayette,C217,DENALI,875,367,430,46,24,7,0,1,0,0,406,469
Fayette,C218,LEVI TODD,776,319,402,31,22,2,0,0,0,0,365,411
Fayette,C219,MARKET GARDEN,813,435,297,41,37,3,0,0,0,0,341,472
Fayette,C220,PARK PLACE,645,264,285,46,48,2,0,0,0,0,277,368
Fayette,C221,RIDGEBROOK,738,355,313,39,29,2,0,0,0,0,314,424
Fayette,C222,ROSEWOOD,715,445,184,62,18,4,2,0,0,0,322,393
Fayette,C223,WILKES RUN,953,460,401,52,38,2,0,0,0,0,445,508
Fayette,C224,BAY SPRINGS PARK,1112,465,533,61,46,6,1,0,0,0,544,568
Fayette,C225,BOONE STATION,814,333,391,68,20,2,0,0,0,0,410,404
Fayette,C226,BURKEWOOD,549,294,193,33,28,1,0,0,0,0,254,295
Fayette,C227,FORTUNE HILL,1182,624,434,76,43,4,0,1,0,0,489,693
Fayette,C228,MANY OAKS PARK,821,336,385,58,40,2,0,0,0,0,391,430
Fayette,C229,RAVEN RUN,458,185,218,38,16,1,0,0,0,0,223,235
Fayette,C230,RED LEAF,726,365,292,27,37,4,1,0,0,0,342,384
Fayette,C231,ROCKMINSTER,774,296,410,34,32,2,0,0,0,0,373,401
Fayette,C232,TURTLE CREEK,731,333,317,43,34,4,0,0,0,0,362,369
Fayette,C233,WALNUT CREEK,790,338,350,63,34,4,0,1,0,0,383,407
Fayette,C235,RED STONE,526,257,222,29,13,5,0,0,0,0,242,284
Fayette,C236,PASSAGE MOUND,525,218,255,30,22,0,0,0,0,0,252,273
Fayette,C237,ORCHARD GRASS,785,313,378,48,39,7,0,0,0,0,378,407
Fayette,C238,VILLA,1201,511,551,72,61,6,0,0,0,0,541,660
Fayette,C239,NEEDLERUSH,1191,501,571,55,60,4,0,0,0,0,576,615
Fleming,A101,TILTON,653,452,170,22,9,0,0,0,0,0,331,322
Fleming,A102,HILLTOP,437,263,147,19,7,1,0,0,0,0,221,216
Fleming,A103,FLEMING CO.WATER ASSOC.,701,444,209,37,11,0,0,0,0,0,306,395
Fleming,B101,WALLINGFORD,536,277,211,35,12,0,1,0,0,0,248,288
Fleming,B102,POPLAR PLAINS,969,546,369,40,11,3,0,0,0,0,484,484
Fleming,B103,MUSES MILLS #17,450,201,217,27,4,1,0,0,0,0,223,227
Fleming,C101,MT CARMEL,799,414,349,25,10,1,0,0,0,0,390,409
Fleming,C102,WOODMAN OF THE WORLD BLDG,850,501,314,27,7,1,0,0,0,0,386,464
Fleming,D102,PVA OFFICE,999,620,313,50,16,0,0,0,0,0,458,541
Fleming,D103,MAYORS OFFICE,743,447,261,25,10,0,0,0,0,0,323,420
Fleming,E101,RINGOS MILL,635,350,247,28,9,0,1,0,0,0,311,324
Fleming,E102,HILLSBORO,507,283,197,18,8,1,0,0,0,0,258,249
Fleming,E103,PLUMMERS LANDING,455,189,227,27,12,0,0,0,0,0,217,238
Fleming,E104,GRANGE CITY,279,165,104,6,3,1,0,0,0,0,147,132
Fleming,F102,EWING,423,284,117,11,11,0,0,0,0,0,192,231
Fleming,F103,COWAN,236,166,59,9,2,0,0,0,0,0,120,116
Fleming,F104,ELIZAVILLE,666,477,162,21,5,1,0,0,0,0,327,339
Fleming,F105,FAIRVIEW,541,353,150,27,11,0,0,0,0,0,273,268
Floyd,A101,COURT HOUSE/TRIMBLE BR,596,453,116,8,18,1,0,0,0,0,272,324
Floyd,A102,ENDICOTT/BUFFALO,166,139,19,2,6,0,0,0,0,0,89,77
Floyd,A103,DEPOT,754,576,146,7,25,0,0,0,0,0,369,385
Floyd,A104,RICHMOND,379,282,81,7,8,1,0,0,0,0,180,199
Floyd,A105,NORTH PRESTONBURG,978,731,195,8,43,1,0,0,0,0,437,541
Floyd,A106,PORTER,1416,1061,258,20,74,2,1,0,0,0,753,663
Floyd,A107,AUXIER,845,608,200,10,25,0,0,0,0,2,395,450
Floyd,A109,COW CREEK,1025,844,139,9,33,0,0,0,0,0,500,525
Floyd,A110,ALLEN-DWALE,582,462,99,7,14,0,0,0,0,0,266,316
Floyd,A111,JIM BANKS,940,762,137,10,31,0,0,0,0,0,470,470
Floyd,A113,ABBOTT,870,641,187,12,27,2,1,0,0,0,418,452
Floyd,A116,CLIFF,1161,855,259,14,28,3,1,0,0,1,552,609
Floyd,B101,JOHN POSSUM,481,405,62,5,8,0,1,0,0,0,219,262
Floyd,B102,MAYTOWN,925,788,102,11,23,1,0,0,0,0,426,499
Floyd,B103,BOSCO,678,582,76,5,14,1,0,0,0,0,336,342
Floyd,B104,GARRETT/ROCK FORK,641,570,63,1,7,0,0,0,0,0,332,309
Floyd,B105,LACKEY/WAYLAND,772,650,92,8,22,0,0,0,0,0,370,402
Floyd,B106,MIDDLE CREEK/JACK ALLEN,1098,903,151,12,30,1,0,1,0,0,510,588
Floyd,B108,BEECH GROVE,604,525,59,8,11,1,0,0,0,0,298,306
Floyd,B109,MOUTH OF BEAVER,325,252,56,5,12,0,0,0,0,0,160,165
Floyd,B112,ROUGH & TOUGH,838,644,160,14,18,2,0,0,0,0,409,429
Floyd,C101,MARTIN,706,591,86,5,24,0,0,0,0,0,317,389
Floyd,C102,HALBERT,626,542,64,7,13,0,0,0,0,0,325,301
Floyd,C103,DRIFT,718,644,60,3,10,1,0,0,0,0,337,381
Floyd,C104,JOHN ANT/FRASURES CREEK,1027,915,86,10,16,0,0,0,0,0,513,514
Floyd,C105,GEARHEART,237,218,12,5,2,0,0,0,0,0,115,122
Floyd,C106,CLEAR CREEK,630,536,79,5,10,0,0,0,0,0,305,325
Floyd,C107,JACKS CREEK,597,537,48,6,6,0,0,0,0,0,292,305
Floyd,C108,LEE HALL,592,557,25,6,4,0,0,0,0,0,283,309
Floyd,C109,MELVIN,573,540,24,4,5,0,0,0,0,0,284,289
Floyd,C110,WEEKSBURY,466,422,37,4,3,0,0,0,0,0,233,233
Floyd,C111,ARKANSAS,427,362,49,6,9,1,0,0,0,0,192,235
Floyd,D101,ANTIOCH,615,565,46,0,4,0,0,0,0,0,308,307
Floyd,D102,TICKEY,930,775,134,8,12,1,0,0,0,0,467,463
Floyd,D103,TOLER,710,592,90,11,14,3,0,0,0,0,348,362
Floyd,D104,MOUTH OF MUD,887,599,240,8,35,3,2,0,0,0,426,461
Floyd,D105,LITTLE MUD,542,449,79,4,10,0,0,0,0,0,280,262
Floyd,D106,IVEL,960,697,217,14,31,1,0,0,0,0,471,489
Floyd,D107,BETSY LAYNE,1040,793,204,14,28,1,0,0,0,0,493,547
Floyd,D108,PRATER CREEK,1099,873,184,16,23,3,0,0,0,0,545,554
Floyd,D109,BRANHAMS CREEK,419,353,47,2,17,0,0,0,0,0,215,204
Floyd,D110,HEAD OF MUD,379,342,28,0,9,0,0,0,0,0,183,196
Franklin,A101,FARMDALE,1109,760,291,29,27,1,1,0,0,0,525,584
Franklin,A102,CLOVERDALE,630,433,165,15,12,4,0,1,0,0,275,355
Franklin,A103,VOGLER-COLEMAN,591,448,82,25,33,2,1,0,0,0,260,331
Franklin,A104,THISTLETON,721,530,151,22,15,1,1,0,1,0,328,392
Franklin,A105,BRIDGE-GLENNS,648,492,103,31,21,0,1,0,0,0,278,370
Franklin,A106,GREEN WILSON,915,508,334,39,29,4,1,0,0,0,432,483
Franklin,A107,CAPITOL,682,496,118,37,30,1,0,0,0,0,316,366
Franklin,A108,EVERGREEN,974,608,305,40,17,3,0,1,0,0,446,528
Franklin,B101,JETT,1163,715,390,25,30,3,0,0,0,0,536,627
Franklin,B102,COUNTRY CLUB,1110,760,296,27,21,4,2,0,0,0,486,623
Franklin,B103,SUNSET,613,401,166,25,17,3,1,0,0,0,274,339
Franklin,B105,FRANKLIN HEIGHTS,587,398,144,28,13,3,0,1,0,0,263,323
Franklin,B106,STATION SPRINGS,1951,1195,651,60,45,0,0,0,0,0,925,1025
Franklin,B108,TIERRA LINDA,933,597,266,32,35,3,0,0,0,0,431,502
Franklin,B109,BELLVIEW,368,249,80,24,14,1,0,0,0,0,146,221
Franklin,C101,GREEN HILL,491,344,125,13,7,1,1,0,0,0,219,272
Franklin,C102,SCHENKEL LANE,773,584,129,43,13,4,0,0,0,0,298,473
Franklin,C105,ARNOLD,447,334,90,14,8,1,0,0,0,0,207,240
Franklin,C106,SCRUGGS,550,387,136,15,11,1,0,0,0,0,255,295
Franklin,C107,SILVER LAKE,1112,751,298,43,19,1,0,0,0,0,457,655
Franklin,C108,FORKS OF ELKHORN,911,549,292,40,28,2,0,0,0,0,426,485
Franklin,C109,RIDGEVIEW,1046,753,240,34,18,1,0,0,0,0,459,587
Franklin,C110,RUSSELL,747,504,189,29,23,2,0,0,0,0,328,418
Franklin,D101,SWALLOWFIELD,592,386,171,23,9,2,1,0,0,0,299,292
Franklin,D102,OWENTON RD,1031,713,247,48,21,0,1,1,0,0,471,559
Franklin,D103,PEAKS MILL,483,292,157,15,18,1,0,0,0,0,240,243
Franklin,D104,SWITZER,549,351,172,11,15,0,0,0,0,0,266,283
Franklin,D105,GLENWOOD,528,363,102,43,20,0,0,0,0,0,240,288
Franklin,D106,GAINS-HOLMES,545,375,104,43,21,0,2,0,0,0,239,306
Franklin,D107,CRESTWOOD,420,298,86,22,12,1,1,0,0,0,196,223
Franklin,D108,THORN HILL,495,331,118,34,9,1,1,1,0,0,233,262
Franklin,D109,FAIRVIEW,1102,915,112,50,24,1,0,0,0,0,407,695
Franklin,E101,LOUISVILLE RD,1262,816,374,40,32,0,0,0,0,0,545,717
Franklin,E102,SOUTH BENSON,1873,1209,556,66,42,0,0,0,0,0,881,992
Franklin,E108,COLLINS LANE,936,624,253,23,34,1,0,1,0,0,432,502
Franklin,E109,WESTGATE,971,648,252,42,26,2,1,0,0,0,408,563
Franklin,E110,NORTH WESTGATE,876,595,191,57,29,2,2,0,0,0,369,507
Franklin,F101,BALD KNOB,673,423,197,32,20,1,0,0,0,0,327,346
Franklin,F102,COURTHOUSE,418,308,72,26,11,0,1,0,0,0,188,229
Franklin,F103,ST JOHN,823,551,225,29,16,0,1,1,0,0,413,410
Franklin,F104,BELLEPOINT,1029,690,264,51,19,5,0,0,0,0,443,585
Franklin,F105,HICKORY HILLS,1224,1002,153,47,18,1,2,1,0,0,697,526
Franklin,F106,CHOATEVILLE,678,453,180,35,9,1,0,0,0,0,330,347
Franklin,F108,BRIDGEPORT-BOTKINS,1060,707,285,43,22,1,1,1,0,0,518,542
Fulton,A101,CITY HALL,691,449,170,64,6,2,0,0,0,0,281,410
Fulton,A102,WOMAN'S CLUB,625,424,135,58,7,1,0,0,0,0,268,357
Fulton,A103,POLICE STATION,309,199,62,47,1,0,0,0,0,0,103,206
Fulton,B101,P-C-J,468,307,122,33,6,0,0,0,0,0,209,259
Fulton,B102,HIGH SCHOOL,681,445,178,49,9,0,0,0,0,0,292,389
Fulton,B104,CAYCE,399,295,82,20,1,1,0,0,0,0,193,206
Fulton,C102,RECC,596,445,115,33,3,0,0,0,0,0,256,340
Fulton,C103,SENIOR CITIZENS BLG,628,522,64,37,5,0,0,0,0,0,249,379
Fulton,D101,COURTHOUSE,559,392,133,32,2,0,0,0,0,0,258,301
Fulton,D102,STATELINE,195,158,28,8,0,0,0,1,0,0,93,102
Fulton,D103,BWM WATSON,361,247,94,18,2,0,0,0,0,0,178,183
Gallatin,A101,LOWER WARSAW,865,569,242,35,17,1,1,0,0,0,387,478
Gallatin,A102,UPPER WARSAW,832,528,237,47,18,1,1,0,0,0,400,432
Gallatin,B101,NAPOLEON,748,394,289,50,15,0,0,0,0,0,360,388
Gallatin,B102,CONCORD,838,388,374,49,24,3,0,0,0,0,408,430
Gallatin,C101,GLENCOE,671,374,248,33,14,2,0,0,0,0,340,331
Gallatin,C102,VETERAN'S MEMORIAL,862,446,328,63,23,2,0,0,0,0,437,425
Gallatin,D101,SPARTA,812,506,252,41,11,2,0,0,0,0,399,413
Gallatin,D102,GOLD STAR,862,500,312,34,14,2,0,0,0,0,447,415
Garrard,A101,BOONES CREEK,498,156,312,24,5,1,0,0,0,0,222,276
Garrard,A103,BOURNE,1062,318,637,84,22,1,0,0,0,0,505,556
Garrard,A104,MARKSBURY,1232,349,749,104,30,0,0,0,0,0,613,619
Garrard,B101,GILBERTS CK,933,326,506,87,13,0,0,1,0,0,413,520
Garrard,B102,ELKIN,1081,275,735,53,17,1,0,0,0,0,528,552
Garrard,B103,PLEASANT RETREAT,533,182,290,48,10,3,0,0,0,0,226,307
Garrard,C102,BRYANTSVILLE,1433,459,831,107,28,3,1,3,0,1,704,729
Garrard,C103,BUENA VISTA,1272,400,745,92,34,0,1,0,0,0,643,629
Garrard,D101,BUCKEYE,852,214,572,56,10,0,0,0,0,0,430,422
Garrard,D102,SUGAR CREEK,399,119,251,23,6,0,0,0,0,0,188,211
Garrard,D103,POOR HOUSE,779,284,432,51,11,1,0,0,0,0,347,432
Garrard,D104,MT. HEBRON,743,227,445,49,21,0,1,0,0,0,363,380
Garrard,E101,PAINT LICK,1163,337,721,83,22,0,0,0,0,0,574,589
Garrard,E103,CARTERSVILLE,1211,306,788,84,29,4,0,0,0,0,593,618
Grant,A101,GRANT COUNTY #1,972,459,403,81,27,1,1,0,0,0,463,509
Grant,A102,GRANT COUNTY #2,549,257,238,46,7,0,0,1,0,0,268,281
Grant,A103,GRANT COUNTY #3,1143,548,461,92,37,4,1,0,0,0,551,592
