county,precinct,office,district,candidate,party,votes,eslate,escan,absentee_mail,absentee,absentee_eslate,absentee_escan
Boone,Precinct B129,State Representative,60,Jesse Parks,,264,,,,,,
Boone,Precinct B130,Ballots Cast,,,,845,,,,,,
Boone,Precinct B130,Straight Party,,,REP,322,,,,,,
Boone,Precinct B130,Straight Party,,,DEM,103,,,,,,
Boone,Precinct B130,Straight Party,,,LIB,3,,,,,,
Boone,Precinct B130,U.S. House,4,Thomas Massie,,593,,,,,,
Boone,Precinct B130,U.S. House,4,Seth Hall,,233,,,,,,
Boone,Precinct B130,U.S. House,4,Mike Moffett ,,14,,,,,,
Boone,Precinct B130,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct B130,State Representative,60,Sal Santoro,,587,,,,,,
Boone,Precinct B130,State Representative,60,Jesse Parks,,251,,,,,,
Boone,Precinct B131,Ballots Cast,,,,795,,,,,,
Boone,Precinct B131,Straight Party,,,REP,234,,,,,,
Boone,Precinct B131,Straight Party,,,DEM,113,,,,,,
Boone,Precinct B131,Straight Party,,,LIB,2,,,,,,
Boone,Precinct B131,U.S. House,4,Thomas Massie,,499,,,,,,
Boone,Precinct B131,U.S. House,4,Seth Hall,,261,,,,,,
Boone,Precinct B131,U.S. House,4,Mike Moffett ,,26,,,,,,
Boone,Precinct B131,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct B131,State Representative,66,C Ed Massey,,407,,,,,,
Boone,Precinct B131,State Representative,66,Roberto Henriquez,,240,,,,,,
Boone,Precinct B131,State Representative,66,Lex Hannan,,14,,,,,,
Boone,Precinct B131,State Representative,66,Stacie Earl,,130,,,,,,
Boone,Precinct B131,State Representative,66,Brett Wesseling (W),,0,,,,,,
Boone,Precinct B132,Ballots Cast,,,,944,,,,,,
Boone,Precinct B132,Straight Party,,,REP,268,,,,,,
Boone,Precinct B132,Straight Party,,,DEM,114,,,,,,
Boone,Precinct B132,Straight Party,,,LIB,6,,,,,,
Boone,Precinct B132,U.S. House,4,Thomas Massie,,594,,,,,,
Boone,Precinct B132,U.S. House,4,Seth Hall,,308,,,,,,
Boone,Precinct B132,U.S. House,4,Mike Moffett ,,37,,,,,,
Boone,Precinct B132,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct B132,State Representative,66,C Ed Massey,,496,,,,,,
Boone,Precinct B132,State Representative,66,Roberto Henriquez,,276,,,,,,
Boone,Precinct B132,State Representative,66,Lex Hannan,,23,,,,,,
Boone,Precinct B132,State Representative,66,Stacie Earl,,142,,,,,,
Boone,Precinct B132,State Representative,66,Brett Wesseling (W),,0,,,,,,
Boone,Precinct B133,Ballots Cast,,,,847,,,,,,
Boone,Precinct B133,Straight Party,,,REP,241,,,,,,
Boone,Precinct B133,Straight Party,,,DEM,101,,,,,,
Boone,Precinct B133,Straight Party,,,LIB,7,,,,,,
Boone,Precinct B133,U.S. House,4,Thomas Massie,,523,,,,,,
Boone,Precinct B133,U.S. House,4,Seth Hall,,290,,,,,,
Boone,Precinct B133,U.S. House,4,Mike Moffett ,,20,,,,,,
Boone,Precinct B133,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct B133,State Representative,60,Sal Santoro,,494,,,,,,
Boone,Precinct B133,State Representative,60,Jesse Parks,,337,,,,,,
Boone,Precinct B134,Ballots Cast,,,,656,,,,,,
Boone,Precinct B134,Straight Party,,,REP,262,,,,,,
Boone,Precinct B134,Straight Party,,,DEM,45,,,,,,
Boone,Precinct B134,Straight Party,,,LIB,2,,,,,,
Boone,Precinct B134,U.S. House,4,Thomas Massie,,478,,,,,,
Boone,Precinct B134,U.S. House,4,Seth Hall,,147,,,,,,
Boone,Precinct B134,U.S. House,4,Mike Moffett ,,24,,,,,,
Boone,Precinct B134,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct B134,State Representative,60,Sal Santoro,,471,,,,,,
Boone,Precinct B134,State Representative,60,Jesse Parks,,177,,,,,,
Boone,Precinct B135,Ballots Cast,,,,813,,,,,,
Boone,Precinct B135,Straight Party,,,REP,295,,,,,,
Boone,Precinct B135,Straight Party,,,DEM,99,,,,,,
Boone,Precinct B135,Straight Party,,,LIB,3,,,,,,
Boone,Precinct B135,U.S. House,4,Thomas Massie,,533,,,,,,
Boone,Precinct B135,U.S. House,4,Seth Hall,,254,,,,,,
Boone,Precinct B135,U.S. House,4,Mike Moffett ,,19,,,,,,
Boone,Precinct B135,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct B135,State Representative,60,Sal Santoro,,517,,,,,,
Boone,Precinct B135,State Representative,60,Jesse Parks,,286,,,,,,
Boone,Precinct C102,Ballots Cast,,,,655,,,,,,
Boone,Precinct C102,Straight Party,,,REP,248,,,,,,
Boone,Precinct C102,Straight Party,,,DEM,65,,,,,,
Boone,Precinct C102,Straight Party,,,LIB,5,,,,,,
Boone,Precinct C102,U.S. House,4,Thomas Massie,,440,,,,,,
Boone,Precinct C102,U.S. House,4,Seth Hall,,181,,,,,,
Boone,Precinct C102,U.S. House,4,Mike Moffett ,,24,,,,,,
Boone,Precinct C102,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C102,State Representative,60,Sal Santoro,,435,,,,,,
Boone,Precinct C102,State Representative,60,Jesse Parks,,215,,,,,,
Boone,Precinct C110,Ballots Cast,,,,624,,,,,,
Boone,Precinct C110,Straight Party,,,REP,258,,,,,,
Boone,Precinct C110,Straight Party,,,DEM,138,,,,,,
Boone,Precinct C110,Straight Party,,,LIB,4,,,,,,
Boone,Precinct C110,U.S. House,4,Thomas Massie,,389,,,,,,
Boone,Precinct C110,U.S. House,4,Seth Hall,,212,,,,,,
Boone,Precinct C110,U.S. House,4,Mike Moffett ,,16,,,,,,
Boone,Precinct C110,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C110,State Representative,60,Sal Santoro,,385,,,,,,
Boone,Precinct C110,State Representative,60,Jesse Parks,,233,,,,,,
Boone,Precinct C117,Ballots Cast,,,,543,,,,,,
Boone,Precinct C117,Straight Party,,,REP,178,,,,,,
Boone,Precinct C117,Straight Party,,,DEM,71,,,,,,
Boone,Precinct C117,Straight Party,,,LIB,4,,,,,,
Boone,Precinct C117,U.S. House,4,Thomas Massie,,355,,,,,,
Boone,Precinct C117,U.S. House,4,Seth Hall,,158,,,,,,
Boone,Precinct C117,U.S. House,4,Mike Moffett ,,25,,,,,,
Boone,Precinct C117,U.S. House,4,David Goodwin (W),,1,,,,,,
Boone,Precinct C117,State Representative,60,Sal Santoro,,350,,,,,,
Boone,Precinct C117,State Representative,60,Jesse Parks,,191,,,,,,
Boone,Precinct C121,Ballots Cast,,,,597,,,,,,
Boone,Precinct C121,Straight Party,,,REP,193,,,,,,
Boone,Precinct C121,Straight Party,,,DEM,131,,,,,,
Boone,Precinct C121,Straight Party,,,LIB,4,,,,,,
Boone,Precinct C121,U.S. House,4,Thomas Massie,,325,,,,,,
Boone,Precinct C121,U.S. House,4,Seth Hall,,242,,,,,,
Boone,Precinct C121,U.S. House,4,Mike Moffett ,,22,,,,,,
Boone,Precinct C121,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C121,State Representative,60,Sal Santoro,,322,,,,,,
Boone,Precinct C121,State Representative,60,Jesse Parks,,268,,,,,,
Boone,Precinct C123,Ballots Cast,,,,252,,,,,,
Boone,Precinct C123,Straight Party,,,REP,77,,,,,,
Boone,Precinct C123,Straight Party,,,DEM,53,,,,,,
Boone,Precinct C123,Straight Party,,,LIB,0,,,,,,
Boone,Precinct C123,U.S. House,4,Thomas Massie,,151,,,,,,
Boone,Precinct C123,U.S. House,4,Seth Hall,,87,,,,,,
Boone,Precinct C123,U.S. House,4,Mike Moffett ,,13,,,,,,
Boone,Precinct C123,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C123,State Representative,63,Diane St. Onge,,151,,,,,,
Boone,Precinct C123,State Representative,63,Josh Blair,,101,,,,,,
Boone,Precinct C124,Ballots Cast,,,,452,,,,,,
Boone,Precinct C124,Straight Party,,,REP,148,,,,,,
Boone,Precinct C124,Straight Party,,,DEM,104,,,,,,
Boone,Precinct C124,Straight Party,,,LIB,3,,,,,,
Boone,Precinct C124,U.S. House,4,Thomas Massie,,258,,,,,,
Boone,Precinct C124,U.S. House,4,Seth Hall,,172,,,,,,
Boone,Precinct C124,U.S. House,4,Mike Moffett ,,17,,,,,,
Boone,Precinct C124,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C124,State Representative,69,Adam Koenig,,253,,,,,,
Boone,Precinct C124,State Representative,69,Col Owens ,,196,,,,,,
Boone,Precinct C125,Ballots Cast,,,,277,,,,,,
Boone,Precinct C125,Straight Party,,,REP,95,,,,,,
Boone,Precinct C125,Straight Party,,,DEM,45,,,,,,
Boone,Precinct C125,Straight Party,,,LIB,0,,,,,,
Boone,Precinct C125,U.S. House,4,Thomas Massie,,175,,,,,,
Boone,Precinct C125,U.S. House,4,Seth Hall,,87,,,,,,
Boone,Precinct C125,U.S. House,4,Mike Moffett ,,10,,,,,,
Boone,Precinct C125,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C125,State Representative,69,Adam Koenig,,170,,,,,,
Boone,Precinct C125,State Representative,69,Col Owens ,,102,,,,,,
Boone,Precinct C126,Ballots Cast,,,,197,,,,,,
Boone,Precinct C126,Straight Party,,,REP,48,,,,,,
Boone,Precinct C126,Straight Party,,,DEM,73,,,,,,
Boone,Precinct C126,Straight Party,,,LIB,6,,,,,,
Boone,Precinct C126,U.S. House,4,Thomas Massie,,77,,,,,,
Boone,Precinct C126,U.S. House,4,Seth Hall,,108,,,,,,
Boone,Precinct C126,U.S. House,4,Mike Moffett ,,6,,,,,,
Boone,Precinct C126,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C126,State Representative,69,Adam Koenig,,81,,,,,,
Boone,Precinct C126,State Representative,69,Col Owens ,,111,,,,,,
Boone,Precinct C127,Ballots Cast,,,,417,,,,,,
Boone,Precinct C127,Straight Party,,,REP,135,,,,,,
Boone,Precinct C127,Straight Party,,,DEM,79,,,,,,
Boone,Precinct C127,Straight Party,,,LIB,3,,,,,,
Boone,Precinct C127,U.S. House,4,Thomas Massie,,262,,,,,,
Boone,Precinct C127,U.S. House,4,Seth Hall,,138,,,,,,
Boone,Precinct C127,U.S. House,4,Mike Moffett ,,9,,,,,,
Boone,Precinct C127,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C127,State Representative,69,Adam Koenig,,241,,,,,,
Boone,Precinct C127,State Representative,69,Col Owens ,,169,,,,,,
Boone,Precinct C128,Ballots Cast,,,,343,,,,,,
Boone,Precinct C128,Straight Party,,,REP,107,,,,,,
Boone,Precinct C128,Straight Party,,,DEM,43,,,,,,
Boone,Precinct C128,Straight Party,,,LIB,4,,,,,,
Boone,Precinct C128,U.S. House,4,Thomas Massie,,227,,,,,,
Boone,Precinct C128,U.S. House,4,Seth Hall,,98,,,,,,
Boone,Precinct C128,U.S. House,4,Mike Moffett ,,14,,,,,,
Boone,Precinct C128,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C128,State Representative,69,Adam Koenig,,225,,,,,,
Boone,Precinct C128,State Representative,69,Col Owens ,,111,,,,,,
Boone,Precinct C129,Ballots Cast,,,,429,,,,,,
Boone,Precinct C129,Straight Party,,,REP,121,,,,,,
Boone,Precinct C129,Straight Party,,,DEM,78,,,,,,
Boone,Precinct C129,Straight Party,,,LIB,10,,,,,,
Boone,Precinct C129,U.S. House,4,Thomas Massie,,240,,,,,,
Boone,Precinct C129,U.S. House,4,Seth Hall,,153,,,,,,
Boone,Precinct C129,U.S. House,4,Mike Moffett ,,28,,,,,,
Boone,Precinct C129,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C129,State Representative,69,Adam Koenig,,249,,,,,,
Boone,Precinct C129,State Representative,69,Col Owens ,,171,,,,,,
Boone,Precinct C130,Ballots Cast,,,,624,,,,,,
Boone,Precinct C130,Straight Party,,,REP,202,,,,,,
Boone,Precinct C130,Straight Party,,,DEM,110,,,,,,
Boone,Precinct C130,Straight Party,,,LIB,3,,,,,,
Boone,Precinct C130,U.S. House,4,Thomas Massie,,368,,,,,,
Boone,Precinct C130,U.S. House,4,Seth Hall,,236,,,,,,
Boone,Precinct C130,U.S. House,4,Mike Moffett ,,12,,,,,,
Boone,Precinct C130,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C130,State Representative,69,Adam Koenig,,346,,,,,,
Boone,Precinct C130,State Representative,69,Col Owens ,,265,,,,,,
Boone,Precinct C131,Ballots Cast,,,,456,,,,,,
Boone,Precinct C131,Straight Party,,,REP,135,,,,,,
Boone,Precinct C131,Straight Party,,,DEM,106,,,,,,
Boone,Precinct C131,Straight Party,,,LIB,4,,,,,,
Boone,Precinct C131,U.S. House,4,Thomas Massie,,251,,,,,,
Boone,Precinct C131,U.S. House,4,Seth Hall,,189,,,,,,
Boone,Precinct C131,U.S. House,4,Mike Moffett ,,12,,,,,,
Boone,Precinct C131,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C131,State Representative,69,Adam Koenig,,238,,,,,,
Boone,Precinct C131,State Representative,69,Col Owens ,,211,,,,,,
Boone,Precinct C132,Ballots Cast,,,,432,,,,,,
Boone,Precinct C132,Straight Party,,,REP,137,,,,,,
Boone,Precinct C132,Straight Party,,,DEM,90,,,,,,
Boone,Precinct C132,Straight Party,,,LIB,3,,,,,,
Boone,Precinct C132,U.S. House,4,Thomas Massie,,258,,,,,,
Boone,Precinct C132,U.S. House,4,Seth Hall,,152,,,,,,
Boone,Precinct C132,U.S. House,4,Mike Moffett ,,17,,,,,,
Boone,Precinct C132,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C132,State Representative,69,Adam Koenig,,252,,,,,,
Boone,Precinct C132,State Representative,69,Col Owens ,,177,,,,,,
Boone,Precinct C133,Ballots Cast,,,,216,,,,,,
Boone,Precinct C133,Straight Party,,,REP,78,,,,,,
Boone,Precinct C133,Straight Party,,,DEM,41,,,,,,
Boone,Precinct C133,Straight Party,,,LIB,1,,,,,,
Boone,Precinct C133,U.S. House,4,Thomas Massie,,135,,,,,,
Boone,Precinct C133,U.S. House,4,Seth Hall,,73,,,,,,
Boone,Precinct C133,U.S. House,4,Mike Moffett ,,7,,,,,,
Boone,Precinct C133,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C133,State Representative,69,Adam Koenig,,131,,,,,,
Boone,Precinct C133,State Representative,69,Col Owens ,,82,,,,,,
Boone,Precinct C134,Ballots Cast,,,,953,,,,,,
Boone,Precinct C134,Straight Party,,,REP,293,,,,,,
Boone,Precinct C134,Straight Party,,,DEM,152,,,,,,
Boone,Precinct C134,Straight Party,,,LIB,8,,,,,,
Boone,Precinct C134,U.S. House,4,Thomas Massie,,582,,,,,,
Boone,Precinct C134,U.S. House,4,Seth Hall,,326,,,,,,
Boone,Precinct C134,U.S. House,4,Mike Moffett ,,34,,,,,,
Boone,Precinct C134,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C134,State Representative,60,Sal Santoro,,556,,,,,,
Boone,Precinct C134,State Representative,60,Jesse Parks,,377,,,,,,
Boone,Precinct C135,Ballots Cast,,,,558,,,,,,
Boone,Precinct C135,Straight Party,,,REP,169,,,,,,
Boone,Precinct C135,Straight Party,,,DEM,87,,,,,,
Boone,Precinct C135,Straight Party,,,LIB,8,,,,,,
Boone,Precinct C135,U.S. House,4,Thomas Massie,,328,,,,,,
Boone,Precinct C135,U.S. House,4,Seth Hall,,196,,,,,,
Boone,Precinct C135,U.S. House,4,Mike Moffett ,,21,,,,,,
Boone,Precinct C135,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C135,State Representative,63,Diane St. Onge,,305,,,,,,
Boone,Precinct C135,State Representative,63,Josh Blair,,233,,,,,,
Boone,Precinct C136,Ballots Cast,,,,438,,,,,,
Boone,Precinct C136,Straight Party,,,REP,174,,,,,,
Boone,Precinct C136,Straight Party,,,DEM,57,,,,,,
Boone,Precinct C136,Straight Party,,,LIB,1,,,,,,
Boone,Precinct C136,U.S. House,4,Thomas Massie,,293,,,,,,
Boone,Precinct C136,U.S. House,4,Seth Hall,,125,,,,,,
Boone,Precinct C136,U.S. House,4,Mike Moffett ,,14,,,,,,
Boone,Precinct C136,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C136,State Representative,69,Adam Koenig,,288,,,,,,
Boone,Precinct C136,State Representative,69,Col Owens ,,144,,,,,,
Boone,Precinct C137,Ballots Cast,,,,814,,,,,,
Boone,Precinct C137,Straight Party,,,REP,228,,,,,,
Boone,Precinct C137,Straight Party,,,DEM,131,,,,,,
Boone,Precinct C137,Straight Party,,,LIB,2,,,,,,
Boone,Precinct C137,U.S. House,4,Thomas Massie,,481,,,,,,
Boone,Precinct C137,U.S. House,4,Seth Hall,,280,,,,,,
Boone,Precinct C137,U.S. House,4,Mike Moffett ,,43,,,,,,
Boone,Precinct C137,U.S. House,4,David Goodwin (W),,0,,,,,,
Boone,Precinct C137,State Representative,66,C Ed Massey,,396,,,,,,
Boone,Precinct C137,State Representative,66,Roberto Henriquez,,258,,,,,,
Boone,Precinct C137,State Representative,66,Lex Hannan,,11,,,,,,
Boone,Precinct C137,State Representative,66,Stacie Earl,,141,,,,,,
Boone,Precinct C137,State Representative,66,Brett Wesseling (W),,1,,,,,,
LaRue,Hodgenville West,Straight Party,,,REP,160,,160,,,,
LaRue,Hodgenville West,Straight Party,,,DEM,82,,82,,,,
LaRue,Hodgenville West,U.S. House,2,S Brett Guthrie,,559,,559,,,,
LaRue,Hodgenville West,U.S. House,2,Hank Linderman,,146,,146,,,,
LaRue,Hodgenville West,U.S. House,2,Thomas A Loecken,,12,,12,,,,
LaRue,Hodgenville West,State Representative,24,Brandon Reed,,534,,534,,,,
LaRue,Hodgenville West,State Representative,24,Terry Mills,,204,,204,,,,
LaRue,Hodgenville,Straight Party,,,REP,117,28,89,,,,
LaRue,Hodgenville,Straight Party,,,DEM,89,18,71,,,,
LaRue,Hodgenville,U.S. House,2,s Brett Guthrie,,302,55,247,,,,
LaRue,Hodgenville,U.S. House,2,Hank Linderman,,150,29,121,,,,
LaRue,Hodgenville,U.S. House,2,Thomas A Loecken,,17,3,14,,,,
LaRue,Hodgenville,State Representative,24,Brandon Reed,,304,58,246,,,,
LaRue,Hodgenville,State Representative,24,Terry Mills,,174,29,145,,,,
LaRue,Hodgenville East,Straight Party,,,REP,122,16,106,,,,
LaRue,Hodgenville East,Straight Party,,,DEM,57,10,47,,,,
LaRue,Hodgenville East,U.S. House,2,s Brett Guthrie,,364,46,318,,,,
LaRue,Hodgenville East,U.S. House,2,Hank Linderman,,158,26,132,,,,
LaRue,Hodgenville East,U.S. House,2,Thomas A Loecken,,11,1,10,,,,
LaRue,Hodgenville East,State Representative,24,Brandon Reed,,353,41,312,,,,
LaRue,Hodgenville East,State Representative,24,Terry Mills,,195,33,162,,,,
LaRue,White City,Straight Party,,,REP,68,1,67,,,,
LaRue,White City,Straight Party,,,DEM,45,0,45,,,,
LaRue,White City,U.S. House,2,s Brett Guthrie,,211,2,209,,,,
LaRue,White City,U.S. House,2,Hank Linderman,,80,0,80,,,,
LaRue,White City,U.S. House,2,Thomas A Loecken,,5,0,5,,,,
LaRue,White City,State Representative,24,Brandon Reed,,208,2,206,,,,
LaRue,White City,State Representative,24,Terry Mills,,100,0,100,,,,
LaRue,Lyons,Straight Party,,,REP,60,23,37,,,,
LaRue,Lyons,Straight Party,,,DEM,33,8,25,,,,
LaRue,Lyons,U.S. House,2,s Brett Guthrie,,138,61,77,,,,
LaRue,Lyons,U.S. House,2,Hank Linderman,,66,19,47,,,,
LaRue,Lyons,U.S. House,2,Thomas A Loecken,,3,1,2,,,,
LaRue,Lyons,State Representative,24,Brandon Reed,,125,49,76,,,,
LaRue,Lyons,State Representative,24,Terry Mills,,84,31,53,,,,
LaRue,Buffalo,Straight Party,,,REP,178,39,139,,,,
LaRue,Buffalo,Straight Party,,,DEM,75,9,66,,,,
LaRue,Buffalo,U.S. House,2,s Brett Guthrie,,478,87,391,,,,
LaRue,Buffalo,U.S. House,2,Hank Linderman,,135,21,114,,,,
LaRue,Buffalo,U.S. House,2,Thomas A Loecken,,19,4,15,,,,
LaRue,Buffalo,State Representative,24,Brandon Reed,,453,71,382,,,,
LaRue,Buffalo,State Representative,24,Terry Mills,,196,42,154,,,,
LaRue,Lincoln Farm,Straight Party,,,REP,78,0,78,,,,
LaRue,Lincoln Farm,Straight Party,,,DEM,35,1,34,,,,
LaRue,Lincoln Farm,U.S. House,2,s Brett Guthrie,,271,3,268,,,,
LaRue,Lincoln Farm,U.S. House,2,Hank Linderman,,72,3,69,,,,
LaRue,Lincoln Farm,U.S. House,2,Thomas A Loecken,,4,0,4,,,,
LaRue,Lincoln Farm,State Representative,24,Brandon Reed,,248,2,246,,,,
LaRue,Lincoln Farm,State Representative,24,Terry Mills,,102,4,98,,,,
LaRue,Otter,Straight Party,,,REP,58,26,32,,,,
LaRue,Otter,Straight Party,,,DEM,34,12,22,,,,
LaRue,Otter,U.S. House,2,s Brett Guthrie,,115,47,68,,,,
LaRue,Otter,U.S. House,2,Hank Linderman,,52,21,31,,,,
LaRue,Otter,U.S. House,2,Thomas A Loecken,,5,2,3,,,,
LaRue,Otter,State Representative,24,Brandon Reed,,115,48,67,,,,
LaRue,Otter,State Representative,24,Terry Mills,,59,24,35,,,,
LaRue,Magnolia,Straight Party,,,REP,128,37,91,,,,
LaRue,Magnolia,Straight Party,,,DEM,51,13,38,,,,
LaRue,Magnolia,U.S. House,2,s Brett Guthrie,,353,85,268,,,,
LaRue,Magnolia,U.S. House,2,Hank Linderman,,89,22,67,,,,
LaRue,Magnolia,U.S. House,2,Thomas A Loecken,,7,2,5,,,,
LaRue,Magnolia,State Representative,24,Brandon Reed,,332,76,256,,,,
LaRue,Magnolia,State Representative,24,Terry Mills,,125,35,90,,,,
LaRue,Upton,Straight Party,,,REP,118,36,82,,,,
LaRue,Upton,Straight Party,,,DEM,45,14,31,,,,
LaRue,Upton,U.S. House,2,s Brett Guthrie,,281,93,188,,,,
LaRue,Upton,U.S. House,2,Hank Linderman,,78,23,55,,,,
LaRue,Upton,U.S. House,2,Thomas A Loecken,,9,3,6,,,,
LaRue,Upton,State Representative,24,Brandon Reed,,267,85,182,,,,
LaRue,Upton,State Representative,24,Terry Mills,,112,36,76,,,,
LaRue,Mount Sherman,Straight Party,,,REP,66,32,34,,,,
LaRue,Mount Sherman,Straight Party,,,DEM,22,7,15,,,,
LaRue,Mount Sherman,U.S. House,2,s Brett Guthrie,,127,60,67,,,,
LaRue,Mount Sherman,U.S. House,2,Hank Linderman,,38,15,23,,,,
LaRue,Mount Sherman,U.S. House,2,Thomas A Loecken,,6,2,4,,,,
LaRue,Mount Sherman,State Representative,24,Brandon Reed,,115,50,65,,,,
LaRue,Mount Sherman,State Representative,24,Terry Mills,,57,27,30,,,,
LaRue,Barren Run,Straight Party,,,REP,39,20,19,,,,
LaRue,Barren Run,Straight Party,,,DEM,24,12,12,,,,
LaRue,Barren Run,U.S. House,2,s Brett Guthrie,,119,52,67,,,,
LaRue,Barren Run,U.S. House,2,Hank Linderman,,37,16,21,,,,
LaRue,Barren Run,U.S. House,2,Thomas A Loecken,,3,1,2,,,,
LaRue,Barren Run,State Representative,24,Brandon Reed,,119,49,70,,,,
LaRue,Barren Run,State Representative,24,Terry Mills,,44,21,23,,,,
LaRue,Absentee Mail In/Walk In,Straight Party,,,REP,61,10,51,,,,
LaRue,Absentee Mail In/Walk In,Straight Party,,,DEM,39,17,22,,,,
LaRue,Absentee Mail In/Walk In,U.S. House,2,s Brett Guthrie,,193,38,155,,,,
LaRue,Absentee Mail In/Walk In,U.S. House,2,Hank Linderman,,77,29,48,,,,
LaRue,Absentee Mail In/Walk In,U.S. House,2,Thomas A Loecken,,3,2,1,,,,
LaRue,Absentee Mail In/Walk In,State Representative,24,Brandon Reed,,188,39,149,,,,
LaRue,Absentee Mail In/Walk In,State Representative,24,Terry Mills,,96,35,61,,,,
Mason,A101-Maysville 1,Straight Party,,,REP,30,,,,,,
Mason,A101-Maysville 1,Straight Party,,,DEM,53,,,,,,
Mason,A101-Maysville 1,Straight Party,,,LIB,1,,,,,,
Mason,A101-Maysville 1,U.S. House,4,Thomas Massie,REP,211,,,,,,
Mason,A101-Maysville 1,U.S. House,4,Seth Hall,DEM,114,,,,,,
Mason,A101-Maysville 1,U.S. House,4,Mike Moffett,IND,3,,,,,,
Mason,A101-Maysville 1,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,A101-Maysville 1,State Representative,70,John Sims,DEM,256,,,,,,
Mason,A103-Maysville 3,Straight Party,,,REP,36,,,,,,
Mason,A103-Maysville 3,Straight Party,,,DEM,92,,,,,,
Mason,A103-Maysville 3,Straight Party,,,LIB,7,,,,,,
Mason,A103-Maysville 3,U.S. House,4,Thomas Massie,REP,130,,,,,,
Mason,A103-Maysville 3,U.S. House,4,Seth Hall,DEM,170,,,,,,
Mason,A103-Maysville 3,U.S. House,4,Mike Moffett,IND,13,,,,,,
Mason,A103-Maysville 3,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,A103-Maysville 3,State Representative,70,John Sims,DEM,245,,,,,,
Mason,A104-Maysville 4,Straight Party,,,REP,50,,,,,,
Mason,A104-Maysville 4,Straight Party,,,DEM,78,,,,,,
Mason,A104-Maysville 4,Straight Party,,,LIB,9,,,,,,
Mason,A104-Maysville 4,U.S. House,4,Thomas Massie,REP,155,,,,,,
Mason,A104-Maysville 4,U.S. House,4,Seth Hall,DEM,126,,,,,,
Mason,A104-Maysville 4,U.S. House,4,Mike Moffett,IND,11,,,,,,
Mason,A104-Maysville 4,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,A104-Maysville 4,State Representative,70,John Sims,DEM,225,,,,,,
Mason,A105-Plugtown,Straight Party,,,REP,57,,,,,,
Mason,A105-Plugtown,Straight Party,,,DEM,23,,,,,,
Mason,A105-Plugtown,Straight Party,,,LIB,0,,,,,,
Mason,A105-Plugtown,U.S. House,4,Thomas Massie,REP,196,,,,,,
Mason,A105-Plugtown,U.S. House,4,Seth Hall,DEM,65,,,,,,
Mason,A105-Plugtown,U.S. House,4,Mike Moffett,IND,4,,,,,,
Mason,A105-Plugtown,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,A105-Plugtown,State Representative,70,John Sims,DEM,188,,,,,,
Mason,B102 - Dover-Minerva,Straight Party,,,REP,75,,,,,,
Mason,B102 - Dover-Minerva,Straight Party,,,DEM,34,,,,,,
Mason,B102 - Dover-Minerva,Straight Party,,,LIB,5,,,,,,
Mason,B102 - Dover-Minerva,U.S. House,4,Thomas Massie,REP,197,,,,,,
Mason,B102 - Dover-Minerva,U.S. House,4,Seth Hall,DEM,66,,,,,,
Mason,B102 - Dover-Minerva,U.S. House,4,Mike Moffett,IND,6,,,,,,
Mason,B102 - Dover-Minerva,U.S. House,4,David Goowin (Write In),,0,,,,,,
Mason,B102 - Dover-Minerva,State Representative,70,John Sims,DEM,176,,,,,,
Mason,B104 - Fernleaf & Germantown,Straight Party,,,REP,73,,,,,,
Mason,B104 - Fernleaf & Germantown,Straight Party,,,DEM,33,,,,,,
Mason,B104 - Fernleaf & Germantown,Straight Party,,,LIB,1,,,,,,
Mason,B104 - Fernleaf & Germantown,U.S. House,4,Thomas Massie,REP,195,,,,,,
Mason,B104 - Fernleaf & Germantown,U.S. House,4,Seth Hall,DEM,73,,,,,,
