county,office,district,candidate,party,votes
Jefferson,State Senate,14,Stephanie Compton,DEM,4748.0
Marion,State Senate,14,Stephanie Compton,DEM,2310.0
Nelson,State Senate,14,Stephanie Compton,DEM,5810.0
Spencer,State Senate,14,Stephanie Compton,DEM,2277.0
Total Votes,State Senate,14,Stephanie Compton,DEM,15842.0
Casey,State Senate,14, Jimmy Higdon,REP,4129.0
Jefferson,State Senate,14, Jimmy Higdon,REP,5122.0
Marion,State Senate,14, Jimmy Higdon,REP,4181.0
Nelson,State Senate,14, Jimmy Higdon,REP,10582.0
Spencer,State Senate,14, Jimmy Higdon,REP,5738.0
Total Votes,State Senate,14, Jimmy Higdon,REP,29752.0
Adair,State Senate,16, Max Wise,REP,5691.0
Clinton,State Senate,16, Max Wise,REP,2900.0
Cumberland,State Senate,16, Max Wise,REP,2133.0
McCreary,State Senate,16, Max Wise,REP,3936.0
Russell,State Senate,16, Max Wise,REP,5894.0
Taylor,State Senate,16, Max Wise,REP,8113.0
Wayne,State Senate,16, Max Wise,REP,4780.0
Total Votes,State Senate,16, Max Wise,REP,33447.0
Adair,State Senate,16,Nicole Britton,Write-In,339.0
Clinton,State Senate,16,Nicole Britton,Write-In,161.0
Cumberland,State Senate,16,Nicole Britton,Write-In,69.0
McCreary,State Senate,16,Nicole Britton,Write-In,77.0
Russell,State Senate,16,Nicole Britton,Write-In,34.0
Taylor,State Senate,16,Nicole Britton,Write-In,346.0
Wayne,State Senate,16,Nicole Britton,Write-In,99.0
Total Votes,State Senate,16,Nicole Britton,Write-In,1125.0
Boyd,State Senate,18, Robin Webb,DEM,6983.0
Carter,State Senate,18, Robin Webb,DEM,2991.0
Greenup,State Senate,18, Robin Webb,DEM,5849.0
Total Votes,State Senate,18, Robin Webb,DEM,15823.0
Boyd,State Senate,18,Scott Sharp,REP,8414.0
Carter,State Senate,18,Scott Sharp,REP,5895.0
Greenup,State Senate,18,Scott Sharp,REP,7335.0
Total Votes,State Senate,18,Scott Sharp,REP,21644.0
Carroll,State Senate,20,Dave Suetholz,DEM,1648.0
Henry,State Senate,20,Dave Suetholz,DEM,2846.0
Jefferson,State Senate,20,Dave Suetholz,DEM,7160.0
Shelby,State Senate,20,Dave Suetholz,DEM,7026.0
Trimble,State Senate,20,Dave Suetholz,DEM,1149.0
Total Votes,State Senate,20,Dave Suetholz,DEM,19829.0
Carroll,State Senate,20, Paul Hornback,REP,1785.0
Henry,State Senate,20, Paul Hornback,REP,3434.0
Jefferson,State Senate,20, Paul Hornback,REP,8334.0
Shelby,State Senate,20, Paul Hornback,REP,10360.0
Trimble,State Senate,20, Paul Hornback,REP,1862.0
Total Votes,State Senate,20, Paul Hornback,REP,25775.0
Fayette,State Senate,22,Carolyn Dupont,DEM,1911.0
Garrard,State Senate,22,Carolyn Dupont,DEM,1557.0
Jessamine,State Senate,22,Carolyn Dupont,DEM,6437.0
Mercer,State Senate,22,Carolyn Dupont,DEM,2778.0
Washington,State Senate,22,Carolyn Dupont,DEM,2009.0
Total Votes,State Senate,22,Carolyn Dupont,DEM,14692.0
Fayette,State Senate,22, Tom Buford,REP,1516.0
Garrard,State Senate,22, Tom Buford,REP,4307.0
Jessamine,State Senate,22, Tom Buford,REP,13953.0
Mercer,State Senate,22, Tom Buford,REP,5957.0
Washington,State Senate,22, Tom Buford,REP,2804.0
Total Votes,State Senate,22, Tom Buford,REP,28537.0
Bracken,State Senate,24,Rachel Roberts,DEM,1277.0
Campbell,State Senate,24,Rachel Roberts,DEM,15312.0
Pendleton,State Senate,24,Rachel Roberts,DEM,1369.0
Total Votes,State Senate,24,Rachel Roberts,DEM,17958.0
Bracken,State Senate,24, Wil Schroder,REP,1601.0
Campbell,State Senate,24, Wil Schroder,REP,18853.0
Pendleton,State Senate,24, Wil Schroder,REP,3251.0
Total Votes,State Senate,24, Wil Schroder,REP,23705.0
Jefferson,State Senate,26,Karen Berg,DEM,16452.0
Oldham,State Senate,26,Karen Berg,DEM,10072.0
Total Votes,State Senate,26,Karen Berg,DEM,26524.0
Jefferson,State Senate,26,Jody Hurt ,IND,279.0
Oldham,State Senate,26,Jody Hurt ,IND,799.0
Total Votes,State Senate,26,Jody Hurt ,IND,1078.0
Jefferson,State Senate,26, Ernie Harris,REP,13374.0
Oldham,State Senate,26, Ernie Harris,REP,16251.0
Total Votes,State Senate,26, Ernie Harris,REP,29625.0
Clark,State Senate,28,Denise Gray,DEM,5643.0
Fayette,State Senate,28,Denise Gray,DEM,11031.0
Montgomery,State Senate,28,Denise Gray,DEM,3617.0
Total Votes,State Senate,28,Denise Gray,DEM,20291.0
Clark,State Senate,28, Ralph Alvarado,REP,8907.0
Fayette,State Senate,28, Ralph Alvarado,REP,7836.0
Montgomery,State Senate,28, Ralph Alvarado,REP,6469.0
Total Votes,State Senate,28, Ralph Alvarado,REP,23212.0
Bell,State Senate,30,Paula Clemons-Combs,DEM,1519.0
Breathitt,State Senate,30,Paula Clemons-Combs,DEM,2515.0
Johnson,State Senate,30,Paula Clemons-Combs,DEM,1470.0
Leslie,State Senate,30,Paula Clemons-Combs,DEM,408.0
Magoffin,State Senate,30,Paula Clemons-Combs,DEM,1824.0
Perry,State Senate,30,Paula Clemons-Combs,DEM,2415.0
Total Votes,State Senate,30,Paula Clemons-Combs,DEM,10151.0
Bell,State Senate,30, Brandon Smith,REP,5784.0
Breathitt,State Senate,30, Brandon Smith,REP,2067.0
Johnson,State Senate,30, Brandon Smith,REP,6090.0
Leslie,State Senate,30, Brandon Smith,REP,3265.0
Magoffin,State Senate,30, Brandon Smith,REP,3271.0
Perry,State Senate,30, Brandon Smith,REP,7270.0
Total Votes,State Senate,30, Brandon Smith,REP,27747.0
Warren,State Senate,32,Jeanie Smith,DEM,18952.0
Total Votes,State Senate,32,Jeanie Smith,DEM,18952.0
Warren,State Senate,32, Mike Wilson,REP,20803.0
Total Votes,State Senate,32, Mike Wilson,REP,20803.0
Fayette,State Senate,34,Susan Byrne Haddix,DEM,3081.0
Madison,State Senate,34,Susan Byrne Haddix,DEM,13292.0
Rockcastle,State Senate,34,Susan Byrne Haddix,DEM,1004.0
Total Votes,State Senate,34,Susan Byrne Haddix,DEM,17377.0
Fayette,State Senate,34, Jared Carpenter,REP,3581.0
Madison,State Senate,34, Jared Carpenter,REP,20306.0
Rockcastle,State Senate,34, Jared Carpenter,REP,4258.0
Total Votes,State Senate,34, Jared Carpenter,REP,28145.0
Jefferson,State Senate,36,Sheri Donahue,DEM,25977.0
Total Votes,State Senate,36,Sheri Donahue,DEM,25977.0
Jefferson,State Senate,36, Julie Raque Adams,REP,29729.0
Total Votes,State Senate,36, Julie Raque Adams,REP,29729.0
Bullitt,State Senate,38, Dan Seum,REP,17320.0
Jefferson,State Senate,38, Dan Seum,REP,8481.0
Total Votes,State Senate,38, Dan Seum,REP,25801.0
Bullitt,State Senate,38,Andrew Bailey,Write-In,1653.0
Jefferson,State Senate,38,Andrew Bailey,Write-In,676.0
Total Votes,State Senate,38,Andrew Bailey,Write-In,2329.0
Bullitt,State Senate,38,"Brenda Sue ""Susie"" Board ",IND,5198.0
Jefferson,State Senate,38,"Brenda Sue ""Susie"" Board ",IND,4670.0
Total Votes,State Senate,38,"Brenda Sue ""Susie"" Board ",IND,9868.0
Ballard,State Representative ,1, Steven Rudy,REP,2060.0
Carlisle,State Representative ,1, Steven Rudy,REP,1525.0
Fulton,State Representative ,1, Steven Rudy,REP,1187.0
Hickman,State Representative ,1, Steven Rudy,REP,1193.0
McCracken,State Representative ,1, Steven Rudy,REP,5085.0
Total Votes,State Representative ,1, Steven Rudy,REP,11050.0
Ballard,State Representative ,1,Desiree Owen,DEM,1410.0
Carlisle,State Representative ,1,Desiree Owen,DEM,797.0
Fulton,State Representative ,1,Desiree Owen,DEM,710.0
Hickman,State Representative ,1,Desiree Owen,DEM,563.0
McCracken,State Representative ,1,Desiree Owen,DEM,1965.0
Total Votes,State Representative ,1,Desiree Owen,DEM,5445.0
Graves,State Representative ,2, Richard Heath,REP,9162.0
McCracken,State Representative ,2, Richard Heath,REP,1718.0
Total Votes,State Representative ,2, Richard Heath,REP,10880.0
Graves,State Representative ,2,Charlotte Goddard,DEM,4329.0
McCracken,State Representative ,2,Charlotte Goddard,DEM,593.0
Total Votes,State Representative ,2,Charlotte Goddard,DEM,4922.0
McCracken,State Representative ,3, Randy Bridges,REP,7484.0
Total Votes,State Representative ,3, Randy Bridges,REP,7484.0
McCracken,State Representative ,3,Martha Emmons,DEM,6553.0
Total Votes,State Representative ,3,Martha Emmons,DEM,6553.0
Caldwell,State Representative ,4, Lynn Bechler,REP,3058.0
Christian,State Representative ,4, Lynn Bechler,REP,2574.0
Crittenden,State Representative ,4, Lynn Bechler,REP,2191.0
Livingston,State Representative ,4, Lynn Bechler,REP,2180.0
Total Votes,State Representative ,4, Lynn Bechler,REP,10003.0
Caldwell,State Representative ,4,Abigail Barnes,DEM,1887.0
Christian,State Representative ,4,Abigail Barnes,DEM,1061.0
Crittenden,State Representative ,4,Abigail Barnes,DEM,1170.0
Livingston,State Representative ,4,Abigail Barnes,DEM,1645.0
Total Votes,State Representative ,4,Abigail Barnes,DEM,5763.0
Calloway,State Representative ,5, Larry Elkins,REP,7103.0
Trigg,State Representative ,5, Larry Elkins,REP,2223.0
Total Votes,State Representative ,5, Larry Elkins,REP,9326.0
Calloway,State Representative ,5,David Ramey,DEM,5504.0
Trigg,State Representative ,5,David Ramey,DEM,1235.0
Total Votes,State Representative ,5,David Ramey,DEM,6739.0
Lyon,State Representative ,6, Chris Freeland,REP,2092.0
Marshall,State Representative ,6, Chris Freeland,REP,9412.0
McCracken,State Representative ,6, Chris Freeland,REP,732.0
Total Votes,State Representative ,6, Chris Freeland,REP,12236.0
Lyon,State Representative ,6,Linda Story Edwards,DEM,1334.0
Marshall,State Representative ,6,Linda Story Edwards,DEM,5125.0
McCracken,State Representative ,6,Linda Story Edwards,DEM,268.0
Total Votes,State Representative ,6,Linda Story Edwards,DEM,6727.0
Daviess,State Representative ,7, Suzanne Miles,REP,5779.0
Henderson,State Representative ,7, Suzanne Miles,REP,1473.0
Union,State Representative ,7, Suzanne Miles,REP,3471.0
Total Votes,State Representative ,7, Suzanne Miles,REP,10723.0
Daviess,State Representative ,7,Joy Gray,DEM,3750.0
Henderson,State Representative ,7,Joy Gray,DEM,744.0
Union,State Representative ,7,Joy Gray,DEM,2208.0
Total Votes,State Representative ,7,Joy Gray,DEM,6702.0
Christian,State Representative ,8, Walker Thomas,REP,3813.0
Trigg,State Representative ,8, Walker Thomas,REP,1469.0
Total Votes,State Representative ,8, Walker Thomas,REP,5282.0
Christian,State Representative ,8,Jeff Taylor,DEM,3963.0
Trigg,State Representative ,8,Jeff Taylor,DEM,852.0
Total Votes,State Representative ,8,Jeff Taylor,DEM,4815.0
Christian,State Representative ,9, Myron Dossett,REP,4130.0
Hopkins,State Representative ,9, Myron Dossett,REP,3665.0
Total Votes,State Representative ,9, Myron Dossett,REP,7795.0
Christian,State Representative ,9,William Coleman,DEM,1444.0
Hopkins,State Representative ,9,William Coleman,DEM,1932.0
Total Votes,State Representative ,9,William Coleman,DEM,3376.0
Breckinridge,State Representative ,10, Dean Schamore,DEM,4021.0
Hancock,State Representative ,10, Dean Schamore,DEM,2175.0
Hardin,State Representative ,10, Dean Schamore,DEM,2377.0
Total Votes,State Representative ,10, Dean Schamore,DEM,8573.0
Breckinridge,State Representative ,10,Josh Calloway,REP,3921.0
Hancock,State Representative ,10,Josh Calloway,REP,1548.0
Hardin,State Representative ,10,Josh Calloway,REP,2549.0
Total Votes,State Representative ,10,Josh Calloway,REP,8018.0
Daviess,State Representative ,11, Robert Wiederstein,DEM,753.0
Henderson,State Representative ,11, Robert Wiederstein,DEM,7241.0
Total Votes,State Representative ,11, Robert Wiederstein,DEM,7994.0
Daviess,State Representative ,11,James Buckmaster,REP,1088.0
Henderson,State Representative ,11,James Buckmaster,REP,5782.0
Total Votes,State Representative ,11,James Buckmaster,REP,6870.0
Daviess,State Representative ,12, Jim Gooch Jr.,REP,1458.0
Hopkins,State Representative ,12, Jim Gooch Jr.,REP,4057.0
McLean,State Representative ,12, Jim Gooch Jr.,REP,2443.0
Webster,State Representative ,12, Jim Gooch Jr.,REP,2896.0
Total Votes,State Representative ,12, Jim Gooch Jr.,REP,10854.0
Daviess,State Representative ,12,Bruce Kunze,DEM,1224.0
Hopkins,State Representative ,12,Bruce Kunze,DEM,1855.0
McLean,State Representative ,12,Bruce Kunze,DEM,1520.0
Webster,State Representative ,12,Bruce Kunze,DEM,1572.0
Total Votes,State Representative ,12,Bruce Kunze,DEM,6171.0
Daviess,State Representative ,13,D.J. Johnson,REP,6318.0
Total Votes,State Representative ,13,D.J. Johnson,REP,6318.0
Daviess,State Representative ,13,James Glenn Jr.,DEM,6319.0
Total Votes,State Representative ,13,James Glenn Jr.,DEM,6319.0
Daviess,State Representative ,14, Scott Lewis,REP,5328.0
Ohio,State Representative ,14, Scott Lewis,REP,6429.0
Total Votes,State Representative ,14, Scott Lewis,REP,11757.0
Daviess,State Representative ,14,Elizabeth Belcher,DEM,3111.0
Ohio,State Representative ,14,Elizabeth Belcher,DEM,1725.0
Total Votes,State Representative ,14,Elizabeth Belcher,DEM,4836.0
Hopkins,State Representative ,15, Melinda Gibbons Prunty,REP,2702.0
Muhlenberg,State Representative ,15, Melinda Gibbons Prunty,REP,5828.0
Total Votes,State Representative ,15, Melinda Gibbons Prunty,REP,8530.0
Hopkins,State Representative ,15,Brent Yonts,DEM,1815.0
Muhlenberg,State Representative ,15,Brent Yonts,DEM,5587.0
Total Votes,State Representative ,15,Brent Yonts,DEM,7402.0
Logan,State Representative ,16, Jason Petrie,REP,6154.0
Todd,State Representative ,16, Jason Petrie,REP,3204.0
Warren,State Representative ,16, Jason Petrie,REP,683.0
Total Votes,State Representative ,16, Jason Petrie,REP,10041.0
Logan,State Representative ,16,Robert Nelson,Write-In,1259.0
Todd,State Representative ,16,Robert Nelson,Write-In,208.0
Warren,State Representative ,16,Robert Nelson,Write-In,10.0
Total Votes,State Representative ,16,Robert Nelson,Write-In,1477.0
Butler,State Representative ,17, Steve Sheldon,REP,3673.0
Warren,State Representative ,17, Steve Sheldon,REP,9048.0
Total Votes,State Representative ,17, Steve Sheldon,REP,12721.0
Butler,State Representative ,17,Malcolm Cherry,DEM,1015.0
Warren,State Representative ,17,Malcolm Cherry,DEM,4813.0
Total Votes,State Representative ,17,Malcolm Cherry,DEM,5828.0
Grayson,State Representative ,18, Tim Moore,REP,5988.0
Hardin,State Representative ,18, Tim Moore,REP,4222.0
Total Votes,State Representative ,18, Tim Moore,REP,10210.0
Grayson,State Representative ,18,Donielle Lovell,DEM,2441.0
Hardin,State Representative ,18,Donielle Lovell,DEM,2231.0
Total Votes,State Representative ,18,Donielle Lovell,DEM,4672.0
Edmonson,State Representative ,19, Michael Meredith,REP,3078.0
Warren,State Representative ,19, Michael Meredith,REP,6235.0
Total Votes,State Representative ,19, Michael Meredith,REP,9313.0
Edmonson,State Representative ,19,William Fishback,DEM,1359.0
Warren,State Representative ,19,William Fishback,DEM,4473.0
Total Votes,State Representative ,19,William Fishback,DEM,5832.0
Warren,State Representative ,20, Patti Minter,DEM,5436.0
Total Votes,State Representative ,20, Patti Minter,DEM,5436.0
Warren,State Representative ,20,Benjamin Lawson,REP,6253.0
Total Votes,State Representative ,20,Benjamin Lawson,REP,6253.0
Hardin,State Representative ,21, Bart Rowland,REP,502.0
Hart,State Representative ,21, Bart Rowland,REP,3983.0
Metcalfe,State Representative ,21, Bart Rowland,REP,3021.0
Monroe,State Representative ,21, Bart Rowland,REP,3401.0
Total Votes,State Representative ,21, Bart Rowland,REP,10907.0
Hardin,State Representative ,21,Jarrett Cox,DEM,205.0
Hart,State Representative ,21,Jarrett Cox,DEM,2319.0
Metcalfe,State Representative ,21,Jarrett Cox,DEM,1208.0
Monroe,State Representative ,21,Jarrett Cox,DEM,690.0
Total Votes,State Representative ,21,Jarrett Cox,DEM,4422.0
Allen,State Representative ,22, Wilson Stone,DEM,3846.0
Simpson,State Representative ,22, Wilson Stone,DEM,3204.0
Warren,State Representative ,22, Wilson Stone,DEM,902.0
Total Votes,State Representative ,22, Wilson Stone,DEM,7952.0
Allen,State Representative ,22,Brian Gann,REP,2584.0
Simpson,State Representative ,22,Brian Gann,REP,3169.0
Warren,State Representative ,22,Brian Gann,REP,1425.0
Total Votes,State Representative ,22,Brian Gann,REP,7178.0
Barren,State Representative ,23, Steve Riley,REP,10893.0
Warren,State Representative ,23, Steve Riley,REP,126.0
Total Votes,State Representative ,23, Steve Riley,REP,11019.0
Barren,State Representative ,23,LaToya Drake,DEM,4238.0
Warren,State Representative ,23,LaToya Drake,DEM,44.0
Total Votes,State Representative ,23,LaToya Drake,DEM,4282.0
Green,State Representative ,24, Brandon Reed,REP,3475.0
Larue,State Representative ,24, Brandon Reed,REP,3361.0
Marion,State Representative ,24, Brandon Reed,REP,2145.0
Total Votes,State Representative ,24, Brandon Reed,REP,8981.0
Green,State Representative ,24,Terry Mills,DEM,939.0
Larue,State Representative ,24,Terry Mills,DEM,1548.0
Marion,State Representative ,24,Terry Mills,DEM,4350.0
Total Votes,State Representative ,24,Terry Mills,DEM,6837.0
Hardin,State Representative ,25, Jim DuPlessis,REP,8889.0
Total Votes,State Representative ,25, Jim DuPlessis,REP,8889.0
Hardin,State Representative ,25,Tom Williamson,DEM,6191.0
Total Votes,State Representative ,25,Tom Williamson,DEM,6191.0
Bullitt,State Representative ,26,Scott Hrebicik,Write-In,53.0
Hardin,State Representative ,26,Scott Hrebicik,Write-In,12.0
Total Votes,State Representative ,26,Scott Hrebicik,Write-In,65.0
Bullitt,State Representative ,26, Russell Webber,REP,8670.0
Hardin,State Representative ,26, Russell Webber,REP,1660.0
Total Votes,State Representative ,26, Russell Webber,REP,10330.0
Hardin,State Representative ,27, Nancy Tate,REP,1637.0
Meade,State Representative ,27, Nancy Tate,REP,5301.0
Total Votes,State Representative ,27, Nancy Tate,REP,6938.0
Hardin,State Representative ,27,Jeff Greer,DEM,1851.0
Meade,State Representative ,27,Jeff Greer,DEM,5081.0
Total Votes,State Representative ,27,Jeff Greer,DEM,6932.0
Jefferson,State Representative ,28, Charles Miller,DEM,8405.0
Total Votes,State Representative ,28, Charles Miller,DEM,8405.0
Jefferson,State Representative ,29, Kevin Bratcher,REP,10570.0
Total Votes,State Representative ,29, Kevin Bratcher,REP,10570.0
Jefferson,State Representative ,29,Ronel Brown,DEM,9251.0
Total Votes,State Representative ,29,Ronel Brown,DEM,9251.0
Jefferson,State Representative ,30, Thomas Burch,DEM,9935.0
Total Votes,State Representative ,30, Thomas Burch,DEM,9935.0
Jefferson,State Representative ,30,Christina O'Connor,REP,3223.0
Total Votes,State Representative ,30,Christina O'Connor,REP,3223.0
Jefferson,State Representative ,31, Josie Raymond,DEM,10512.0
Total Votes,State Representative ,31, Josie Raymond,DEM,10512.0
Jefferson,State Representative ,31,Leigh Boland Jones,REP,7101.0
Total Votes,State Representative ,31,Leigh Boland Jones,REP,7101.0
Jefferson,State Representative ,32, Tina Bojanowski,DEM,10243.0
Total Votes,State Representative ,32, Tina Bojanowski,DEM,10243.0
Jefferson,State Representative ,32,Phil Moffett,REP,8877.0
Total Votes,State Representative ,32,Phil Moffett,REP,8877.0
Jefferson,State Representative ,33, Jason Michael Nemes,REP,8799.0
Oldham,State Representative ,33, Jason Michael Nemes,REP,2257.0
Total Votes,State Representative ,33, Jason Michael Nemes,REP,11056.0
Jefferson,State Representative ,33,Rob Walker,DEM,9123.0
Oldham,State Representative ,33,Rob Walker,DEM,1501.0
Total Votes,State Representative ,33,Rob Walker,DEM,10624.0
Jefferson,State Representative ,34, Mary Lou Marzian,DEM,17049.0
Total Votes,State Representative ,34, Mary Lou Marzian,DEM,17049.0
Jefferson,State Representative ,34,Robert James Douglas,REP,5714.0
Total Votes,State Representative ,34,Robert James Douglas,REP,5714.0
Jefferson,State Representative ,35, Lisa Willner,DEM,10279.0
Total Votes,State Representative ,35, Lisa Willner,DEM,10279.0
Jefferson,State Representative ,35,Donna Lawlor,REP,4812.0
Total Votes,State Representative ,35,Donna Lawlor,REP,4812.0
Jefferson,State Representative ,36, Jerry T. Miller,REP,13331.0
Oldham,State Representative ,36, Jerry T. Miller,REP,538.0
Total Votes,State Representative ,36, Jerry T. Miller,REP,13869.0
Jefferson,State Representative ,36,Maurice Sweeney,DEM,9537.0
Oldham,State Representative ,36,Maurice Sweeney,DEM,399.0
Total Votes,State Representative ,36,Maurice Sweeney,DEM,9936.0
Jefferson,State Representative ,37, Jeffery M. Donohue,DEM,6356.0
Total Votes,State Representative ,37, Jeffery M. Donohue,DEM,6356.0
Jefferson,State Representative ,37,Katharine Sweeton-Windsor,REP,4489.0
Total Votes,State Representative ,37,Katharine Sweeton-Windsor,REP,4489.0
Jefferson,State Representative ,38, McKenzie Cantrell,DEM,7116.0
Total Votes,State Representative ,38, McKenzie Cantrell,DEM,7116.0
Jefferson,State Representative ,38,Karl Licht,REP,4228.0
Total Votes,State Representative ,38,Karl Licht,REP,4228.0
Fayette,State Representative ,39, Russ Meyer,DEM,1819.0
Jessamine,State Representative ,39, Russ Meyer,DEM,10280.0
Total Votes,State Representative ,39, Russ Meyer,DEM,12099.0
Jefferson,State Representative ,40, Nima Kulkarni,DEM,8619.0
Total Votes,State Representative ,40, Nima Kulkarni,DEM,8619.0
Jefferson,State Representative ,40,Joshua Neubert,REP,3004.0
Total Votes,State Representative ,40,Joshua Neubert,REP,3004.0
Jefferson,State Representative ,40,Richard Ramirez,Write-In,0.0
Total Votes,State Representative ,40,Richard Ramirez,Write-In,0.0
Jefferson,State Representative ,41, Attica Scott,DEM,10933.0
Total Votes,State Representative ,41, Attica Scott,DEM,10933.0
Jefferson,State Representative ,42, Reginald Meeks,DEM,13617.0
Total Votes,State Representative ,42, Reginald Meeks,DEM,13617.0
Jefferson,State Representative ,42,Judy Stallard,REP,1710.0
Total Votes,State Representative ,42,Judy Stallard,REP,1710.0
Jefferson,State Representative ,43, Charles Booker,DEM,10798.0
Total Votes,State Representative ,43, Charles Booker,DEM,10798.0
Jefferson,State Representative ,43,Everett Corley,REP,3005.0
Total Votes,State Representative ,43,Everett Corley,REP,3005.0
Jefferson,State Representative ,43,John Hicks ,LIB,319.0
Total Votes,State Representative ,43,John Hicks ,LIB,319.0
Jefferson,State Representative ,44, Joni Jenkins,DEM,9505.0
Total Votes,State Representative ,44, Joni Jenkins,DEM,9505.0
Jefferson,State Representative ,44,Margaret Adkins,REP,4343.0
Total Votes,State Representative ,44,Margaret Adkins,REP,4343.0
Fayette,State Representative ,45, Stan Lee,REP,11789.0
Total Votes,State Representative ,45, Stan Lee,REP,11789.0
Fayette,State Representative ,45,Josh Hicks,DEM,11250.0
Total Votes,State Representative ,45,Josh Hicks,DEM,11250.0
Jefferson,State Representative ,46, Alan Gentry,DEM,8754.0
Total Votes,State Representative ,46, Alan Gentry,DEM,8754.0
Jefferson,State Representative ,46,James Stansbury,REP,5475.0
Total Votes,State Representative ,46,James Stansbury,REP,5475.0
Carroll,State Representative ,47, Rick Rand,DEM,2172.0
Gallatin,State Representative ,47, Rick Rand,DEM,1488.0
Henry,State Representative ,47, Rick Rand,DEM,3211.0
Trimble,State Representative ,47, Rick Rand,DEM,1773.0
Total Votes,State Representative ,47, Rick Rand,DEM,8644.0
Carroll,State Representative ,47,Mark Gilkison,REP,1309.0
Gallatin,State Representative ,47,Mark Gilkison,REP,1472.0
Henry,State Representative ,47,Mark Gilkison,REP,3059.0
Trimble,State Representative ,47,Mark Gilkison,REP,1288.0
Total Votes,State Representative ,47,Mark Gilkison,REP,7128.0
Jefferson,State Representative ,48, Maria Sorolis,DEM,10966.0
Oldham,State Representative ,48, Maria Sorolis,DEM,885.0
Total Votes,State Representative ,48, Maria Sorolis,DEM,11851.0
Jefferson,State Representative ,48,Ken Fleming,REP,10189.0
Oldham,State Representative ,48,Ken Fleming,REP,1336.0
Total Votes,State Representative ,48,Ken Fleming,REP,11525.0
Bullitt,State Representative ,49, Thomas Huff,REP,8680.0
Total Votes,State Representative ,49, Thomas Huff,REP,8680.0
Bullitt,State Representative ,49,Linda Belcher,DEM,5930.0
Total Votes,State Representative ,49,Linda Belcher,DEM,5930.0
Nelson,State Representative ,50, Chad McCoy,REP,9129.0
Total Votes,State Representative ,50, Chad McCoy,REP,9129.0
Nelson,State Representative ,50,James DeWeese,DEM,7386.0
Total Votes,State Representative ,50,James DeWeese,DEM,7386.0
Adair,State Representative ,51, John Carney,REP,5353.0
Taylor,State Representative ,51, John Carney,REP,6821.0
Total Votes,State Representative ,51, John Carney,REP,12174.0
Adair,State Representative ,51,Richard Stelee,Write-In,629.0
Taylor,State Representative ,51,Richard Stelee,Write-In,1555.0
Total Votes,State Representative ,51,Richard Stelee,Write-In,2184.0
McCreary,State Representative ,52, Ken Upchurch,REP,3921.0
Pulaski,State Representative ,52, Ken Upchurch,REP,1827.0
Wayne,State Representative ,52, Ken Upchurch,REP,4440.0
Total Votes,State Representative ,52, Ken Upchurch,REP,10188.0
McCreary,State Representative ,52,Dean Sumpter,DEM,983.0
Pulaski,State Representative ,52,Dean Sumpter,DEM,429.0
Wayne,State Representative ,52,Dean Sumpter,DEM,2362.0
Total Votes,State Representative ,52,Dean Sumpter,DEM,3774.0
Anderson,State Representative ,53, James A. Tipton,REP,6863.0
Bullitt,State Representative ,53, James A. Tipton,REP,909.0
Spencer,State Representative ,53, James A. Tipton,REP,6041.0
Total Votes,State Representative ,53, James A. Tipton,REP,13813.0
Anderson,State Representative ,53,Dustin Burley,DEM,3194.0
Bullitt,State Representative ,53,Dustin Burley,DEM,388.0
Spencer,State Representative ,53,Dustin Burley,DEM,2023.0
Total Votes,State Representative ,53,Dustin Burley,DEM,5605.0
Boyle,State Representative ,54, Daniel Elliott,REP,6989.0
Casey,State Representative ,54, Daniel Elliott,REP,3371.0
Total Votes,State Representative ,54, Daniel Elliott,REP,10360.0
Boyle,State Representative ,54,Lydia Coffey,Write-In,1897.0
Casey,State Representative ,54,Lydia Coffey,Write-In,1144.0
Total Votes,State Representative ,54,Lydia Coffey,Write-In,3041.0
Jessamine,State Representative ,55, Kim King,REP,4043.0
Mercer,State Representative ,55, Kim King,REP,5664.0
Washington,State Representative ,55, Kim King,REP,3212.0
Total Votes,State Representative ,55, Kim King,REP,12919.0
Jessamine,State Representative ,55,Cathy Carter,DEM,1726.0
Mercer,State Representative ,55,Cathy Carter,DEM,3323.0
Washington,State Representative ,55,Cathy Carter,DEM,1698.0
Total Votes,State Representative ,55,Cathy Carter,DEM,6747.0
Fayette,State Representative ,56, Joe Graviss,DEM,2311.0
Franklin,State Representative ,56, Joe Graviss,DEM,2094.0
Woodford,State Representative ,56, Joe Graviss,DEM,6938.0
Total Votes,State Representative ,56, Joe Graviss,DEM,11343.0
Fayette,State Representative ,56,Daniel Fister,REP,1246.0
Franklin,State Representative ,56,Daniel Fister,REP,1391.0
Woodford,State Representative ,56,Daniel Fister,REP,5728.0
Total Votes,State Representative ,56,Daniel Fister,REP,8365.0
Franklin,State Representative ,57, Derrick Graham,DEM,11726.0
Total Votes,State Representative ,57, Derrick Graham,DEM,11726.0
Franklin,State Representative ,57,Calen Studler,REP,6374.0
Total Votes,State Representative ,57,Calen Studler,REP,6374.0
Shelby,State Representative ,58, Rob Rothenburger,REP,11131.0
Total Votes,State Representative ,58, Rob Rothenburger,REP,11131.0
Shelby,State Representative ,58,Bobby Lacer,DEM,6171.0
Total Votes,State Representative ,58,Bobby Lacer,DEM,6171.0
Oldham,State Representative ,59, David Osborne,REP,12259.0
Total Votes,State Representative ,59, David Osborne,REP,12259.0
