county,precinct,precinct_name,registered_voters,reg_dem_voters,reg_rep_voters,reg_other_voters,reg_ind_voters,reg_lib_voters,reg_grn_voters,reg_const_voters,reg_reform_voters,reg_socwk_voters,reg_male_voters,reg_female_voters
Fayette,B142,STONEWALL,1057,531,440,56,26,3,1,0,0,0,499,558
Fayette,B143,TATES CREEK,786,412,281,55,30,4,3,1,0,0,368,418
Fayette,B146,KENLOCK,1347,610,561,89,79,7,1,0,0,0,625,722
Fayette,B147,ZANDALE,768,407,253,65,39,3,1,0,0,0,381,387
Fayette,B150,ROBINWOOD,684,318,304,38,22,1,1,0,0,0,332,352
Fayette,B151,BLAIRMORE,564,290,227,29,15,1,2,0,0,0,278,286
Fayette,B152,EDGEWATER,845,373,420,27,21,4,0,0,0,0,403,442
Fayette,B155,ASCOT,974,610,248,84,24,7,0,1,0,0,427,547
Fayette,B156,BAYSWATER,748,375,310,45,18,0,0,0,0,0,350,398
Fayette,B157,KIRKLEVINGTON,789,418,247,62,55,4,3,0,0,0,360,429
Fayette,B158,PARK HILLS,889,518,256,68,38,6,2,1,0,0,383,506
Fayette,B159,SOUTHVIEW,718,320,311,55,29,2,1,0,0,0,339,379
Fayette,B163,PLANTATION,1015,445,465,66,35,3,1,0,0,0,481,534
Fayette,B164,BLUEBERRY HILLS,558,259,221,54,23,1,0,0,0,0,270,288
Fayette,B165,OAKS,1242,662,418,76,75,10,1,0,0,0,559,683
Fayette,B166,LAKEVIEW,714,307,349,40,17,1,0,0,0,0,368,346
Fayette,B167,GRAY HAWK,609,295,249,29,27,6,2,0,0,1,279,330
Fayette,B168,MONTAVESTA,834,440,294,55,40,4,1,0,0,0,360,474
Fayette,B169,MT. RAINIER,498,222,227,31,16,1,1,0,0,0,235,263
Fayette,B170,BAFFIN BAY,823,370,352,62,36,1,1,0,0,1,385,438
Fayette,B172,SHILLITO,518,248,219,28,18,4,0,0,0,1,255,263
Fayette,B174,WHISPERING HILLS,697,484,122,58,30,3,0,0,0,0,272,425
Fayette,B179,FAIRHAVEN,1010,439,478,57,36,0,0,0,0,0,485,525
Fayette,B181,TABORLAKE,1255,592,529,60,68,6,0,0,0,0,602,653
Fayette,B182,MONTCLAIR,800,421,295,43,37,3,1,0,0,0,377,423
Fayette,B183,CAVE HILL,711,356,284,50,19,2,0,0,0,0,319,392
Fayette,B184,PALOMAR,832,369,372,54,35,2,0,0,0,0,380,452
Fayette,B185,SCENICVIEW,998,393,512,60,32,0,1,0,0,0,487,511
Fayette,B186,GLENVIEW,716,268,384,33,28,2,1,0,0,0,348,368
Fayette,B187,STONE CREEK,728,318,345,41,22,2,0,0,0,0,362,366
Fayette,B188,CASTLEGATE,818,346,395,44,31,1,1,0,0,0,379,439
Fayette,B189,KITTIWAKE,969,569,279,77,39,4,1,0,0,0,427,542
Fayette,B190,LAREDO,1036,611,293,79,49,2,2,0,0,0,417,619
Fayette,B191,WAVERLY,629,279,279,44,26,1,0,0,0,0,298,331
Fayette,B192,PALMETTO,934,366,469,68,29,0,2,0,0,0,448,486
Fayette,B195,WALDEN GROVE,1076,659,294,80,37,5,1,0,0,0,447,629
Fayette,B196,SPRINGHOUSE,802,409,288,54,44,6,1,0,0,0,359,443
Fayette,B197,AQUEDUCT,671,383,207,58,21,2,0,0,0,0,285,386
Fayette,B198,BRIDGEMONT,840,305,453,47,33,2,0,0,0,0,416,424
Fayette,B199,INDIAN HILLS,687,320,278,64,24,1,0,0,0,0,311,376
Fayette,B200,WHITE PINE,630,288,280,36,21,5,0,0,0,0,301,329
Fayette,B201,HARRODS VIEW,665,266,329,37,30,3,0,0,0,0,304,361
Fayette,B202,PINNACLE,974,425,445,62,39,2,1,0,0,0,460,514
Fayette,B203,WYNDSONG,871,361,437,43,29,1,0,0,0,0,400,471
Fayette,B204,ATWOOD,796,353,343,61,34,5,0,0,0,0,390,406
Fayette,B205,BLACKHORSE,1089,434,537,64,52,2,0,0,0,0,497,592
Fayette,B206,ROLLING CREEK,791,292,428,41,27,3,0,0,0,0,392,399
Fayette,B207,FOX HARBOUR,930,449,381,67,33,0,0,0,0,0,434,496
Fayette,B208,ENGLISH STATION,841,328,435,38,39,1,0,0,0,0,379,462
Fayette,B209,CHARWOOD,799,336,388,43,30,0,1,1,0,0,381,418
Fayette,B210,FIDDLER CREEK,1453,606,650,121,67,7,2,0,0,0,674,779
Fayette,B211,RHODORA RIDGE,1112,588,383,80,54,6,1,0,0,0,522,590
Fayette,B212,BAY MEADOWS,939,413,411,57,51,5,2,0,0,0,420,519
Fayette,B213,BEAVER PLACE,518,232,229,23,27,6,1,0,0,0,212,306
Fayette,B215,COPPER CREEK,752,292,390,33,37,0,0,0,0,0,368,384
Fayette,B216,FOLEYS TRAIL,767,334,346,43,37,7,0,0,0,0,360,407
Fayette,B217,COBBLESTONE KNOLL,644,265,301,46,30,2,0,0,0,0,302,342
Fayette,B218,LAURELWOOD,790,370,360,42,16,2,0,0,0,0,376,414
Fayette,B219,LEE ADAMS,710,312,313,48,33,4,0,0,0,0,306,404
Fayette,B221,MAGNOLIA GARDENS,677,278,341,30,27,1,0,0,0,0,312,365
Fayette,B222,WELLINGTON GARDENS,926,439,389,56,38,4,0,0,0,0,405,521
Fayette,B223,WILLOW OAK,829,334,404,61,28,2,0,0,0,0,405,424
Fayette,B224,WINDSTAR,1053,423,533,57,36,4,0,0,0,0,499,554
Fayette,B225,GOLDON TROPHY,945,414,429,53,45,3,1,0,0,0,419,526
Fayette,B226,HOLLYBERRY,716,298,352,41,24,1,0,0,0,0,336,380
Fayette,B227,SILVERBELL,783,357,342,42,36,4,2,0,0,0,342,441
Fayette,B229,COMPLEX,1321,596,480,133,101,11,0,0,0,0,574,747
Fayette,B231,SPENCER PARK,941,433,381,62,55,9,0,1,0,0,428,513
Fayette,B232,RIVER OAK,680,271,345,38,23,3,0,0,0,0,331,349
Fayette,C103,ASHLAND AVENUE,889,558,247,43,35,5,1,0,0,0,402,487
Fayette,C105,AYLESFORD,1470,838,381,116,114,16,5,0,0,0,758,712
Fayette,C109,BRYAN STATION,664,323,268,54,18,1,0,0,0,0,308,356
Fayette,C113,CHEVY CHASE,927,517,292,65,45,5,3,0,0,0,436,491
Fayette,C114,AUTUMN RIDGE,744,319,337,50,32,5,0,0,0,1,351,393
Fayette,C115,CLIFTON,936,501,285,65,67,15,2,0,0,1,439,497
Fayette,C118,DEEP SPRINGS,786,426,258,76,22,2,2,0,0,0,358,428
Fayette,C120,DUKE,956,496,354,62,39,3,2,0,0,0,428,528
Fayette,C121,EASTLAND,725,474,151,71,29,0,0,0,0,0,369,356
Fayette,C124,FONTAINE,900,535,273,52,36,2,2,0,0,0,394,506
Fayette,C125,HELM,911,421,423,44,21,1,1,0,0,0,414,497
Fayette,C126,KINGSWOOD,675,386,212,42,33,2,0,0,0,0,312,363
Fayette,C127,HERMITAGE,840,458,280,66,29,6,1,0,0,0,361,479
Fayette,C128,HOLLYWOOD,965,546,296,62,52,6,2,0,0,1,529,436
Fayette,C129,IDLE HOUR,470,242,174,34,18,2,0,0,0,0,222,248
Fayette,C130,JULIA R EWAN,583,283,231,34,33,2,0,0,0,0,272,311
Fayette,C132,JOHNSON HEIGHTS,934,578,221,85,43,5,1,1,0,0,438,496
Fayette,C137,ROOKWOOD,686,346,266,53,20,1,0,0,0,0,319,367
Fayette,C138,VICTORY,934,615,211,64,38,3,3,0,0,0,420,514
Fayette,C140,WALTON,1105,754,210,82,52,5,1,0,0,1,527,578
Fayette,C142,WOODLAND,1251,807,288,75,67,5,9,0,0,0,602,649
Fayette,C143,WOODSPOINT,822,530,189,63,33,6,1,0,0,0,370,452
Fayette,C144,ALSAB,1175,777,243,110,34,7,2,1,0,1,503,672
Fayette,C148,DELAWARE,752,433,212,68,33,5,1,0,0,0,344,408
Fayette,C150,WINTER GARDEN,684,432,180,49,19,2,1,0,0,1,285,399
Fayette,C151,COVE LAKE,1012,555,306,91,56,3,0,0,0,1,457,555
Fayette,C152,HARTLAND,1040,366,587,52,32,2,0,0,1,0,520,520
Fayette,C153,KINGSTON,740,413,223,73,27,4,0,0,0,0,326,414
Fayette,C154,MAN O WAR,554,223,269,38,23,1,0,0,0,0,262,292
Fayette,C155,MARY TODD,618,331,206,64,14,3,0,0,0,0,287,331
Fayette,C156,PATCHEN VILLAGE,985,533,328,74,41,6,2,0,0,1,448,537
Fayette,C157,RICHMOND RD.,1050,642,270,83,42,10,2,1,0,0,498,552
Fayette,C159,SHANDON PARK,532,320,156,37,15,4,0,0,0,0,244,288
Fayette,C160,WALNUT HILL,507,191,269,31,12,2,2,0,0,0,244,263
Fayette,C161,TATESBROOK,613,337,198,44,32,0,1,1,0,0,274,339
Fayette,C162,NIAGARA,1070,647,271,111,35,6,0,0,0,0,434,636
Fayette,C163,GREENBRIER,695,246,394,25,24,6,0,0,0,0,337,358
Fayette,C164,EAST HILLS,910,469,334,66,40,1,0,0,0,0,417,493
Fayette,C165,CRESTVIEW,1248,704,370,103,65,6,0,0,0,0,527,721
Fayette,C167,RIO DOSA,1183,668,374,84,50,4,1,1,0,1,540,643
Fayette,C170,BRECKINRIDGE,651,402,168,55,22,3,1,0,0,0,297,354
Fayette,C171,GROVES POINT,772,438,225,66,34,8,1,0,0,0,324,448
Fayette,C173,BUCKHORN,954,384,450,72,45,3,0,0,0,0,464,490
Fayette,C174,CENTURY HILLS,928,489,326,67,42,4,0,0,0,0,413,515
Fayette,C175,EAST LAKE,895,494,275,87,36,3,0,0,0,0,424,471
Fayette,C176,SQUIRE OAK,800,383,334,39,41,2,1,0,0,0,392,408
Fayette,C177,SUMMERHILL,1029,577,330,74,44,4,0,0,0,0,456,573
Fayette,C178,PLEASANT GROVE,642,222,343,42,32,3,0,0,0,0,312,330
Fayette,C179,BRANDYWINE,855,427,318,69,40,1,0,0,0,0,386,469
Fayette,C180,BROADMOOR,1066,424,540,54,46,2,0,0,0,0,493,573
Fayette,C182,KENESAW VILLAGE,777,368,327,41,39,2,0,0,0,0,375,402
Fayette,C183,MILLCREEK,676,423,177,47,27,2,0,0,0,0,289,387
Fayette,C184,MT FORAKER,261,136,90,23,12,0,0,0,0,0,133,128
Fayette,C185,N ELKHORN,268,107,131,18,10,2,0,0,0,0,137,131
Fayette,C186,OLD FARM,1220,642,422,94,54,8,0,0,0,0,558,662
Fayette,C187,CHILESBURG,821,351,404,51,12,2,1,0,0,0,384,437
Fayette,C188,STEPHEN FOSTER,729,402,225,69,31,2,0,0,0,0,322,407
Fayette,C189,SADDLEBROOK,1003,641,233,66,59,3,1,0,0,0,424,579
Fayette,C190,AMHERST,1385,631,560,93,84,12,5,0,0,0,675,710
Fayette,C191,PLAINVIEW,1051,638,270,87,49,7,0,0,0,0,460,591
Fayette,C192,CHETFORD,789,279,426,53,25,6,0,0,0,0,385,404
Fayette,C193,SHEFFIELD PLACE,535,185,305,22,17,6,0,0,0,0,252,283
Fayette,C194,CHESTNUT HILL,899,407,390,62,35,5,0,0,0,0,415,484
Fayette,C195,LIBERTY STATION,770,397,303,36,30,4,0,0,0,0,335,435
Fayette,C196,MAPLELEAF,944,463,341,79,59,1,1,0,0,0,460,484
Fayette,C197,MOORELAND,690,338,260,50,37,4,1,0,0,0,322,368
Fayette,C198,MT. RUSHMORE,599,358,178,40,22,0,1,0,0,0,260,339
Fayette,C199,WOODFIELD,564,234,265,42,23,0,0,0,0,0,271,293
Fayette,C200,DEER CROSSING,776,306,398,46,25,1,0,0,0,0,378,398
Fayette,C201,TELLURIDE,553,211,269,38,34,1,0,0,0,0,276,277
Fayette,C203,GINGERMILL,942,371,475,53,37,6,0,0,0,0,444,498
Fayette,C205,CRYSTAL FALLS,849,455,302,57,31,4,0,0,0,0,370,479
Fayette,C207,NORTH POINTE,984,576,310,61,35,1,1,0,0,0,440,544
Fayette,C208,ROTHBURY,661,219,382,36,22,2,0,0,0,0,330,331
Fayette,C209,SHAKER RUN,1065,463,481,68,48,5,0,0,0,0,506,559
Fayette,C210,MINT HILL,925,286,546,51,39,3,0,0,0,0,451,474
Fayette,C211,BILOXI,733,438,206,58,28,2,1,0,0,0,317,416
Fayette,C212,BROOKEWIND,900,473,309,73,42,1,2,0,0,0,392,508
Fayette,C213,CHATSWORTH,606,385,151,44,22,2,1,1,0,0,252,354
Fayette,C215,FOUR WYNDS,626,254,298,41,30,3,0,0,0,0,278,348
Fayette,C216,HEARTWOOD,438,213,177,29,19,0,0,0,0,0,207,231
Fayette,C217,DENALI,913,375,459,44,26,8,0,1,0,0,427,486
Fayette,C218,LEVI TODD,780,333,392,32,22,1,0,0,0,0,367,413
Fayette,C219,MARKET GARDEN,891,466,327,51,44,3,0,0,0,0,374,517
Fayette,C220,PARK PLACE,673,275,303,41,52,2,0,0,0,0,290,383
Fayette,C221,RIDGEBROOK,743,360,317,38,26,2,0,0,0,0,313,430
Fayette,C222,ROSEWOOD,723,443,186,67,21,4,2,0,0,0,324,399
Fayette,C223,WILKES RUN,972,463,412,51,41,5,0,0,0,0,459,513
Fayette,C224,BAY SPRINGS PARK,1187,505,559,64,52,6,1,0,0,0,575,612
Fayette,C225,BOONE STATION,815,332,392,65,22,4,0,0,0,0,406,409
Fayette,C226,BURKEWOOD,551,300,190,33,27,1,0,0,0,0,251,300
Fayette,C227,FORTUNE HILL,1263,650,470,83,53,5,1,1,0,0,533,730
Fayette,C228,MANY OAKS PARK,846,359,392,54,39,2,0,0,0,0,403,443
Fayette,C229,RAVEN RUN,467,187,226,39,14,1,0,0,0,0,227,240
Fayette,C230,RED LEAF,768,385,315,29,35,3,1,0,0,0,362,406
Fayette,C231,ROCKMINSTER,804,312,418,35,38,1,0,0,0,0,385,419
Fayette,C232,TURTLE CREEK,736,334,313,42,43,4,0,0,0,0,356,380
Fayette,C233,WALNUT CREEK,818,352,365,64,32,4,0,1,0,0,396,422
Fayette,C235,RED STONE,541,271,225,29,11,5,0,0,0,0,248,293
Fayette,C236,PASSAGE MOUND,530,225,249,30,25,1,0,0,0,0,257,273
Fayette,C237,ORCHARD GRASS,798,324,378,49,40,7,0,0,0,0,383,415
Fayette,C238,VILLA,1261,537,573,81,62,8,0,0,0,0,564,697
Fayette,C239,NEEDLERUSH,1205,515,568,57,62,3,0,0,0,0,584,621
Fleming,A101,TILTON,660,450,178,23,9,0,0,0,0,0,336,324
Fleming,A102,HILLTOP,432,254,152,17,8,1,0,0,0,0,220,212
Fleming,A103,FLEMING CO.WATER ASSOC.,680,431,200,36,12,1,0,0,0,0,293,387
Fleming,B101,WALLINGFORD,535,274,213,34,12,1,1,0,0,0,249,286
Fleming,B102,POPLAR PLAINS,983,553,377,39,12,2,0,0,0,0,492,490
Fleming,B103,MUSES MILLS #17,455,200,220,28,6,1,0,0,0,0,226,229
Fleming,C101,MT CARMEL,810,413,362,24,10,1,0,0,0,0,397,413
Fleming,C102,WOODMAN OF THE WORLD BLDG,857,504,318,27,6,2,0,0,0,0,393,464
Fleming,D102,PVA OFFICE,1028,625,337,50,16,0,0,0,0,0,464,564
Fleming,D103,MAYORS OFFICE,756,451,271,23,11,0,0,0,0,0,335,421
Fleming,E101,RINGOS MILL,632,347,248,27,9,0,1,0,0,0,312,320
Fleming,E102,HILLSBORO,517,286,208,18,5,0,0,0,0,0,261,256
Fleming,E103,PLUMMERS LANDING,455,182,236,25,12,0,0,0,0,0,219,236
Fleming,E104,GRANGE CITY,290,162,119,5,3,1,0,0,0,0,147,143
Fleming,F102,EWING,430,283,124,11,12,0,0,0,0,0,195,235
Fleming,F103,COWAN,237,161,64,9,3,0,0,0,0,0,121,116
Fleming,F104,ELIZAVILLE,660,459,171,23,6,1,0,0,0,0,324,336
Fleming,F105,FAIRVIEW,535,342,157,26,9,1,0,0,0,0,270,265
Floyd,A101,COURT HOUSE/TRIMBLE BR,590,441,121,8,19,1,0,0,0,0,265,325
Floyd,A102,ENDICOTT/BUFFALO,164,136,19,2,7,0,0,0,0,0,86,78
Floyd,A103,DEPOT,761,576,153,8,24,0,0,0,0,0,373,388
Floyd,A104,RICHMOND,370,272,82,7,7,2,0,0,0,0,174,196
Floyd,A105,NORTH PRESTONBURG,970,719,202,7,41,1,0,0,0,0,434,536
Floyd,A106,PORTER,1428,1070,257,23,75,2,1,0,0,0,743,685
Floyd,A107,AUXIER,856,609,207,11,27,0,0,0,0,2,400,456
Floyd,A109,COW CREEK,1016,826,144,12,34,0,0,0,0,0,493,523
Floyd,A110,ALLEN-DWALE,590,459,107,9,15,0,0,0,0,0,271,319
Floyd,A111,JIM BANKS,931,750,142,11,28,0,0,0,0,0,463,468
Floyd,A113,ABBOTT,854,625,191,10,25,2,1,0,0,0,409,445
Floyd,A116,CLIFF,1156,841,266,12,33,3,1,0,0,0,555,601
Floyd,B101,JOHN POSSUM,468,393,63,4,7,0,1,0,0,0,215,253
Floyd,B102,MAYTOWN,930,787,108,11,23,1,0,0,0,0,431,499
Floyd,B103,BOSCO,671,565,83,6,16,1,0,0,0,0,334,337
Floyd,B104,GARRETT/ROCK FORK,660,579,69,2,10,0,0,0,0,0,338,322
Floyd,B105,LACKEY/WAYLAND,769,640,96,9,24,0,0,0,0,0,366,403
Floyd,B106,MIDDLE CREEK/JACK ALLEN,1096,902,149,12,31,1,0,1,0,0,514,582
Floyd,B108,BEECH GROVE,604,522,60,8,13,1,0,0,0,0,298,306
Floyd,B109,MOUTH OF BEAVER,338,253,65,6,13,1,0,0,0,0,166,172
Floyd,B112,ROUGH & TOUGH,826,630,159,14,21,2,0,0,0,0,404,422
Floyd,C101,MARTIN,683,574,83,4,22,0,0,0,0,0,304,379
Floyd,C102,HALBERT,610,527,62,7,14,0,0,0,0,0,322,288
Floyd,C103,DRIFT,722,644,62,3,12,1,0,0,0,0,340,382
Floyd,C104,JOHN ANT/FRASURES CREEK,1022,914,83,11,14,0,0,0,0,0,504,518
Floyd,C105,GEARHEART,236,215,13,5,3,0,0,0,0,0,116,120
Floyd,C106,CLEAR CREEK,631,535,76,6,14,0,0,0,0,0,307,324
Floyd,C107,JACKS CREEK,597,537,47,6,7,0,0,0,0,0,291,306
Floyd,C108,LEE HALL,593,561,24,5,3,0,0,0,0,0,283,310
Floyd,C109,MELVIN,568,534,24,4,6,0,0,0,0,0,290,278
Floyd,C110,WEEKSBURY,456,412,36,4,4,0,0,0,0,0,228,228
Floyd,C111,ARKANSAS,422,354,50,5,12,1,0,0,0,0,186,236
Floyd,D101,ANTIOCH,613,562,48,0,3,0,0,0,0,0,304,309
Floyd,D102,TICKEY,919,762,135,8,13,1,0,0,0,0,459,460
Floyd,D103,TOLER,699,582,88,11,15,3,0,0,0,0,339,360
Floyd,D104,MOUTH OF MUD,883,592,242,8,37,2,2,0,0,0,424,459
Floyd,D105,LITTLE MUD,552,458,80,4,10,0,0,0,0,0,286,266
Floyd,D106,IVEL,950,696,213,13,27,1,0,0,0,0,463,487
Floyd,D107,BETSY LAYNE,1031,768,218,14,30,1,0,0,0,0,486,545
Floyd,D108,PRATER CREEK,1100,866,190,17,24,3,0,0,0,0,541,559
Floyd,D109,BRANHAMS CREEK,417,352,46,3,16,0,0,0,0,0,214,203
Floyd,D110,HEAD OF MUD,361,328,26,0,7,0,0,0,0,0,173,188
Franklin,A101,FARMDALE,1112,760,301,25,24,2,0,0,0,0,527,585
Franklin,A102,CLOVERDALE,631,438,160,15,13,4,0,1,0,0,272,359
Franklin,A103,VOGLER-COLEMAN,601,450,88,22,37,3,1,0,0,0,268,333
Franklin,A104,THISTLETON,753,541,171,21,17,2,1,0,0,0,335,417
Franklin,A105,BRIDGE-GLENNS,654,497,110,27,18,1,1,0,0,0,281,373
Franklin,A106,GREEN WILSON,913,500,338,40,31,3,1,0,0,0,427,486
Franklin,A107,CAPITOL,697,500,126,38,32,1,0,0,0,0,326,371
Franklin,A108,EVERGREEN,975,597,314,38,20,4,0,2,0,0,439,536
Franklin,B101,JETT,1186,722,406,23,33,2,0,0,0,0,557,629
Franklin,B102,COUNTRY CLUB,1110,762,292,27,23,4,2,0,0,0,483,626
Franklin,B103,SUNSET,620,400,174,23,19,3,1,0,0,0,276,344
Franklin,B105,FRANKLIN HEIGHTS,590,397,150,25,13,4,0,1,0,0,264,325
Franklin,B106,STATION SPRINGS,1966,1191,656,60,57,2,0,0,0,0,934,1031
Franklin,B108,TIERRA LINDA,924,597,260,33,30,4,0,0,0,0,429,495
Franklin,B109,BELLVIEW,371,249,83,26,12,1,0,0,0,0,150,221
Franklin,C101,GREEN HILL,505,348,129,16,9,2,1,0,0,0,228,277
Franklin,C102,SCHENKEL LANE,786,603,123,41,15,4,0,0,0,0,302,482
Franklin,C105,ARNOLD,460,337,99,14,9,1,0,0,0,0,213,247
Franklin,C106,SCRUGGS,560,390,140,16,12,1,1,0,0,0,262,298
Franklin,C107,SILVER LAKE,1145,760,324,38,22,1,0,0,0,0,475,670
Franklin,C108,FORKS OF ELKHORN,908,548,297,35,26,2,0,0,0,0,432,476
Franklin,C109,RIDGEVIEW,1049,743,249,35,21,1,0,0,0,0,461,588
Franklin,C110,RUSSELL,752,512,186,29,23,2,0,0,0,0,332,419
Franklin,D101,SWALLOWFIELD,600,386,178,23,10,2,1,0,0,0,300,299
Franklin,D102,OWENTON RD,1036,709,253,47,26,0,0,1,0,0,474,561
Franklin,D103,PEAKS MILL,499,294,168,16,20,1,0,0,0,0,246,253
Franklin,D104,SWITZER,552,355,171,11,15,0,0,0,0,0,267,285
Franklin,D105,GLENWOOD,543,367,109,46,21,0,0,0,0,0,254,289
Franklin,D106,GAINS-HOLMES,542,366,108,41,24,1,2,0,0,0,247,295
Franklin,D107,CRESTWOOD,434,308,89,20,15,1,1,0,0,0,203,230
Franklin,D108,THORN HILL,513,342,125,33,11,1,1,0,0,0,245,268
Franklin,D109,FAIRVIEW,1155,954,120,53,27,1,0,0,0,0,425,730
Franklin,E101,LOUISVILLE RD,1308,846,381,44,35,2,0,0,0,0,555,753
Franklin,E102,SOUTH BENSON,1877,1195,569,70,43,0,0,0,0,0,880,997
Franklin,E108,COLLINS LANE,956,632,262,28,32,1,0,1,0,0,436,519
Franklin,E109,WESTGATE,967,651,251,36,23,5,1,0,0,0,405,562
Franklin,E110,NORTH WESTGATE,877,589,196,55,32,2,2,0,0,1,379,498
Franklin,F101,BALD KNOB,683,426,202,32,21,1,1,0,0,0,331,352
Franklin,F102,COURTHOUSE,425,318,68,27,11,0,1,0,0,0,187,237
Franklin,F103,ST JOHN,826,553,230,25,17,0,0,1,0,0,418,408
Franklin,F104,BELLEPOINT,1033,686,265,53,23,6,0,0,0,0,438,595
Franklin,F105,HICKORY HILLS,1240,1000,164,49,21,2,2,2,0,0,697,542
Franklin,F106,CHOATEVILLE,688,458,186,32,11,1,0,0,0,0,333,354
Franklin,F108,BRIDGEPORT-BOTKINS,1066,703,293,43,24,1,1,1,0,0,516,550
Fulton,A101,CITY HALL,715,462,181,62,8,2,0,0,0,0,292,423
Fulton,A102,WOMAN'S CLUB,628,420,143,56,8,1,0,0,0,0,275,353
Fulton,A103,POLICE STATION,326,207,67,50,2,0,0,0,0,0,110,216
Fulton,B101,P-C-J,466,300,125,35,6,0,0,0,0,0,209,257
Fulton,B102,HIGH SCHOOL,676,438,180,49,9,0,0,0,0,0,287,389
Fulton,B104,CAYCE,398,288,89,19,1,1,0,0,0,0,193,205
Fulton,C102,RECC,597,449,112,33,3,0,0,0,0,0,259,338
Fulton,C103,SENIOR CITIZENS BLG,622,519,58,39,5,0,0,1,0,0,247,375
Fulton,D101,COURTHOUSE,562,390,136,34,2,0,0,0,0,0,256,306
Fulton,D102,STATELINE,197,159,27,7,2,1,0,1,0,0,95,102
Fulton,D103,BWM WATSON,361,246,95,18,2,0,0,0,0,0,178,183
Gallatin,A101,LOWER WARSAW,876,582,241,33,18,1,1,0,0,0,385,491
Gallatin,A102,UPPER WARSAW,817,514,237,43,19,3,1,0,0,0,388,429
Gallatin,B101,NAPOLEON,745,389,292,48,16,0,0,0,0,0,362,383
Gallatin,B102,CONCORD,840,374,386,52,25,3,0,0,0,0,412,428
Gallatin,C101,GLENCOE,697,384,266,34,11,2,0,0,0,0,352,345
Gallatin,C102,VETERAN'S MEMORIAL,883,447,344,68,22,2,0,0,0,0,436,447
Gallatin,D101,SPARTA,809,498,254,41,14,2,0,0,0,0,406,403
Gallatin,D102,GOLD STAR,891,506,330,39,15,1,0,0,0,0,454,437
Garrard,A101,BOONES CREEK,491,160,303,23,4,1,0,0,0,0,219,272
Garrard,A103,BOURNE,1055,318,632,82,21,2,0,0,0,0,503,551
Garrard,A104,MARKSBURY,1245,348,762,101,32,2,0,0,0,0,619,626
Garrard,B101,GILBERTS CK,937,331,503,84,19,0,0,0,0,0,414,523
Garrard,B102,ELKIN,1063,259,732,50,21,1,0,0,0,0,519,543
Garrard,B103,PLEASANT RETREAT,521,165,296,48,9,3,0,0,0,0,221,300
Garrard,C102,BRYANTSVILLE,1450,455,842,109,35,4,1,3,0,1,715,735
Garrard,C103,BUENA VISTA,1274,396,742,96,39,1,0,0,0,0,643,631
Garrard,D101,BUCKEYE,845,205,572,56,12,0,0,0,0,0,421,424
Garrard,D102,SUGAR CREEK,408,122,258,21,7,0,0,0,0,0,193,215
Garrard,D103,POOR HOUSE,790,284,439,54,12,1,0,0,0,0,351,439
Garrard,D104,MT. HEBRON,745,224,453,47,20,0,1,0,0,0,358,387
Garrard,E101,PAINT LICK,1166,329,734,78,22,3,0,0,0,0,581,585
Garrard,E103,CARTERSVILLE,1233,308,809,83,28,4,0,1,0,0,598,635
Grant,A101,GRANT COUNTY #1,987,466,412,81,25,2,1,0,0,0,460,527
Grant,A102,GRANT COUNTY #2,555,251,247,47,9,0,0,1,0,0,270,285
Grant,A103,GRANT COUNTY #3,1153,543,477,88,39,5,1,0,0,0,554,599
Grant,A104,GRANT COUNTY #9,708,340,274,65,25,4,0,0,0,0,343,365
Grant,A105,GRANT COUNTY #8,1135,521,486,91,34,2,1,0,0,0,584,551
Grant,A106,GRANT COUNTY #19,805,331,380,72,17,3,2,0,0,0,409,396
Grant,A107,GRANT COUNTY #20,882,444,346,74,16,0,1,0,0,1,417,465
Grant,B101,GRANT COUNTY #5,1121,515,480,89,35,2,0,0,0,0,530,591
Grant,B102,GRANT COUNTY #7,324,157,132,30,4,1,0,0,0,0,156,168
Grant,B103,GRANT COUNTY #21,500,218,234,31,17,0,0,0,0,0,235,265
Grant,B104,GRANT COUNTY #15,1076,513,423,107,31,1,1,0,0,0,524,552
Grant,B105,GRANT COUNTY #13,848,374,414,42,16,2,0,0,0,0,425,423
Grant,B106,GRANT COUNTY #6,576,300,225,37,11,2,0,1,0,0,295,281
Grant,B107,GRANT COUNTY #4,917,418,415,63,20,1,0,0,0,0,472,445
Grant,B108,GRANT COUNTY #23,699,322,306,51,19,1,0,0,0,0,312,387
Grant,C101,GRANT COUNTY #16,822,322,407,70,19,4,0,0,0,0,399,423
Grant,C102,GRANT COUNTY #14,920,393,403,94,29,1,0,0,0,0,435,485
Grant,C103,GRANT COUNTY #10,1166,479,574,83,28,2,0,0,0,0,557,609
Grant,C104,GRANT COUNTY #11,748,288,368,62,29,1,0,0,0,0,385,363
Grant,C106,GRANT COUNTY #18,539,197,277,48,15,1,0,1,0,0,267,272
Grant,C107,GRANT COUNTY #17,1245,476,637,101,26,5,0,0,0,0,594,651
Grant,C108,GRANT COUNTY #22,652,276,310,47,18,1,0,0,0,0,327,325
Graves,A101,WATER VALLEY,583,345,195,31,11,1,0,0,0,0,282,301
Graves,A102,PILOT OAK,565,380,146,31,7,1,0,0,0,0,267,298
Graves,A103,LYNNVILLE,639,434,175,24,5,0,1,0,0,0,299,340
Graves,A104,CUBA,392,272,107,8,5,0,0,0,0,0,189,203
